direction,ligand,receptor,disease_score_fap_series,attenuation_fap_ablation,disease_score_blockade_series,attenuation_a5b1_blockade,disease_induced_both_series,attenuation_class,consensus_strength,interaction,attenuation_difference_ablation_minus_blockade,prespecified_focus,focus_order
Neutrophil -> Fibroblast,Tgfbi,Itgb1,0.432880655795733,0.299590802238487,0.0904384879646752,0.284463077603742,True,Attenuated by both,0.284463077603742,Tgfbi → Itgb1,0.015127724634744988,False,
Fibroblast -> Neutrophil,Col4a5,Cd93,0.432318637142917,0.212807887153386,0.17504222087985,0.378193793360332,True,Attenuated by both,0.212807887153386,Col4a5 → Cd93,-0.165385906206946,False,
Neutrophil -> Fibroblast,Psen1,Notch2,0.43151946502225,0.433822660214875,0.151987669940414,0.381956428047582,True,Attenuated by both,0.381956428047582,Psen1 → Notch2,0.05186623216729297,False,
Fibroblast -> Neutrophil,Lamc1,Itgb1,0.431023530133906,0.138161318216082,0.0630279101945946,0.311367875801093,True,Attenuated by both,0.138161318216082,Lamc1 → Itgb1,-0.173206557585011,False,
Fibroblast -> Neutrophil,Fbn1,Itgb1,0.430116131815743,0.140229861161062,0.0457665191943695,0.347373764733052,True,Attenuated by both,0.140229861161062,Fbn1 → Itgb1,-0.20714390357198997,False,
Fibroblast -> Neutrophil,Col1a1,Itgav,0.429092894378327,0.287603339247432,0.266310059739779,0.518403165790335,True,Attenuated by both,0.287603339247432,Col1a1 → Itgav,-0.23079982654290299,False,
Neutrophil -> Fibroblast,Icam1,Ezr,0.428628879946057,0.668332871654432,0.129168340112697,0.112813187277633,True,Attenuated by both,0.112813187277633,Icam1 → Ezr,0.555519684376799,False,
Fibroblast -> Neutrophil,Ccn1,Itgav,0.427968283983224,0.204484475283381,0.1865400931955,0.631600871760811,True,Attenuated by both,0.204484475283381,Ccn1 → Itgav,-0.42711639647743005,False,
Fibroblast -> Neutrophil,Igf1,Itgav,0.42795527727651,0.276220505360161,0.219819508713156,0.441801588329337,True,Attenuated by both,0.276220505360161,Igf1 → Itgav,-0.165581082969176,False,
Fibroblast -> Neutrophil,Nid1,Itgav,0.427723099560603,0.253607079386047,0.0882864434886792,0.366350424335814,True,Attenuated by both,0.253607079386047,Nid1 → Itgav,-0.11274334494976701,False,
Fibroblast -> Neutrophil,C3,Itgb2,0.426682403079326,0.517669545589937,0.245901817477975,0.498847048353477,True,Attenuated by both,0.498847048353477,C3 → Itgb2,0.018822497236460067,False,
Neutrophil -> Fibroblast,Adam10,Cd44,0.422520215613372,0.31578819491578,0.0836022616352661,-0.0030785550441678,True,FAP ablation only,,Adam10 → Cd44,0.3188667499599478,False,
Neutrophil -> Fibroblast,Adam10,Tspan14,0.421969112963374,0.247903471138463,-0.0674578760133408,0.0405625417369628,False,Attenuated by both,,Adam10 → Tspan14,0.2073409294015002,False,
Neutrophil -> Fibroblast,Col4a2,Itgb3,0.421807592839498,0.337661382206814,0.392866427074994,0.568805516857969,True,Attenuated by both,0.337661382206814,Col4a2 → Itgb3,-0.23114413465115496,False,
Neutrophil -> Fibroblast,Col1a1,Cd44,0.421604310951016,0.351780942829007,0.680447201898931,0.696935589723651,True,Attenuated by both,0.351780942829007,Col1a1 → Cd44,-0.345154646894644,False,
Neutrophil -> Fibroblast,Furin,Adam19,0.420600956036316,0.243263137010996,0.0302582191556946,0.489732915585117,True,Attenuated by both,0.243263137010996,Furin → Adam19,-0.246469778574121,False,
Fibroblast -> Neutrophil,Vcam1,Itga4,0.419728259293177,0.523105921155016,0.0154639314843923,0.186155097470302,True,Attenuated by both,0.186155097470302,Vcam1 → Itga4,0.33695082368471396,False,
Fibroblast -> Neutrophil,Col4a5,Itgav,0.419535029904217,0.199420679743641,0.111419390234846,0.438173258501494,True,Attenuated by both,0.199420679743641,Col4a5 → Itgav,-0.23875257875785302,False,
Fibroblast -> Neutrophil,Cd55,Adgre5,0.418987175000255,0.216898439101061,-0.134490949335096,0.278762629140372,False,Attenuated by both,,Cd55 → Adgre5,-0.061864190039310984,False,
Fibroblast -> Neutrophil,C3,Itgam,0.418087736042876,0.474553892922501,0.208045391826118,0.531151773467449,True,Attenuated by both,0.474553892922501,C3 → Itgam,-0.05659788054494802,False,
Fibroblast -> Neutrophil,Lamc1,Itgav,0.417244273796824,0.284361782078731,0.13079226840748,0.440475364306523,True,Attenuated by both,0.284361782078731,Lamc1 → Itgav,-0.15611358222779204,False,
Fibroblast -> Neutrophil,Mfge8,Itgav,0.416398269875508,0.303193814953537,0.205609219802285,0.545203353736032,True,Attenuated by both,0.303193814953537,Mfge8 → Itgav,-0.24200953878249504,False,
Fibroblast -> Neutrophil,Fbn1,Itgav,0.41633687547866,0.286430325023712,0.113530877407255,0.476481253238482,True,Attenuated by both,0.286430325023712,Fbn1 → Itgav,-0.19005092821477,False,
Neutrophil -> Fibroblast,Psen1,Ncstn,0.415684491449541,0.272312146766135,0.0180076586834484,0.306305292582357,True,Attenuated by both,0.272312146766135,Psen1 → Ncstn,-0.03399314581622198,False,
Fibroblast -> Neutrophil,Has2,Ezr,0.415383847134035,0.46882364460103,0.402954269774326,0.500401674410926,True,Attenuated by both,0.46882364460103,Has2 → Ezr,-0.03157802980989599,False,
Fibroblast -> Neutrophil,Copa,Cd74,0.414742797657843,0.230325792504103,0.130395294799383,0.446525082284164,True,Attenuated by both,0.230325792504103,Copa → Cd74,-0.21619928978006098,False,
Fibroblast -> Neutrophil,Csf1,Csf2ra,0.414560071600777,0.478696466019805,0.234611036116501,0.44099022567441,True,Attenuated by both,0.44099022567441,Csf1 → Csf2ra,0.03770624034539499,False,
Fibroblast -> Neutrophil,H2.Q4,Aplp2,0.414476527850495,0.461560687696555,0.330213111310441,0.396716051729407,True,Attenuated by both,0.396716051729407,H2.Q4 → Aplp2,0.06484463596714801,False,
Neutrophil -> Fibroblast,Lamb3,Itgb1,0.412901702969676,0.399324866787695,-0.0032403460962127,0.365656784027522,False,Attenuated by both,,Lamb3 → Itgb1,0.033668082760173024,False,
Fibroblast -> Neutrophil,Bgn,Tlr1,0.412474211637669,0.445496097739029,0.391904161737233,0.487965684861929,True,Attenuated by both,0.445496097739029,Bgn → Tlr1,-0.0424695871229,False,
Neutrophil -> Fibroblast,Cd55,Adgre5,0.411756169004321,0.374256811740852,0.188951711096707,0.226399567705757,True,Attenuated by both,0.226399567705757,Cd55 → Adgre5,0.147857244035095,False,
Fibroblast -> Neutrophil,C3,Lrp1,0.410865955732799,0.416849183867157,0.214854951589181,0.611332211367965,True,Attenuated by both,0.416849183867157,C3 → Lrp1,-0.19448302750080798,False,
Fibroblast -> Neutrophil,Gpc3,Igf1r,0.410661630282178,0.210457585939618,0.0335817078057732,0.397764921180511,True,Attenuated by both,0.210457585939618,Gpc3 → Igf1r,-0.187307335240893,False,
Fibroblast -> Neutrophil,Igf1,Igf1r,0.407562612674545,0.241225899352715,0.175439588857912,0.328434795085578,True,Attenuated by both,0.241225899352715,Igf1 → Igf1r,-0.087208895732863,False,
Fibroblast -> Neutrophil,Lamb2,Itgb1,0.407502734268904,0.141606084588585,0.154084073042747,0.496196022921686,True,Attenuated by both,0.141606084588585,Lamb2 → Itgb1,-0.35458993833310104,False,
Fibroblast -> Neutrophil,Rtn4,S1pr2,0.40710891308495,0.275925656966248,0.214188244630558,0.150973352233826,True,Attenuated by both,0.150973352233826,Rtn4 → S1pr2,0.124952304732422,False,
Neutrophil -> Fibroblast,Col5a2,Itga2,0.40682144732693,0.351703980460976,0.260564971004866,0.495267879972774,True,Attenuated by both,0.351703980460976,Col5a2 → Itga2,-0.143563899511798,False,
Neutrophil -> Fibroblast,Col1a1,Itgav,0.406551679233331,0.319806190857021,0.615458497096785,0.740289698704414,True,Attenuated by both,0.319806190857021,Col1a1 → Itgav,-0.42048350784739297,False,
Fibroblast -> Neutrophil,Cd79b,Cd244a,0.405436156393158,0.616429677064573,0.225356352413307,-0.0432327241971998,True,FAP ablation only,,Cd79b → Cd244a,0.6596624012617728,False,
Fibroblast -> Neutrophil,Col4a1,Cd93,0.404865086959421,0.467027384565343,0.395944806472045,0.444638459972877,True,Attenuated by both,0.444638459972877,Col4a1 → Cd93,0.022388924592465997,False,
Neutrophil -> Fibroblast,Ebi3,Il6st,0.404817717249532,0.465015856489295,0.3050700043605,0.345954306948588,True,Attenuated by both,0.345954306948588,Ebi3 → Il6st,0.11906154954070702,False,
Fibroblast -> Neutrophil,Tgm2,Itgb1,0.404605521614385,0.128490522469389,0.138760705694643,0.423127565737045,True,Attenuated by both,0.128490522469389,Tgm2 → Itgb1,-0.29463704326765605,False,
Neutrophil -> Fibroblast,Col5a2,Itgb1,0.4043464733222,0.19679159724594,0.319974479161855,0.621904706391424,True,Attenuated by both,0.19679159724594,Col5a2 → Itgb1,-0.42511310914548406,False,
Fibroblast -> Neutrophil,Tgfb1,Tgfbr1,0.4043009619343,0.401529146904834,0.278857390953826,-0.0319374416433241,True,FAP ablation only,,Tgfb1 → Tgfbr1,0.4334665885481581,False,
Neutrophil -> Fibroblast,Thbs1,Itgb1,0.40351710063692,0.421089847176927,0.297090824075718,0.562330900191569,True,Attenuated by both,0.421089847176927,Thbs1 → Itgb1,-0.14124105301464196,False,
Neutrophil -> Fibroblast,Plau,Igf2r,0.40308593770905,0.205485682850002,0.0097066565389988,0.0903338624069831,True,Attenuated by both,0.0903338624069831,Plau → Igf2r,0.11515182044301889,False,
Fibroblast -> Neutrophil,Timp3,Cd44,0.402769070424928,0.285269971521212,0.0570542945533621,0.28221892637285,True,Attenuated by both,0.28221892637285,Timp3 → Cd44,0.003051045148361964,False,
Fibroblast -> Neutrophil,Adgre5,Cd55,0.402521601439114,0.334143436354864,0.0740762197430909,0.116798486326755,True,Attenuated by both,0.116798486326755,Adgre5 → Cd55,0.217344950028109,False,
Neutrophil -> Fibroblast,Hp,Cd22,0.402517225980794,0.580627310734506,0.307193113223038,0.182061791931271,True,Attenuated by both,0.182061791931271,Hp → Cd22,0.398565518803235,False,
Fibroblast -> Neutrophil,Sema6d,Plxnc1,0.401745962614872,0.317684193218505,-0.0363814435102329,-0.0215695086073622,False,FAP ablation only,,Sema6d → Plxnc1,0.33925370182586717,False,
Neutrophil -> Fibroblast,Lamb3,Itga2,0.401487788085518,0.498681694447175,-0.118205409808757,0.294575513164427,False,Attenuated by both,,Lamb3 → Itga2,0.204106181282748,False,
Neutrophil -> Fibroblast,C3,Cr2,0.401071087564882,0.588256574757468,0.528146703995192,0.271823816815299,True,Attenuated by both,0.271823816815299,C3 → Cr2,0.31643275794216896,False,
Neutrophil -> Fibroblast,Col3a1,Ddr2,0.399898906265681,0.251133229181289,0.348175731719941,0.690859354510721,True,Attenuated by both,0.251133229181289,Col3a1 → Ddr2,-0.439726125329432,False,
Neutrophil -> Fibroblast,Timp2,Mmp2,0.398943712125247,0.450683749808244,0.20420972503649,0.383586107140374,True,Attenuated by both,0.383586107140374,Timp2 → Mmp2,0.06709764266787,False,
Fibroblast -> Neutrophil,Adam17,Il6ra,0.398712168999511,0.235052437647632,0.0494460273752714,0.187150439624086,True,Attenuated by both,0.187150439624086,Adam17 → Il6ra,0.047901998023546,False,
Fibroblast -> Neutrophil,B2m,Tap2,0.398390965928339,0.495485330397818,0.384354302848896,0.348806150980806,True,Attenuated by both,0.348806150980806,B2m → Tap2,0.14667917941701203,False,
Fibroblast -> Neutrophil,Has2,Cd44,0.398360885930551,0.391452051309625,0.270945970485494,0.484114927918342,True,Attenuated by both,0.391452051309625,Has2 → Cd44,-0.09266287660871697,False,
Fibroblast -> Neutrophil,Sdc2,Ptprj,0.396999441201902,0.31229916324228,0.040946445713597,0.681332220862974,True,Attenuated by both,0.31229916324228,Sdc2 → Ptprj,-0.36903305762069394,False,
Fibroblast -> Neutrophil,Bmp1,Bmpr2,0.396867592345349,0.220638688529379,0.112022966794004,0.211926966691303,True,Attenuated by both,0.211926966691303,Bmp1 → Bmpr2,0.008711721838076003,False,
Neutrophil -> Fibroblast,Tgm2,Sdc4,0.39596036389441,0.564348756659176,0.287905568649631,0.267569547121822,True,Attenuated by both,0.267569547121822,Tgm2 → Sdc4,0.29677920953735404,False,
Fibroblast -> Neutrophil,Tgfb2,Acvr1b,0.394153117143982,0.224207728165104,0.134754553036912,0.65025748382622,True,Attenuated by both,0.224207728165104,Tgfb2 → Acvr1b,-0.4260497556611159,False,
Fibroblast -> Neutrophil,Hsp90b1,Lrp1,0.394044705761969,0.279809649571459,0.0344266974224147,0.434278780577871,True,Attenuated by both,0.279809649571459,Hsp90b1 → Lrp1,-0.15446913100641202,False,
Neutrophil -> Fibroblast,Il16,Cd9,0.394001514549385,0.241508396713161,0.124941793349023,0.274905812725752,True,Attenuated by both,0.241508396713161,Il16 → Cd9,-0.033397416012591,False,
Neutrophil -> Fibroblast,Ggt1,Cd53,0.393646318388442,0.557602045800215,0.46431062288342,0.456216987137234,True,Attenuated by both,0.456216987137234,Ggt1 → Cd53,0.10138505866298098,False,
Fibroblast -> Neutrophil,Tgfb2,Tgfbr2,0.393570332387037,0.239637754949401,0.358624923102458,0.531035780187837,True,Attenuated by both,0.239637754949401,Tgfb2 → Tgfbr2,-0.29139802523843605,False,
Fibroblast -> Neutrophil,Icam1,Msn,0.391900213571903,0.551102109941748,0.489658334909264,0.596270588741203,True,Attenuated by both,0.551102109941748,Icam1 → Msn,-0.04516847879945496,False,
Fibroblast -> Neutrophil,Vcam1,Itgb2l,0.391079592222482,0.523282340345769,0.128647156607249,0.645171533287671,True,Attenuated by both,0.523282340345769,Vcam1 → Itgb2l,-0.12188919294190192,False,
Neutrophil -> Fibroblast,Furin,Adamts1,0.390838095105389,0.493091535239187,0.530404075699077,0.592177360029561,True,Attenuated by both,0.493091535239187,Furin → Adamts1,-0.09908582479037403,False,
Fibroblast -> Neutrophil,Lgals1,Itgb1,0.390780656391611,0.162161979087452,0.133436449093037,0.322965318038838,True,Attenuated by both,0.162161979087452,Lgals1 → Itgb1,-0.160803338951386,False,
Fibroblast -> Neutrophil,App,Sorl1,0.390235135448324,0.318766302198468,-0.200434190383202,0.135771994383207,False,Attenuated by both,,App → Sorl1,0.18299430781526102,False,
Fibroblast -> Neutrophil,Icam1,Itgal,0.389981379273464,0.385857853591908,0.339246749455421,0.302475321484876,True,Attenuated by both,0.302475321484876,Icam1 → Itgal,0.083382532107032,False,
Fibroblast -> Neutrophil,Col1a1,Cd44,0.389763834949231,0.290901448124682,0.176481324936021,0.347702779126412,True,Attenuated by both,0.290901448124682,Col1a1 → Cd44,-0.056801331001730015,False,
Neutrophil -> Fibroblast,Mif,Cd44,0.389713697776513,0.404860906442015,0.0125968880732114,0.233794587186026,True,Attenuated by both,0.233794587186026,Mif → Cd44,0.171066319255989,False,
Neutrophil -> Fibroblast,Gpi1,Amfr,0.389157647257177,0.321665714648752,-0.142179060334671,0.330173352980107,False,Attenuated by both,,Gpi1 → Amfr,-0.008507638331355039,False,
Neutrophil -> Fibroblast,Cd44,Has2,0.388106646924862,0.395042308792023,0.290014691988972,0.506638377061504,True,Attenuated by both,0.395042308792023,Cd44 → Has2,-0.11159606826948104,False,
Neutrophil -> Fibroblast,Csf1,Sirpa,0.387850679255346,0.0879569363905667,-0.12666903976013,0.074357550977533,False,Attenuated by both,,Csf1 → Sirpa,0.01359938541303371,False,
Neutrophil -> Fibroblast,Il6,Il6st,0.38708751004318,0.401295815714989,0.450592344953004,0.611209064996441,True,Attenuated by both,0.401295815714989,Il6 → Il6st,-0.209913249281452,False,
Fibroblast -> Neutrophil,H2.D1,Aplp2,0.386784316281199,0.425829406054578,0.300449600574928,0.207120280001071,True,Attenuated by both,0.207120280001071,H2.D1 → Aplp2,0.21870912605350698,False,
Neutrophil -> Fibroblast,Mmp9,Cd44,0.386441933793641,0.438968024926101,0.164937003049187,0.257406592963154,True,Attenuated by both,0.257406592963154,Mmp9 → Cd44,0.181561431962947,False,
Fibroblast -> Neutrophil,Col1a1,Cd93,0.386320946061471,0.245434991101622,0.302155112607005,0.402868145093617,True,Attenuated by both,0.245434991101622,Col1a1 → Cd93,-0.157433153991995,False,
Neutrophil -> Fibroblast,Adgre5,Cd55,0.38630747938161,0.153335018792988,-0.18949499678782,0.209119768020251,False,Attenuated by both,,Adgre5 → Cd55,-0.05578474922726301,False,
Fibroblast -> Neutrophil,Timp1,Cd63,-0.386279680365316,0.613978492130519,0.291807741673058,0.244790408429057,False,Attenuated by both,,Timp1 → Cd63,0.36918808370146206,False,
Fibroblast -> Neutrophil,Ccn1,Tlr4,0.385967015528,0.180103076823105,-0.0941725654071267,0.431186179974462,False,Attenuated by both,,Ccn1 → Tlr4,-0.251083103151357,False,
Fibroblast -> Neutrophil,Col4a2,Cd93,0.385629925525604,0.475958131863689,0.41900243730544,0.530352163194409,True,Attenuated by both,0.475958131863689,Col4a2 → Cd93,-0.054394031330720016,False,
Fibroblast -> Neutrophil,Spon2,Itgb2,0.38481849619726,0.316150394263594,0.0031522448840059,0.448246797338431,True,Attenuated by both,0.316150394263594,Spon2 → Itgb2,-0.132096403074837,False,
Neutrophil -> Fibroblast,Ctsd,App,0.383082081849241,0.297139592269644,0.175149519626013,0.424882581662194,True,Attenuated by both,0.297139592269644,Ctsd → App,-0.12774298939255002,False,
Fibroblast -> Neutrophil,Cxcl5,Cxcr2,0.382841722535059,0.704248497541751,0.458239544876064,0.340533772356705,True,Attenuated by both,0.340533772356705,Cxcl5 → Cxcr2,0.363714725185046,True,5.0
Fibroblast -> Neutrophil,Lama4,Itgb1,0.379508986441751,0.0848329182801912,0.0268126518961509,0.363010128781223,True,Attenuated by both,0.0848329182801912,Lama4 → Itgb1,-0.27817721050103184,False,
Fibroblast -> Neutrophil,Icam1,Ezr,0.378836080555276,0.633583766126234,0.673876353027194,0.532125598944272,True,Attenuated by both,0.532125598944272,Icam1 → Ezr,0.10145816718196199,False,
Fibroblast -> Neutrophil,Angptl2,Itgb1,0.377714637893112,-0.0062503993205094,-0.0887437458957977,0.226254545283333,False,α5β1 blockade only,,Angptl2 → Itgb1,-0.23250494460384238,False,
Fibroblast -> Neutrophil,Col4a5,Cd47,0.376938575735975,0.219508924682587,-0.18338846959006,0.307830302567599,False,Attenuated by both,,Col4a5 → Cd47,-0.08832137788501201,False,
Fibroblast -> Neutrophil,Spon2,Itgam,0.37622382916081,0.273034741596158,-0.0347041807678508,0.480551522452403,False,Attenuated by both,,Spon2 → Itgam,-0.20751678085624503,False,
Fibroblast -> Neutrophil,Cxcl12,Cxcr4,0.376213462790377,0.513518489697058,0.246817563833554,0.427633129194663,True,Attenuated by both,0.427633129194663,Cxcl12 → Cxcr4,0.08588536050239504,False,
Fibroblast -> Neutrophil,Il1b,Adrb2,0.376201697828945,0.588935801659608,0.253907900249514,-0.0890957646504667,True,FAP ablation only,,Il1b → Adrb2,0.6780315663100747,False,
Neutrophil -> Fibroblast,Nampt,Itga5,0.375006078274924,0.651107799475409,0.301274530694422,0.709198547447522,True,Attenuated by both,0.651107799475409,Nampt → Itga5,-0.058090747972113,True,13.0
Neutrophil -> Fibroblast,Lgals1,Ptprc,0.372435445800138,0.47503193505477,0.512002351702323,0.460453907932279,True,Attenuated by both,0.460453907932279,Lgals1 → Ptprc,0.014578027122490955,False,
Fibroblast -> Neutrophil,Calr,Itgav,0.3724313751142,0.333496133450059,0.290264557546616,0.338666709728228,True,Attenuated by both,0.333496133450059,Calr → Itgav,-0.00517057627816897,False,
Neutrophil -> Fibroblast,Vcam1,Ezr,0.372263327526172,0.408396468527446,0.206719738968216,0.340540911602764,True,Attenuated by both,0.340540911602764,Vcam1 → Ezr,0.06785555692468198,False,
Fibroblast -> Neutrophil,Csf1,Csf3r,0.3710140963617,0.474207222922802,0.346538659932484,0.4874644478947,True,Attenuated by both,0.474207222922802,Csf1 → Csf3r,-0.013257224971898018,False,
Neutrophil -> Fibroblast,Col1a1,Itga9,0.370638597222625,-0.0195244860377542,0.314968328082636,0.500885584413977,True,α5β1 blockade only,,Col1a1 → Itga9,-0.5204100704517313,False,
Neutrophil -> Fibroblast,Adam10,Notch2,0.368598611254313,0.242678109245252,0.014406438960052,0.102131159494979,True,Attenuated by both,0.102131159494979,Adam10 → Notch2,0.140546949750273,False,
Neutrophil -> Fibroblast,Mmp9,Ifnar1,0.367677900355394,0.329296433629687,0.087249260514454,0.145690925174111,True,Attenuated by both,0.145690925174111,Mmp9 → Ifnar1,0.18360550845557602,False,
Neutrophil -> Fibroblast,Sirpa,Chl1,0.36750349286948,0.662980730239005,0.34119159865398,0.362561986565787,True,Attenuated by both,0.362561986565787,Sirpa → Chl1,0.30041874367321797,False,
Fibroblast -> Neutrophil,Lama4,Itgav,0.365729730104668,0.231033382142841,0.094577010109036,0.492117617286653,True,Attenuated by both,0.231033382142841,Lama4 → Itgav,-0.26108423514381196,False,
Fibroblast -> Neutrophil,Lamb1,Itgb1,0.364564790438737,0.21138857127853,0.0943827119575513,0.36130616505312,True,Attenuated by both,0.21138857127853,Lamb1 → Itgb1,-0.14991759377459002,False,
Fibroblast -> Neutrophil,Col15a1,Itgb1,0.364438074566469,0.124526190336333,-0.0107310893039686,0.374786813445841,False,Attenuated by both,,Col15a1 → Itgb1,-0.25026062310950803,False,
Neutrophil -> Fibroblast,Pam,Dpp4,0.363419616751471,0.270940755363219,-0.107774200021148,0.0825843540740636,False,Attenuated by both,,Pam → Dpp4,0.18835640128915537,False,
Fibroblast -> Neutrophil,Thbs1,Itgb1,0.362685996136294,0.388539994125519,0.472946283759086,0.422556448374867,True,Attenuated by both,0.388539994125519,Thbs1 → Itgb1,-0.034016454249348016,False,
Fibroblast -> Neutrophil,Vcan,Itga4,0.362481205206368,0.356556374783138,-0.173586757754039,-0.0084827408878989,False,FAP ablation only,,Vcan → Itga4,0.3650391156710369,False,
Fibroblast -> Neutrophil,App,Ncstn,0.36205609700198,0.199400474106225,0.0009952245364993,0.29135446747067,True,Attenuated by both,0.199400474106225,App → Ncstn,-0.09195399336444501,False,
Neutrophil -> Fibroblast,H2.Q4,Aplp2,0.361208114725314,0.389277612990959,0.167128993513695,0.289904153469399,True,Attenuated by both,0.289904153469399,H2.Q4 → Aplp2,0.09937345952155996,False,
Neutrophil -> Fibroblast,Sparc,Fgfr1,0.36087853028502,0.446781794847247,0.488722891458036,0.599592946433274,True,Attenuated by both,0.446781794847247,Sparc → Fgfr1,-0.15281115158602698,False,
Fibroblast -> Neutrophil,Clmp,Jaml,0.360780880511609,0.230259673953954,0.0259012159679549,0.12963148808587,True,Attenuated by both,0.12963148808587,Clmp → Jaml,0.100628185868084,False,
Neutrophil -> Fibroblast,Furin,Lrp1,0.36052491671913,0.432126955267613,0.359300559294671,0.497351739736518,True,Attenuated by both,0.432126955267613,Furin → Lrp1,-0.06522478446890495,False,
Fibroblast -> Neutrophil,C3,Gm49368,0.360133466253984,0.504985168427999,0.164069460709961,0.373619461769278,True,Attenuated by both,0.373619461769278,C3 → Gm49368,0.131365706658721,False,
Neutrophil -> Fibroblast,Inhba,Acvr2a,0.359906582286658,0.112054576283341,-0.24341680896712,0.323687831571448,False,Attenuated by both,,Inhba → Acvr2a,-0.21163325528810698,False,
Fibroblast -> Neutrophil,C3,Itgax,0.358866744794115,0.465021856059026,0.0690919454149934,0.134299410270187,True,Attenuated by both,0.134299410270187,C3 → Itgax,0.330722445788839,False,
Fibroblast -> Neutrophil,Serpine1,Lrp1,0.357929793008028,0.459941557049216,0.371076286786118,0.639169918403228,True,Attenuated by both,0.459941557049216,Serpine1 → Lrp1,-0.179228361354012,False,
Fibroblast -> Neutrophil,Fbln1,Itgb1,0.357925559879375,0.135428986523564,0.172036999742519,0.411379746597135,True,Attenuated by both,0.135428986523564,Fbln1 → Itgb1,-0.275950760073571,False,
Fibroblast -> Neutrophil,Ccl2,Ccr1,0.35782756719271,0.528572995267907,0.4881966218417,0.650290165642371,True,Attenuated by both,0.528572995267907,Ccl2 → Ccr1,-0.12171717037446395,False,
Fibroblast -> Neutrophil,Lin7c,Abca1,0.356682978369449,0.289226992402942,0.0774467114880514,0.330831174359719,True,Attenuated by both,0.289226992402942,Lin7c → Abca1,-0.04160418195677701,False,
Neutrophil -> Fibroblast,Itga4,Vcam1,0.354064310034113,0.477770029130882,0.0114546834327935,0.213991688325113,True,Attenuated by both,0.213991688325113,Itga4 → Vcam1,0.263778340805769,False,
Fibroblast -> Neutrophil,Tspan5,Tspan13,0.35356761882105,0.315865437832345,0.361988590043942,0.209039371720466,True,Attenuated by both,0.209039371720466,Tspan5 → Tspan13,0.106826066111879,False,
Neutrophil -> Fibroblast,B2m,Tap1,0.353350561626307,0.490026824158506,0.17735542439306,0.278535730588756,True,Attenuated by both,0.278535730588756,B2m → Tap1,0.21149109356975,False,
Fibroblast -> Neutrophil,Penk,Grm7,-0.352961415024567,0.376600692237944,0.234500004297718,0.577185773161831,False,Attenuated by both,,Penk → Grm7,-0.20058508092388694,False,
Fibroblast -> Neutrophil,Lamb1,Itgav,0.350785534101655,0.35758903514118,0.162147070170437,0.49041365355855,True,Attenuated by both,0.35758903514118,Lamb1 → Itgav,-0.13282461841736998,False,
Fibroblast -> Neutrophil,Angptl2,Tlr4,0.349711890878583,0.143346443859642,-0.273914268507761,0.127169564224636,False,Attenuated by both,,Angptl2 → Tlr4,0.016176879635005997,False,
Fibroblast -> Neutrophil,Chl1,Sirpa,0.349489579185139,0.545500685485515,0.271766105400262,0.309845829916844,True,Attenuated by both,0.309845829916844,Chl1 → Sirpa,0.235654855568671,False,
Neutrophil -> Fibroblast,Nampt,Itgb1,0.34888726486051,0.359047209431958,0.0254115785130746,0.602257634607607,True,Attenuated by both,0.359047209431958,Nampt → Itgb1,-0.24321042517564895,False,
Fibroblast -> Neutrophil,Calr,Tap1,0.348112872560269,0.341511223459385,-0.015594255089703,0.252969897162373,False,Attenuated by both,,Calr → Tap1,0.088541326297012,False,
Fibroblast -> Neutrophil,Ccn1,Itgb2,0.347955439386894,0.200812873272255,0.0092531079886317,0.525210339647868,True,Attenuated by both,0.200812873272255,Ccn1 → Itgb2,-0.324397466375613,False,
Fibroblast -> Neutrophil,Serpinf1,Lrp6,0.347798584639802,0.244275880068062,0.126795465385521,0.193226803162321,True,Attenuated by both,0.193226803162321,Serpinf1 → Lrp6,0.05104907690574101,False,
Neutrophil -> Fibroblast,H2.Q6,Aplp2,0.347606300719199,0.272529318302366,0.0517755239412819,0.39773016398579,True,Attenuated by both,0.272529318302366,H2.Q6 → Aplp2,-0.125200845683424,False,
Neutrophil -> Fibroblast,Vcan,Itgb1,0.346805202637278,0.154282260581503,0.214352182473883,0.598547219922984,True,Attenuated by both,0.154282260581503,Vcan → Itgb1,-0.444264959341481,False,
Fibroblast -> Neutrophil,Vcan,Tlr2,0.346645720573687,0.483305121017917,0.23336566374053,0.421251606921443,True,Attenuated by both,0.421251606921443,Vcan → Tlr2,0.06205351409647403,False,
Fibroblast -> Neutrophil,Igf1,Insr,0.346461259580151,0.240406979017285,-0.252807035087173,0.121565271661457,False,Attenuated by both,,Igf1 → Insr,0.118841707355828,False,
Neutrophil -> Fibroblast,Cxcl10,Sdc4,0.34633080747073,0.602918572864391,0.055597697746237,0.518184047332728,True,Attenuated by both,0.518184047332728,Cxcl10 → Sdc4,0.08473452553166294,False,
Fibroblast -> Neutrophil,Igf1,Trpv2,0.346048793647085,0.224814735830703,-0.0155770926709737,0.209076795468721,False,Attenuated by both,,Igf1 → Trpv2,0.015737940361982006,False,
Fibroblast -> Neutrophil,Vcan,Selp,0.345301719170836,0.35290024680408,0.151955262898186,0.282593883021407,True,Attenuated by both,0.282593883021407,Vcan → Selp,0.07030636378267302,False,
