state,program,version,n,effect,se,low,high,p,p_signflip,same_sign,contrast,min_cells,q
OSM neutrophil,Proliferation_stress,full_gene,4,0.0371709162138945,0.0199217354283075,-0.0262289370947623,0.100570769522551,0.158905948804957,0.125,4,alpha_interaction,10,0.185390273605783
OSM neutrophil,Proliferation_stress,identity_markers_removed,4,0.0371709162138945,0.0199217354283075,-0.0262289370947623,0.100570769522551,0.158905948804957,0.125,4,alpha_interaction,10,0.185390273605783
OSM neutrophil,Integrin_adhesion,full_gene,4,-0.26812566265485,0.0173049081636959,-0.323197603703678,-0.213053721606022,0.000584102464577295,0.125,4,alpha_interaction,10,0.00272581150136071
OSM neutrophil,Integrin_adhesion,identity_markers_removed,4,-0.26812566265485,0.0173049081636959,-0.323197603703678,-0.213053721606022,0.000584102464577295,0.125,4,alpha_interaction,10,0.00282727309536247
OSM neutrophil,CXCR4_aging_retention,full_gene,4,-0.66704728179414,0.0401986144444996,-0.794977213810562,-0.539117349777718,0.000476414638246048,0.125,4,alpha_interaction,10,0.00272581150136071
OSM neutrophil,CXCR4_aging_retention,identity_markers_removed,4,-0.638375384259786,0.0417110522515355,-0.771118568387181,-0.505632200132391,0.000605844234720529,0.125,4,alpha_interaction,10,0.00282727309536247
PADI4 neutrophil,NETosis,full_gene,2,0.513256595253695,,,,,,,alpha_interaction,10,
PADI4 neutrophil,NETosis,identity_markers_removed,2,0.6418678689089,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Degranulation,full_gene,2,1.10854973240736,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Degranulation,identity_markers_removed,2,1.10854973240736,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Oxidative_burst,full_gene,2,0.763758821976082,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Oxidative_burst,identity_markers_removed,2,0.763758821976082,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Phagocytosis,full_gene,2,-0.478777226545599,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Phagocytosis,identity_markers_removed,2,-0.478777226545599,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Chemotaxis,full_gene,2,-0.396755978827107,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Chemotaxis,identity_markers_removed,2,-0.422677385648454,,,,,,,alpha_interaction,10,
PADI4 neutrophil,OSM_inflammation,full_gene,2,-0.292115395309093,,,,,,,alpha_interaction,10,
PADI4 neutrophil,OSM_inflammation,identity_markers_removed,2,-0.266884871553028,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Type_I_interferon,full_gene,2,0.0752856931920979,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Type_I_interferon,identity_markers_removed,2,0.109886238661436,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Immature_granulopoiesis,full_gene,2,1.49203090139939,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Immature_granulopoiesis,identity_markers_removed,2,1.49203090139939,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Survival_antiapoptosis,full_gene,2,-0.265382225123697,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Survival_antiapoptosis,identity_markers_removed,2,-0.265382225123697,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Hypoxia_glycolysis,full_gene,2,0.0813915369523243,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Hypoxia_glycolysis,identity_markers_removed,2,0.0813915369523243,,,,,,,alpha_interaction,10,
PADI4 neutrophil,ER_stress,full_gene,2,-0.431608975849142,,,,,,,alpha_interaction,10,
PADI4 neutrophil,ER_stress,identity_markers_removed,2,-0.431608975849142,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Proliferation_stress,full_gene,2,-0.100148790713913,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Proliferation_stress,identity_markers_removed,2,-0.100148790713913,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Integrin_adhesion,full_gene,2,-0.337085639754108,,,,,,,alpha_interaction,10,
PADI4 neutrophil,Integrin_adhesion,identity_markers_removed,2,-0.337085639754108,,,,,,,alpha_interaction,10,
PADI4 neutrophil,CXCR4_aging_retention,full_gene,2,-0.422819716292405,,,,,,,alpha_interaction,10,
PADI4 neutrophil,CXCR4_aging_retention,identity_markers_removed,2,-0.464322433335351,,,,,,,alpha_interaction,10,
CXCR4 neutrophil,NETosis,full_gene,5,-0.048396584817796,0.0344714068941455,-0.144104553758328,0.0473113841227358,0.233006356530011,0.25,3,alpha_in_UC,10,0.377037547839642
CXCR4 neutrophil,NETosis,identity_markers_removed,5,-0.0430180533420935,0.0332219237076975,-0.135256900805585,0.0492207941213977,0.265050672097033,0.3125,3,alpha_in_UC,10,0.424081075355253
CXCR4 neutrophil,Degranulation,full_gene,5,-0.00802166598352763,0.0208182600926391,-0.0658224223164699,0.0497790903494147,0.719614710051465,0.75,3,alpha_in_UC,10,0.822416811487389
CXCR4 neutrophil,Degranulation,identity_markers_removed,5,-0.00802166598352763,0.0208182600926391,-0.0658224223164699,0.0497790903494147,0.719614710051465,0.75,3,alpha_in_UC,10,0.841176634197435
CXCR4 neutrophil,Oxidative_burst,full_gene,5,-0.112809804161289,0.0538283641990501,-0.262261302462546,0.0366416941399677,0.104154062304557,0.1875,4,alpha_in_UC,10,0.29163137445276
CXCR4 neutrophil,Oxidative_burst,identity_markers_removed,5,-0.112809804161289,0.0538283641990501,-0.262261302462546,0.0366416941399677,0.104154062304557,0.1875,4,alpha_in_UC,10,0.313414504687547
CXCR4 neutrophil,Phagocytosis,full_gene,5,-0.141679344698917,0.0572975211566535,-0.300762766854275,0.0174040774564403,0.0687475519944523,0.125,4,alpha_in_UC,10,0.287106828497454
CXCR4 neutrophil,Phagocytosis,identity_markers_removed,5,-0.141679344698917,0.0572975211566535,-0.300762766854275,0.0174040774564403,0.0687475519944523,0.125,4,alpha_in_UC,10,0.313414504687547
CXCR4 neutrophil,Chemotaxis,full_gene,5,-0.176504358039276,0.047734410771851,-0.309036329176283,-0.0439723869022694,0.0208786340254813,0.0625,5,alpha_in_UC,10,0.16702907220385
CXCR4 neutrophil,Chemotaxis,identity_markers_removed,5,-0.16726026439235,0.0493704501649914,-0.304334609094352,-0.0301859196903483,0.0275843861831288,0.0625,5,alpha_in_UC,10,0.193090703281902
CXCR4 neutrophil,OSM_inflammation,full_gene,5,-0.0589770932153961,0.0301478784567656,-0.142681022788781,0.0247268363579887,0.122077119132273,0.125,4,alpha_in_UC,10,0.31074175779124
CXCR4 neutrophil,OSM_inflammation,identity_markers_removed,5,-0.0455234949210119,0.0227937697214245,-0.108809145293067,0.0177621554510428,0.116489700618167,0.125,4,alpha_in_UC,10,0.313414504687547
CXCR4 neutrophil,Type_I_interferon,full_gene,5,-0.0188309989254119,0.0129482225187918,-0.0547810279587232,0.0171190301078994,0.21953596300424,0.3125,4,alpha_in_UC,10,0.372545876613256
CXCR4 neutrophil,Type_I_interferon,identity_markers_removed,5,-0.0198473608999316,0.014902586910845,-0.0612235753833319,0.0215288535834687,0.253745292471718,0.375,3,alpha_in_UC,10,0.423704562026737
CXCR4 neutrophil,Immature_granulopoiesis,full_gene,5,0.0310151643502051,0.00409844950677357,0.0196360442782233,0.0423942844221869,0.00163453607191053,0.0625,5,alpha_in_UC,10,0.0915340200269897
CXCR4 neutrophil,Immature_granulopoiesis,identity_markers_removed,5,0.0310151643502051,0.00409844950677357,0.0196360442782233,0.0423942844221869,0.00163453607191053,0.0625,5,alpha_in_UC,10,0.0915340200269897
CXCR4 neutrophil,Survival_antiapoptosis,full_gene,5,-0.094248727169656,0.0276238017034763,-0.170944696196227,-0.0175527581430849,0.0269810442168202,0.0625,5,alpha_in_UC,10,0.179372459418414
CXCR4 neutrophil,Survival_antiapoptosis,identity_markers_removed,5,-0.094248727169656,0.0276238017034763,-0.170944696196227,-0.0175527581430849,0.0269810442168202,0.0625,5,alpha_in_UC,10,0.193090703281902
CXCR4 neutrophil,Hypoxia_glycolysis,full_gene,5,0.00168357562249722,0.0378040910022148,-0.103277407797054,0.106644559042048,0.966613130180111,1,2,alpha_in_UC,10,0.97984343302618
CXCR4 neutrophil,Hypoxia_glycolysis,identity_markers_removed,5,0.00168357562249722,0.0378040910022148,-0.103277407797054,0.106644559042048,0.966613130180111,1,2,alpha_in_UC,10,0.97984343302618
CXCR4 neutrophil,ER_stress,full_gene,5,-0.14679905223247,0.0296704027957259,-0.22917729684391,-0.0644208076210299,0.00777416921696287,0.0625,5,alpha_in_UC,10,0.102884866388738
