DonorID,ConditionCode,state,program,value,cells,version
Donor2,NNAMPT,PADI4 neutrophil,Degranulation,1.51577633753646,6,identity_markers_removed
Donor6,NNAMPT,OSM neutrophil,Degranulation,-0.0872914666642405,12,identity_markers_removed
Donor1,NNAMPT,CXCR4 neutrophil,Degranulation,0.141189213937967,14,identity_markers_removed
Donor4,N,PADI4 neutrophil,Degranulation,1.47815650395146,12,identity_markers_removed
Donor3,N,PADI4 neutrophil,Degranulation,1.49747170655438,10,identity_markers_removed
Donor4,NNAMPT,MX1/ISG neutrophil,Degranulation,0.436280792808105,6,identity_markers_removed
Donor5,N,MX1/ISG neutrophil,Degranulation,0.174337961863401,1,identity_markers_removed
Donor3,NNAMPT,PADI4 neutrophil,Degranulation,0.712910395725044,3,identity_markers_removed
Donor3,N,MX1/ISG neutrophil,Degranulation,0.119511302370842,3,identity_markers_removed
Donor5,NNAMPT,MX1/ISG neutrophil,Degranulation,0.0581703817671194,1,identity_markers_removed
Donor2,NNAMPT,MX1/ISG neutrophil,Degranulation,0.301156109688969,3,identity_markers_removed
Donor6,NNAMPT,CXCR4 neutrophil,Degranulation,0.0889373889193288,1,identity_markers_removed
Donor3,NNAMPT,MX1/ISG neutrophil,Degranulation,0.138187843251115,3,identity_markers_removed
Donor5,N,PADI4 neutrophil,Degranulation,1.87294079853424,1,identity_markers_removed
Donor4,UF,OSM neutrophil,Degranulation,-0.0658244663555202,2162,identity_markers_removed
Donor4,UN,OSM neutrophil,Degranulation,-0.0396958283073504,448,identity_markers_removed
Donor3,UN,OSM neutrophil,Degranulation,-0.055080085979658,1122,identity_markers_removed
Donor2,UF,PADI4 neutrophil,Degranulation,1.32825717336697,23,identity_markers_removed
Donor3,UN,CXCR4 neutrophil,Degranulation,0.0544706237567167,1169,identity_markers_removed
Donor3,UF,CXCR4 neutrophil,Degranulation,0.0483944409877832,832,identity_markers_removed
Donor3,UF,OSM neutrophil,Degranulation,-0.0596375823693126,1302,identity_markers_removed
Donor3,UN,MX1/ISG neutrophil,Degranulation,0.0271579386084673,218,identity_markers_removed
Donor4,UF,CXCR4 neutrophil,Degranulation,0.0439824935759073,944,identity_markers_removed
Donor4,UN,MX1/ISG neutrophil,Degranulation,0.0638911898818467,75,identity_markers_removed
Donor4,UF,MX1/ISG neutrophil,Degranulation,-0.0265534075731277,213,identity_markers_removed
Donor2,UF,CXCR4 neutrophil,Degranulation,0.0253403614554442,348,identity_markers_removed
Donor3,UF,MX1/ISG neutrophil,Degranulation,-0.0081258436110197,169,identity_markers_removed
Donor2,UN,CXCR4 neutrophil,Degranulation,0.0277193627547413,218,identity_markers_removed
Donor6,UF,OSM neutrophil,Degranulation,-0.131724744598879,162,identity_markers_removed
Donor2,UF,OSM neutrophil,Degranulation,-0.0909447654120891,314,identity_markers_removed
Donor4,UN,CXCR4 neutrophil,Degranulation,0.0845517666849971,698,identity_markers_removed
Donor2,UN,OSM neutrophil,Degranulation,-0.0824800550433033,198,identity_markers_removed
Donor6,UF,CXCR4 neutrophil,Degranulation,0.0192952594642108,166,identity_markers_removed
Donor1,UF,OSM neutrophil,Degranulation,-0.0915962162400116,66,identity_markers_removed
Donor2,UN,MX1/ISG neutrophil,Degranulation,0.0603514460083013,30,identity_markers_removed
Donor4,UN,PADI4 neutrophil,Degranulation,1.75193856732114,18,identity_markers_removed
Donor5,UF,CXCR4 neutrophil,Degranulation,0.0463251109251877,18,identity_markers_removed
Donor1,UN,OSM neutrophil,Degranulation,-0.0681771108001153,46,identity_markers_removed
Donor2,UF,MX1/ISG neutrophil,Degranulation,0.0680320455762627,35,identity_markers_removed
Donor4,UF,PADI4 neutrophil,Degranulation,0.688592327400739,74,identity_markers_removed
Donor3,UN,PADI4 neutrophil,Degranulation,0.581194409169492,45,identity_markers_removed
Donor1,UN,MX1/ISG neutrophil,Degranulation,0.0515782514560766,4,identity_markers_removed
Donor5,UF,OSM neutrophil,Degranulation,-0.218019388829564,10,identity_markers_removed
Donor6,UN,CXCR4 neutrophil,Degranulation,-0.0796806016970727,21,identity_markers_removed
Donor1,UN,CXCR4 neutrophil,Degranulation,-0.0164612518049161,34,identity_markers_removed
Donor6,UF,PADI4 neutrophil,Degranulation,1.33241377835127,14,identity_markers_removed
Donor2,UN,PADI4 neutrophil,Degranulation,1.88874939420722,15,identity_markers_removed
Donor5,UN,OSM neutrophil,Degranulation,-0.149468482714767,13,identity_markers_removed
Donor3,UF,PADI4 neutrophil,Degranulation,0.589271564691323,46,identity_markers_removed
Donor6,UF,MX1/ISG neutrophil,Degranulation,-0.0675902541657304,27,identity_markers_removed
Donor6,UN,OSM neutrophil,Degranulation,-0.105412468266381,26,identity_markers_removed
Donor1,UF,CXCR4 neutrophil,Degranulation,0.0175570465004577,65,identity_markers_removed
Donor5,UN,CXCR4 neutrophil,Degranulation,-0.164491795976445,13,identity_markers_removed
Donor1,UN,PADI4 neutrophil,Degranulation,0.906682243591474,3,identity_markers_removed
Donor6,UN,MX1/ISG neutrophil,Degranulation,0.140304730447129,4,identity_markers_removed
Donor1,UF,MX1/ISG neutrophil,Degranulation,-0.0356286418352157,5,identity_markers_removed
Donor6,UN,PADI4 neutrophil,Degranulation,0.264094953182793,3,identity_markers_removed
Donor1,UF,PADI4 neutrophil,Degranulation,1.01730080691211,4,identity_markers_removed
Donor4,UD,CXCR4 neutrophil,Degranulation,0.115835959137569,724,identity_markers_removed
Donor4,UA5,MX1/ISG neutrophil,Degranulation,0.0335094103856836,146,identity_markers_removed
Donor5,UD,CXCR4 neutrophil,Degranulation,-0.0245724867696616,574,identity_markers_removed
Donor2,UD,OSM neutrophil,Degranulation,-0.0863130679044107,395,identity_markers_removed
Donor4,UA5,OSM neutrophil,Degranulation,-0.000860196802485938,917,identity_markers_removed
Donor3,UA5,OSM neutrophil,Degranulation,0.00375150348902877,1134,identity_markers_removed
Donor1,UA5,CXCR4 neutrophil,Degranulation,-0.008638726271258,617,identity_markers_removed
Donor4,UA5,CXCR4 neutrophil,Degranulation,0.0889577277541916,460,identity_markers_removed
Donor2,UA5,CXCR4 neutrophil,Degranulation,-0.0100530991940081,422,identity_markers_removed
Donor6,UD,MX1/ISG neutrophil,Degranulation,0.0359114256266625,20,identity_markers_removed
Donor1,UA5,OSM neutrophil,Degranulation,-0.0841200091532508,636,identity_markers_removed
Donor3,UA5,CXCR4 neutrophil,Degranulation,0.0853917914818369,683,identity_markers_removed
Donor3,UD,MX1/ISG neutrophil,Degranulation,0.0607974032234146,159,identity_markers_removed
Donor4,UD,OSM neutrophil,Degranulation,0.0135915681103764,933,identity_markers_removed
Donor3,UA5,MX1/ISG neutrophil,Degranulation,0.00404569072726182,170,identity_markers_removed
Donor5,UD,OSM neutrophil,Degranulation,-0.0904031347835258,492,identity_markers_removed
Donor2,UA5,MX1/ISG neutrophil,Degranulation,0.0979697831135768,58,identity_markers_removed
Donor6,UA5,CXCR4 neutrophil,Degranulation,-0.0411964217045973,268,identity_markers_removed
Donor6,UD,CXCR4 neutrophil,Degranulation,0.00971736315520281,240,identity_markers_removed
Donor2,UA5,OSM neutrophil,Degranulation,-0.0826089262252642,406,identity_markers_removed
Donor2,UD,CXCR4 neutrophil,Degranulation,-0.0291900220071486,455,identity_markers_removed
Donor3,UD,CXCR4 neutrophil,Degranulation,0.0327911763534698,551,identity_markers_removed
Donor3,UD,OSM neutrophil,Degranulation,-0.0089656538826967,754,identity_markers_removed
Donor1,UD,PADI4 neutrophil,Degranulation,1.63233124186169,16,identity_markers_removed
Donor5,UD,PADI4 neutrophil,Degranulation,2.15377477085223,70,identity_markers_removed
Donor1,UD,CXCR4 neutrophil,Degranulation,0.0202041299004564,87,identity_markers_removed
Donor1,UA5,MX1/ISG neutrophil,Degranulation,0.115663034710709,68,identity_markers_removed
Donor2,UD,PADI4 neutrophil,Degranulation,1.75215154317,52,identity_markers_removed
Donor1,UA5,PADI4 neutrophil,Degranulation,1.5763356426181,81,identity_markers_removed
Donor3,UD,PADI4 neutrophil,Degranulation,1.11172010402645,52,identity_markers_removed
Donor6,UD,PADI4 neutrophil,Degranulation,1.58238424674719,39,identity_markers_removed
Donor6,UD,OSM neutrophil,Degranulation,-0.0967625295406514,182,identity_markers_removed
Donor2,UA5,PADI4 neutrophil,Degranulation,1.82852990703464,58,identity_markers_removed
Donor5,UD,MX1/ISG neutrophil,Degranulation,0.0446289741303203,48,identity_markers_removed
Donor1,UD,OSM neutrophil,Degranulation,-0.0526758728185298,84,identity_markers_removed
Donor6,UA5,OSM neutrophil,Degranulation,-0.117840627573021,179,identity_markers_removed
Donor4,UD,PADI4 neutrophil,Degranulation,0.935014317280626,56,identity_markers_removed
Donor4,UD,MX1/ISG neutrophil,Degranulation,0.0629334622824694,134,identity_markers_removed
Donor4,UA5,PADI4 neutrophil,Degranulation,0.631774625069245,53,identity_markers_removed
Donor3,UA5,PADI4 neutrophil,Degranulation,0.897861493824472,66,identity_markers_removed
Donor6,UA5,PADI4 neutrophil,Degranulation,1.52095032214673,36,identity_markers_removed
Donor1,UD,MX1/ISG neutrophil,Degranulation,0.13823581904397,13,identity_markers_removed
Donor6,UA5,MX1/ISG neutrophil,Degranulation,0.242072638604009,27,identity_markers_removed
Donor2,UD,MX1/ISG neutrophil,Degranulation,0.0562986521318071,44,identity_markers_removed
Donor5,UA5,OSM neutrophil,Degranulation,-0.25446626039934,1,identity_markers_removed
Donor5,UA5,CXCR4 neutrophil,Degranulation,-0.25446626039934,2,identity_markers_removed
Donor5,UA5,MX1/ISG neutrophil,Degranulation,0.157503122274047,1,identity_markers_removed
Donor4,CF,CXCR4 neutrophil,Degranulation,0.0954295062273939,1309,identity_markers_removed
Donor3,NA5,OSM neutrophil,Degranulation,-0.022139518907903,1521,identity_markers_removed
Donor2,NA5,MX1/ISG neutrophil,Degranulation,0.0582916329585181,69,identity_markers_removed
Donor5,NA5,PADI4 neutrophil,Degranulation,1.14450694537332,59,identity_markers_removed
Donor3,NA5,CXCR4 neutrophil,Degranulation,0.0836716154266158,2069,identity_markers_removed
Donor2,NA5,PADI4 neutrophil,Degranulation,1.06013041874042,31,identity_markers_removed
Donor3,CF,PADI4 neutrophil,Degranulation,0.694653390314696,60,identity_markers_removed
Donor5,NA5,CXCR4 neutrophil,Degranulation,0.0172000590007758,1363,identity_markers_removed
Donor6,CF,OSM neutrophil,Degranulation,-0.119505711666123,464,identity_markers_removed
Donor3,CF,CXCR4 neutrophil,Degranulation,0.0977230007765392,1448,identity_markers_removed
Donor1,CF,MX1/ISG neutrophil,Degranulation,0.0306560149503297,65,identity_markers_removed
Donor4,NA5,OSM neutrophil,Degranulation,-0.00707495282983356,622,identity_markers_removed
Donor1,CF,OSM neutrophil,Degranulation,-0.102259526802137,454,identity_markers_removed
Donor3,CF,OSM neutrophil,Degranulation,-0.0135411242985205,1596,identity_markers_removed
Donor2,NA5,OSM neutrophil,Degranulation,-0.0970298751244228,423,identity_markers_removed
Donor4,NA5,CXCR4 neutrophil,Degranulation,0.0728060789109737,789,identity_markers_removed
Donor6,CF,CXCR4 neutrophil,Degranulation,0.0100863022159891,692,identity_markers_removed
Donor1,CF,CXCR4 neutrophil,Degranulation,0.0202971245909915,699,identity_markers_removed
Donor5,NA5,MX1/ISG neutrophil,Degranulation,0.100357305283252,132,identity_markers_removed
Donor5,NA5,OSM neutrophil,Degranulation,-0.0913677449615176,982,identity_markers_removed
Donor4,CF,OSM neutrophil,Degranulation,-0.0335411648735581,1266,identity_markers_removed
Donor4,CF,MX1/ISG neutrophil,Degranulation,0.0342302027574845,215,identity_markers_removed
Donor2,NA5,CXCR4 neutrophil,Degranulation,0.0172400728850535,625,identity_markers_removed
Donor3,CF,MX1/ISG neutrophil,Degranulation,0.069655627119798,251,identity_markers_removed
Donor3,NA5,MX1/ISG neutrophil,Degranulation,0.0660575430058871,266,identity_markers_removed
Donor4,NA5,MX1/ISG neutrophil,Degranulation,0.0516805168575115,146,identity_markers_removed
Donor4,CF,PADI4 neutrophil,Degranulation,0.526260793017493,58,identity_markers_removed
Donor6,CF,MX1/ISG neutrophil,Degranulation,0.0837917874073356,74,identity_markers_removed
Donor4,NA5,PADI4 neutrophil,Degranulation,0.502554004402586,23,identity_markers_removed
Donor3,NA5,PADI4 neutrophil,Degranulation,0.507746968090184,57,identity_markers_removed
Donor6,CF,PADI4 neutrophil,Degranulation,1.18638386552029,19,identity_markers_removed
Donor1,NA5,CXCR4 neutrophil,Degranulation,0.0642564614543829,47,identity_markers_removed
Donor1,CF,PADI4 neutrophil,Degranulation,1.57710990171312,35,identity_markers_removed
Donor5,CF,OSM neutrophil,Degranulation,0.18384602671271,5,identity_markers_removed
Donor1,NA5,OSM neutrophil,Degranulation,-0.133308953230317,21,identity_markers_removed
Donor5,CF,CXCR4 neutrophil,Degranulation,0.00505982186997888,5,identity_markers_removed
Donor2,CF,OSM neutrophil,Degranulation,-0.0667285167526228,9,identity_markers_removed
Donor1,NA5,MX1/ISG neutrophil,Degranulation,0.02715614911166,3,identity_markers_removed
Donor2,CF,CXCR4 neutrophil,Degranulation,-0.0268300728720777,11,identity_markers_removed
Donor2,CF,MX1/ISG neutrophil,Degranulation,0.138799902238977,2,identity_markers_removed
Donor6,NA5,OSM neutrophil,Degranulation,0.172333167803168,1,identity_markers_removed
Donor5,CF,PADI4 neutrophil,Degranulation,0.633945526508845,1,identity_markers_removed
Donor1,N,PADI4 neutrophil,Oxidative_burst,-0.1731567215243,3,identity_markers_removed
Donor6,N,PADI4 neutrophil,Oxidative_burst,0.253915861754793,65,identity_markers_removed
Donor6,N,OSM neutrophil,Oxidative_burst,-0.352175733073566,563,identity_markers_removed
Donor5,NNAMPT,CXCR4 neutrophil,Oxidative_burst,-0.191479523002952,9,identity_markers_removed
Donor6,N,CXCR4 neutrophil,Oxidative_burst,-0.0346504049116914,156,identity_markers_removed
Donor2,NNAMPT,OSM neutrophil,Oxidative_burst,-0.359117615741815,162,identity_markers_removed
Donor6,N,MX1/ISG neutrophil,Oxidative_burst,0.262328829076335,17,identity_markers_removed
Donor1,N,CXCR4 neutrophil,Oxidative_burst,0.175564363089639,10,identity_markers_removed
Donor2,NNAMPT,CXCR4 neutrophil,Oxidative_burst,-0.054062151148595,44,identity_markers_removed
Donor1,NNAMPT,OSM neutrophil,Oxidative_burst,-0.343350798759263,49,identity_markers_removed
Donor4,NNAMPT,OSM neutrophil,Oxidative_burst,-0.336482969531754,157,identity_markers_removed
Donor1,N,OSM neutrophil,Oxidative_burst,-0.343622765134448,42,identity_markers_removed
Donor5,NNAMPT,OSM neutrophil,Oxidative_burst,-0.408025284365917,31,identity_markers_removed
Donor4,N,CXCR4 neutrophil,Oxidative_burst,0.090529978758526,47,identity_markers_removed
Donor5,N,CXCR4 neutrophil,Oxidative_burst,-0.137924671025474,11,identity_markers_removed
Donor4,N,OSM neutrophil,Oxidative_burst,-0.29574392469938,168,identity_markers_removed
Donor3,N,CXCR4 neutrophil,Oxidative_burst,0.0469787524714409,32,identity_markers_removed
Donor4,NNAMPT,CXCR4 neutrophil,Oxidative_burst,0.0691179576502095,59,identity_markers_removed
Donor4,NNAMPT,PADI4 neutrophil,Oxidative_burst,0.140941213486936,11,identity_markers_removed
Donor4,N,MX1/ISG neutrophil,Oxidative_burst,0.409484385065911,7,identity_markers_removed
Donor3,N,OSM neutrophil,Oxidative_burst,-0.237956767623533,57,identity_markers_removed
Donor3,NNAMPT,OSM neutrophil,Oxidative_burst,-0.275824563739525,20,identity_markers_removed
Donor2,N,OSM neutrophil,Oxidative_burst,-0.262824473674436,39,identity_markers_removed
Donor3,NNAMPT,CXCR4 neutrophil,Oxidative_burst,0.00617204884842224,16,identity_markers_removed
Donor5,N,OSM neutrophil,Oxidative_burst,-0.360583811562933,48,identity_markers_removed
Donor2,N,CXCR4 neutrophil,Oxidative_burst,-0.178972725694511,8,identity_markers_removed
Donor2,NNAMPT,PADI4 neutrophil,Oxidative_burst,0.69728813632976,6,identity_markers_removed
Donor6,NNAMPT,OSM neutrophil,Oxidative_burst,-0.462608173703341,12,identity_markers_removed
Donor1,NNAMPT,CXCR4 neutrophil,Oxidative_burst,-0.0190442298105135,14,identity_markers_removed
Donor4,N,PADI4 neutrophil,Oxidative_burst,0.927105627534948,12,identity_markers_removed
Donor3,N,PADI4 neutrophil,Oxidative_burst,0.903823854385266,10,identity_markers_removed
Donor4,NNAMPT,MX1/ISG neutrophil,Oxidative_burst,0.476340619493097,6,identity_markers_removed
Donor5,N,MX1/ISG neutrophil,Oxidative_burst,0.425799449463543,1,identity_markers_removed
Donor3,NNAMPT,PADI4 neutrophil,Oxidative_burst,-0.228538132605751,3,identity_markers_removed
Donor3,N,MX1/ISG neutrophil,Oxidative_burst,0.218678838110723,3,identity_markers_removed
Donor5,NNAMPT,MX1/ISG neutrophil,Oxidative_burst,0.88844182922048,1,identity_markers_removed
Donor2,NNAMPT,MX1/ISG neutrophil,Oxidative_burst,0.259652726620547,3,identity_markers_removed
Donor6,NNAMPT,CXCR4 neutrophil,Oxidative_burst,0.323726833808242,1,identity_markers_removed
Donor3,NNAMPT,MX1/ISG neutrophil,Oxidative_burst,0.380883924944132,3,identity_markers_removed
Donor5,N,PADI4 neutrophil,Oxidative_burst,0.146087701272385,1,identity_markers_removed
Donor4,UF,OSM neutrophil,Oxidative_burst,0.0710353471832489,2162,identity_markers_removed
Donor4,UN,OSM neutrophil,Oxidative_burst,0.115716672864645,448,identity_markers_removed
Donor3,UN,OSM neutrophil,Oxidative_burst,0.0369012593723094,1122,identity_markers_removed
Donor2,UF,PADI4 neutrophil,Oxidative_burst,-0.0230971118778542,23,identity_markers_removed
Donor3,UN,CXCR4 neutrophil,Oxidative_burst,0.130002509857898,1169,identity_markers_removed
Donor3,UF,CXCR4 neutrophil,Oxidative_burst,0.175341401481134,832,identity_markers_removed
Donor3,UF,OSM neutrophil,Oxidative_burst,0.051309506289441,1302,identity_markers_removed
Donor3,UN,MX1/ISG neutrophil,Oxidative_burst,0.0924862309648302,218,identity_markers_removed
Donor4,UF,CXCR4 neutrophil,Oxidative_burst,0.166446461382554,944,identity_markers_removed
Donor4,UN,MX1/ISG neutrophil,Oxidative_burst,0.233984045842368,75,identity_markers_removed
Donor4,UF,MX1/ISG neutrophil,Oxidative_burst,0.103714561822548,213,identity_markers_removed
Donor2,UF,CXCR4 neutrophil,Oxidative_burst,0.0783749490734396,348,identity_markers_removed
Donor3,UF,MX1/ISG neutrophil,Oxidative_burst,0.119052954822935,169,identity_markers_removed
Donor2,UN,CXCR4 neutrophil,Oxidative_burst,0.0661762718825973,218,identity_markers_removed
Donor6,UF,OSM neutrophil,Oxidative_burst,-0.0968111239095003,162,identity_markers_removed
Donor2,UF,OSM neutrophil,Oxidative_burst,-0.039467304854,314,identity_markers_removed
Donor4,UN,CXCR4 neutrophil,Oxidative_burst,0.16982826135962,698,identity_markers_removed
Donor2,UN,OSM neutrophil,Oxidative_burst,0.0174402303470378,198,identity_markers_removed
Donor6,UF,CXCR4 neutrophil,Oxidative_burst,0.0504316564599582,166,identity_markers_removed
Donor1,UF,OSM neutrophil,Oxidative_burst,0.0608196256049175,66,identity_markers_removed
Donor2,UN,MX1/ISG neutrophil,Oxidative_burst,0.0948883351749154,30,identity_markers_removed
Donor4,UN,PADI4 neutrophil,Oxidative_burst,0.143702915966307,18,identity_markers_removed
Donor5,UF,CXCR4 neutrophil,Oxidative_burst,0.26899651290807,18,identity_markers_removed
Donor1,UN,OSM neutrophil,Oxidative_burst,0.050287748232716,46,identity_markers_removed
Donor2,UF,MX1/ISG neutrophil,Oxidative_burst,0.151630028686379,35,identity_markers_removed
Donor4,UF,PADI4 neutrophil,Oxidative_burst,0.0729551757769235,74,identity_markers_removed
Donor3,UN,PADI4 neutrophil,Oxidative_burst,0.194690620253903,45,identity_markers_removed
Donor1,UN,MX1/ISG neutrophil,Oxidative_burst,-0.00162836015757653,4,identity_markers_removed
Donor5,UF,OSM neutrophil,Oxidative_burst,0.125637844897459,10,identity_markers_removed
Donor6,UN,CXCR4 neutrophil,Oxidative_burst,0.111292039426352,21,identity_markers_removed
Donor1,UN,CXCR4 neutrophil,Oxidative_burst,0.172169740190662,34,identity_markers_removed
Donor6,UF,PADI4 neutrophil,Oxidative_burst,-0.0188116587531659,14,identity_markers_removed
Donor2,UN,PADI4 neutrophil,Oxidative_burst,-0.15789522842903,15,identity_markers_removed
Donor5,UN,OSM neutrophil,Oxidative_burst,0.360175723327476,13,identity_markers_removed
Donor3,UF,PADI4 neutrophil,Oxidative_burst,0.0601600989305642,46,identity_markers_removed
Donor6,UF,MX1/ISG neutrophil,Oxidative_burst,0.165443530401127,27,identity_markers_removed
Donor6,UN,OSM neutrophil,Oxidative_burst,-0.0454771868701181,26,identity_markers_removed
Donor1,UF,CXCR4 neutrophil,Oxidative_burst,0.0479993709564829,65,identity_markers_removed
Donor5,UN,CXCR4 neutrophil,Oxidative_burst,0.236041263037551,13,identity_markers_removed
Donor1,UN,PADI4 neutrophil,Oxidative_burst,-0.135713534216852,3,identity_markers_removed
Donor6,UN,MX1/ISG neutrophil,Oxidative_burst,0.431606306326828,4,identity_markers_removed
Donor1,UF,MX1/ISG neutrophil,Oxidative_burst,0.319203691965818,5,identity_markers_removed
Donor6,UN,PADI4 neutrophil,Oxidative_burst,-0.0910589775240876,3,identity_markers_removed
Donor1,UF,PADI4 neutrophil,Oxidative_burst,-0.0655943097006396,4,identity_markers_removed
Donor4,UD,CXCR4 neutrophil,Oxidative_burst,0.190660959244784,724,identity_markers_removed
Donor4,UA5,MX1/ISG neutrophil,Oxidative_burst,0.260654674354721,146,identity_markers_removed
Donor5,UD,CXCR4 neutrophil,Oxidative_burst,-0.135350982080058,574,identity_markers_removed
Donor2,UD,OSM neutrophil,Oxidative_burst,-0.166618450397916,395,identity_markers_removed
Donor4,UA5,OSM neutrophil,Oxidative_burst,0.202758102732134,917,identity_markers_removed
Donor3,UA5,OSM neutrophil,Oxidative_burst,0.137493589143719,1134,identity_markers_removed
Donor1,UA5,CXCR4 neutrophil,Oxidative_burst,-0.0971224613082268,617,identity_markers_removed
Donor4,UA5,CXCR4 neutrophil,Oxidative_burst,0.193498820023489,460,identity_markers_removed
Donor2,UA5,CXCR4 neutrophil,Oxidative_burst,-0.11050714672284,422,identity_markers_removed
Donor6,UD,MX1/ISG neutrophil,Oxidative_burst,0.290960502688286,20,identity_markers_removed
Donor1,UA5,OSM neutrophil,Oxidative_burst,-0.0703048594199296,636,identity_markers_removed
Donor3,UA5,CXCR4 neutrophil,Oxidative_burst,0.17141599472638,683,identity_markers_removed
Donor3,UD,MX1/ISG neutrophil,Oxidative_burst,0.0766256272001538,159,identity_markers_removed
Donor4,UD,OSM neutrophil,Oxidative_burst,0.144086851807699,933,identity_markers_removed
Donor3,UA5,MX1/ISG neutrophil,Oxidative_burst,0.177795896532201,170,identity_markers_removed
Donor5,UD,OSM neutrophil,Oxidative_burst,-0.117693154065546,492,identity_markers_removed
Donor2,UA5,MX1/ISG neutrophil,Oxidative_burst,0.206416713184784,58,identity_markers_removed
Donor6,UA5,CXCR4 neutrophil,Oxidative_burst,-0.20274038817168,268,identity_markers_removed
Donor6,UD,CXCR4 neutrophil,Oxidative_burst,-0.120097638859051,240,identity_markers_removed
Donor2,UA5,OSM neutrophil,Oxidative_burst,-0.10555425291449,406,identity_markers_removed
Donor2,UD,CXCR4 neutrophil,Oxidative_burst,-0.110449150459963,455,identity_markers_removed
Donor3,UD,CXCR4 neutrophil,Oxidative_burst,0.099163773769902,551,identity_markers_removed
Donor3,UD,OSM neutrophil,Oxidative_burst,0.0427092811697339,754,identity_markers_removed
Donor1,UD,PADI4 neutrophil,Oxidative_burst,-0.155867309917436,16,identity_markers_removed
Donor5,UD,PADI4 neutrophil,Oxidative_burst,0.115581353893789,70,identity_markers_removed
Donor1,UD,CXCR4 neutrophil,Oxidative_burst,0.0185443980393742,87,identity_markers_removed
Donor1,UA5,MX1/ISG neutrophil,Oxidative_burst,0.204454967681764,68,identity_markers_removed
Donor2,UD,PADI4 neutrophil,Oxidative_burst,-0.0232871642116652,52,identity_markers_removed
Donor1,UA5,PADI4 neutrophil,Oxidative_burst,-0.0755956623977978,81,identity_markers_removed
Donor3,UD,PADI4 neutrophil,Oxidative_burst,0.0254632281882713,52,identity_markers_removed
Donor6,UD,PADI4 neutrophil,Oxidative_burst,-0.089570392144004,39,identity_markers_removed
Donor6,UD,OSM neutrophil,Oxidative_burst,-0.192764467731412,182,identity_markers_removed
Donor2,UA5,PADI4 neutrophil,Oxidative_burst,0.079094250421738,58,identity_markers_removed
Donor5,UD,MX1/ISG neutrophil,Oxidative_burst,0.103303288401759,48,identity_markers_removed
Donor1,UD,OSM neutrophil,Oxidative_burst,-0.000900602991608312,84,identity_markers_removed
Donor6,UA5,OSM neutrophil,Oxidative_burst,-0.17743439100612,179,identity_markers_removed
Donor4,UD,PADI4 neutrophil,Oxidative_burst,0.0878627416447097,56,identity_markers_removed
Donor4,UD,MX1/ISG neutrophil,Oxidative_burst,0.237394152576458,134,identity_markers_removed
Donor4,UA5,PADI4 neutrophil,Oxidative_burst,0.12428201834376,53,identity_markers_removed
Donor3,UA5,PADI4 neutrophil,Oxidative_burst,0.124427188680574,66,identity_markers_removed
Donor6,UA5,PADI4 neutrophil,Oxidative_burst,-0.018989059560042,36,identity_markers_removed
Donor1,UD,MX1/ISG neutrophil,Oxidative_burst,0.511684088259899,13,identity_markers_removed
Donor6,UA5,MX1/ISG neutrophil,Oxidative_burst,0.0860932112404417,27,identity_markers_removed
Donor2,UD,MX1/ISG neutrophil,Oxidative_burst,0.192894023745306,44,identity_markers_removed
Donor5,UA5,OSM neutrophil,Oxidative_burst,-0.498613714317496,1,identity_markers_removed
Donor5,UA5,CXCR4 neutrophil,Oxidative_burst,0.38105067554397,2,identity_markers_removed
Donor5,UA5,MX1/ISG neutrophil,Oxidative_burst,-0.077871891247421,1,identity_markers_removed
Donor4,CF,CXCR4 neutrophil,Oxidative_burst,0.258705428195844,1309,identity_markers_removed
Donor3,NA5,OSM neutrophil,Oxidative_burst,0.139200739871561,1521,identity_markers_removed
Donor2,NA5,MX1/ISG neutrophil,Oxidative_burst,0.168974752453022,69,identity_markers_removed
Donor5,NA5,PADI4 neutrophil,Oxidative_burst,-0.0648097763858967,59,identity_markers_removed
Donor3,NA5,CXCR4 neutrophil,Oxidative_burst,0.238028824244795,2069,identity_markers_removed
Donor2,NA5,PADI4 neutrophil,Oxidative_burst,-0.0871696144014249,31,identity_markers_removed
Donor3,CF,PADI4 neutrophil,Oxidative_burst,0.25824787703587,60,identity_markers_removed
Donor5,NA5,CXCR4 neutrophil,Oxidative_burst,0.0406804701022878,1363,identity_markers_removed
Donor6,CF,OSM neutrophil,Oxidative_burst,-0.135272854778341,464,identity_markers_removed
Donor3,CF,CXCR4 neutrophil,Oxidative_burst,0.285356010824674,1448,identity_markers_removed
Donor1,CF,MX1/ISG neutrophil,Oxidative_burst,0.177187568628843,65,identity_markers_removed
Donor4,NA5,OSM neutrophil,Oxidative_burst,0.131314496605468,622,identity_markers_removed
Donor1,CF,OSM neutrophil,Oxidative_burst,-0.0303270488896841,454,identity_markers_removed
Donor3,CF,OSM neutrophil,Oxidative_burst,0.173943789006265,1596,identity_markers_removed
Donor2,NA5,OSM neutrophil,Oxidative_burst,-0.0508320690821725,423,identity_markers_removed
Donor4,NA5,CXCR4 neutrophil,Oxidative_burst,0.230558880097785,789,identity_markers_removed
Donor6,CF,CXCR4 neutrophil,Oxidative_burst,0.0121823546475842,692,identity_markers_removed
Donor1,CF,CXCR4 neutrophil,Oxidative_burst,0.0249747486424945,699,identity_markers_removed
