"PatientID","condition","biopsy_id","neut_state","cell","OSM","CXCR4","PADI4","MX1","IL1B","CXCL8","NFKBIA","CXCR2","FPR1","ITGAM","ICAM1","CD44","BCL2A1","MMP9","ELANE","LTF","CYBB","NCF2","RAC2","ISG15","IFIT3","IFI6"
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_180438",0,2.67967669461563,0,0,3.37170102762972,3.52463095115166,0,0,3.52463095115166,0,0,3.37170102762972,3.37170102762972,0,0,0,0,3.52463095115166,3.13570249432372,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_151031",3.13069514193836,0,2.67922311540509,0,3.99086333958521,0,2.67922311540509,3.13069514193836,3.62406850736075,0,2.67922311540509,0,2.67922311540509,2.67922311540509,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_85651",0,0,0,0,3.47507801829933,2.64492266920383,2.64492266920383,2.64492266920383,3.58345330235311,2.64492266920383,2.64492266920383,3.47507801829933,3.09342103219621,0,0,0,0,0,3.09342103219621,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_264618",2.79765816813136,0,2.79765816813136,0,4.07807003803329,4.00013083982008,3.25068241169118,0,2.79765816813136,0,3.25068241169118,0,3.25068241169118,2.79765816813136,0,0,0,3.25068241169118,3.48413070569111,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_245697",0,0,0,0,3.51513921418275,3.92135314471262,3.1314797217253,3.1314797217253,3.62407104717556,0,2.680579769885,0,3.92135314471262,0,0,0,0,3.36435195372602,3.1314797217253,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_675689",0,3.45012887788929,0,0,0,3.21666537018844,3.60120389627393,0,3.60120389627393,0,3.21666537018844,3.71030510741036,3.91850343303609,0,0,0,0,0,2.7639390047835,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_640511",0,0,0,0,3.9338477785107,3.88631986353906,2.74065550280215,0,3.42173511762493,0,3.19010818637898,3.57158902242675,3.76324348442963,0,0,0,0,2.74065550280215,2.74065550280215,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_600248",0,0,0,0,3.57208937874742,4.0750489174999,3.18905880040775,2.73810548028279,3.57208937874742,0,2.73810548028279,3.42160531545282,2.73810548028279,0,0,0,0,0,3.18905880040775,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_587323",0,3.57621886321513,0,0,2.73536424139618,4.05466128890763,3.6859428444375,0,2.73536424139618,2.73536424139618,3.18970489624243,3.57621886321513,3.42431877080979,0,0,0,2.73536424139618,3.42431877080979,3.18970489624243,2.73536424139618,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_363567",0,2.79133336692454,0,0,4.33162825348416,4.51718127528013,4.07841075964428,2.79133336692454,2.79133336692454,0,3.24634843182853,3.24634843182853,0,0,0,0,2.79133336692454,0,2.79133336692454,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_46059",3.3562304208956,0,0,0,3.77095015460978,4.32394967641002,3.70271275494032,2.66808854369522,3.61801326071889,2.66808854369522,3.12165562753052,2.66808854369522,3.3562304208956,0,0,0,0,0,3.3562304208956,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_26579",2.75364792611371,0,0,0,4.08101670705059,3.83998945099181,0,2.75364792611371,3.58210214303266,0,0,2.75364792611371,3.89563750376417,0,0,0,0,2.75364792611371,3.58210214303266,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_595460",2.62772421728987,0,0,0,3.66112639008249,3.46668771739489,3.31481158017406,3.31481158017406,3.66112639008249,0,2.62772421728987,2.62772421728987,3.786053860903,3.08046550142905,0,0,0,3.46668771739489,3.46668771739489,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_496355",2.68762697561148,0,0,0,4.04499494856879,4.11129593820304,3.36785487399639,0,2.68762697561148,0,0,2.68762697561148,3.36785487399639,2.68762697561148,0,0,0,3.51770145342427,3.13634605066739,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_465424",0,0,0,0,4.34760779593135,4.6325211649224,3.25794704601377,2.80129298953025,3.64607378878488,0,3.75620960735794,0,3.25794704601377,0,0,0,0,2.80129298953025,3.25794704601377,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_321239",0,0,0,0,3.95415145210636,0,3.95415145210636,3.25027059307832,3.48444760307671,2.79605499786889,3.25027059307832,3.48444760307671,3.74538128006628,0,0,0,0,2.79605499786889,2.79605499786889,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_237802",0,0,0,3.0969706131715,3.67843651554731,3.0969706131715,3.89367714255658,3.3316578540841,3.3316578540841,0,0,0,3.0969706131715,0,0,0,0,2.64349188086879,2.64349188086879,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_124865",3.20540326255676,3.20540326255676,0,0,4.18496745485271,4.55646437590192,4.06296242340727,3.43815587741929,3.43815587741929,3.20540326255676,0,2.75395182063704,2.75395182063704,0,0,0,3.69751775967317,0,2.75395182063704,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_871060",3.28714139437186,0,0,0,4.68987219699742,4.44456743693013,4.08428036762203,2.8307991464205,3.78454332611746,0,2.8307991464205,2.8307991464205,2.8307991464205,0,0,0,0,2.8307991464205,2.8307991464205,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_674745",0,0,2.60549571707367,0,2.60549571707367,3.05789292935243,3.29218558972362,3.44406052719823,3.44406052719823,0,0,2.60549571707367,3.63852693738779,0,0,0,0,2.60549571707367,3.05789292935243,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_481462",2.74377761982202,0,0,0,4.06750683558618,4.26034581783041,3.19952215493071,3.19952215493071,3.58737455132681,2.74377761982202,2.74377761982202,0,3.19952215493071,0,0,0,0,3.19952215493071,2.74377761982202,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_445445",0,0,0,0,3.35822880509137,3.12276215816219,3.35822880509137,2.66773741143829,3.62107630236555,0,2.66773741143829,2.66773741143829,3.12276215816219,0,0,0,2.66773741143829,3.12276215816219,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_380543",3.1423373534038,0,0,0,3.89609105888907,3.97457966794366,3.52868535286348,3.52868535286348,3.37681309005298,0,2.6887100758622,2.6887100758622,3.63841336354953,0,0,0,0,2.6887100758622,2.6887100758622,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_53916",2.67867358143786,0,0,0,3.95080306197604,3.76953954895985,3.7021528697541,3.35990841531719,3.510050501858,2.67867358143786,3.35990841531719,3.12798512069465,2.67867358143786,0,0,0,0,0,3.35990841531719,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_782021",2.72109370309515,3.41273043098708,0,0,4.22378406291256,4.4152129804243,4.04631333168878,3.41273043098708,3.56538368276651,0,2.72109370309515,3.17704635303832,3.56538368276651,0,0,0,0,0,3.56538368276651,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_740690",0,0,2.61579459740313,0,3.30257522515945,0,3.30257522515945,3.56417946493419,3.56417946493419,0,0,0,3.30257522515945,0,0,0,0,2.61579459740313,3.45442611938659,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_642373",0,0,0,0,4.25656553042848,3.40215114263733,3.9928713296997,0,3.40215114263733,0,0,2.72026579043942,2.72026579043942,2.72026579043942,0,2.72026579043942,0,3.40215114263733,3.17014479395679,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_439127",3.25660133294931,0,0,0,3.25660133294931,3.74110568978533,2.81033008662946,3.25660133294931,2.81033008662946,0,0,0,3.74110568978533,0,0,0,0,3.74110568978533,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_98401",0,2.73407971083628,0,0,4.03759054807593,3.56538980379993,4.03759054807593,0,3.41543885420918,0,0,3.41543885420918,3.18368243231278,0,0,0,2.73407971083628,3.56538980379993,2.73407971083628,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_56947",0,0,0,0,4.48043917110762,4.23171213449286,3.93410496049622,3.2812221097168,3.86557963521488,0,2.82355002724447,3.51733683744563,3.86557963521488,0,0,0,0,0,2.82355002724447,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_705796",0,0,3.17199950622131,0,3.95381833203608,2.72422919734186,3.40271271264381,3.40271271264381,0,0,0,3.17199950622131,3.55196673368996,0,0,0,0,3.17199950622131,3.55196673368996,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_507411",2.97434178438121,0,0,0,4.2955370394109,4.79885360609996,3.43139566636496,0,3.43139566636496,0,4.08021870600615,0,4.18476787228483,0,0,0,0,0,2.97434178438121,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_428299",0,0,0,0,3.71330136933849,4.3567788642078,0,0,3.45389380995239,0,3.60452773206649,3.45389380995239,3.22106640403474,0,0,0,0,3.45389380995239,2.76934128596544,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_319579",0,0,0,0,3.26984856798771,4.39464496340242,3.84602179678623,2.81750128977714,3.26984856798771,2.81750128977714,2.81750128977714,2.81750128977714,3.65341973860245,0,0,0,0,0,3.762176544606,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_274334",0,0,0,0,4.53799812210124,4.42345470678069,3.76945301629005,3.26894128272056,3.65880546728396,0,0,3.26894128272056,3.26894128272056,0,0,0,0,2.81049135942288,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_103451",0,0,0,0,3.32939541968619,0,2.64468739257338,3.67408632824927,3.09602238527837,0,0,2.64468739257338,3.09602238527837,3.32939541968619,0,0,0,0,3.09602238527837,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_12510",0,2.65123035297582,0,0,2.65123035297582,0,2.65123035297582,2.65123035297582,3.59968630787184,0,2.65123035297582,0,2.65123035297582,0,0,0,0,3.10403922062429,2.65123035297582,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_777211",0,0,0,0,0,0,3.36024756423556,3.36024756423556,3.13054737014695,0,0,0,3.50886664766579,0,0,0,2.68486276216745,3.13054737014695,2.68486276216745,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_755053",0,0,0,0,2.6305314920088,2.6305314920088,3.0821680258423,2.6305314920088,3.46721786478407,2.6305314920088,2.6305314920088,2.6305314920088,3.0821680258423,0,0,0,2.6305314920088,3.31582108356816,3.0821680258423,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_752458",0,0,0,0,4.02909951547241,3.84633232629647,3.84633232629647,0,3.19904847847523,0,0,3.43308524294302,3.77836764566308,0,0,0,0,2.74555642294978,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_707971",3.70961495897703,0,2.67178302338601,0,4.27668824646737,3.7780864150125,3.70961495897703,3.12662613273496,3.36195467151965,2.67178302338601,3.12662613273496,0,3.12662613273496,2.67178302338601,0,0,0,3.51443668920947,3.12662613273496,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_523675",0,0,0,0,3.90921822848739,3.69274987567722,3.34398936556634,3.60747846991576,3.34398936556634,0,3.4969361122204,0,0,0,0,0,0,2.65236393222855,3.34398936556634,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_239781",0,0,0,0,2.68860025940136,3.71804132458858,3.63386586537306,3.524721805387,3.14032206636051,2.68860025940136,3.14032206636051,0,2.68860025940136,2.68860025940136,0,0,2.68860025940136,2.68860025940136,3.37364093818874,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_815360",3.1911778719577,0,0,0,4.26757392386201,4.0162570610865,3.76704658730263,4.04862693678957,3.76704658730263,2.73997101136079,0,3.57444448899478,2.73997101136079,0,0,0,0,2.73997101136079,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_813388",3.15641660569162,0,0,0,0,2.70617494103709,3.3887285922445,3.73146249318425,3.53909673964692,2.70617494103709,0,0,2.70617494103709,0,0,0,0,2.70617494103709,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_656677",0,0,0,0,4.39590778812434,4.11595089556703,3.77643283045638,3.58238430425074,3.43069908349079,0,3.1963849596327,2.74246638779871,3.1963849596327,0,0,0,0,2.74246638779871,3.43069908349079,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_533116",3.82984228464143,0,0,0,4.57978489801262,0,3.57880926694906,3.57880926694906,3.82984228464143,0,2.91134289322632,2.91134289322632,3.82984228464143,0,0,0,0,3.35281661018146,3.35281661018146,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_846287",0,0,0,0,3.09537461782408,3.67280403587334,3.09537461782408,0,3.58863620157658,0,2.64444741921734,0,0,2.64444741921734,0,0,0,3.09537461782408,3.09537461782408,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_786566",0,0,0,0,3.98403256898239,3.6867394962989,3.89470823257421,2.74177208165844,3.89470823257421,0,0,0,3.83845534079482,3.19374433417746,0,0,0,2.74177208165844,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_700866",0,3.65040384170814,0,0,3.73452110885976,4.43311907593956,2.70534143448746,0,0,0,2.70534143448746,0,0,0,0,0,0,3.39033100585161,2.70534143448746,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_478666",2.77415417549387,2.77415417549387,0,0,0,4.53552863315943,2.77415417549387,0,3.72913076606844,0,0,3.8825625328895,3.4663399669491,0,0,0,0,0,2.77415417549387,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_351667",2.69489090692616,2.69489090692616,0,0,3.93057777239599,4.20383281595575,3.88930542747331,3.37621316130445,3.78569167590256,0,2.69489090692616,0,2.69489090692616,0,0,0,0,3.14432091086221,2.69489090692616,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_299956",0,0,0,0,3.89632770620829,4.34507575031808,3.28518618974499,3.28518618974499,3.28518618974499,3.28518618974499,0,0,3.89632770620829,0,0,0,0,3.28518618974499,3.28518618974499,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_247571",2.64058637328627,0,0,0,3.92352637281163,3.92352637281163,3.47831584794889,3.09280268919695,3.09280268919695,0,0,0,3.47831584794889,0,0,0,0,0,3.09280268919695,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_22391",0,0,2.73853783904681,0,0,4.20994882490211,3.42419587502334,3.19083811177488,3.57523297849621,0,2.73853783904681,3.57523297849621,2.73853783904681,2.73853783904681,0,0,0,2.73853783904681,2.73853783904681,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_818467",3.12595370784085,0,0,0,2.67256149937476,4.18324655777283,3.36039226079265,3.36039226079265,3.36039226079265,0,2.67256149937476,3.12595370784085,2.67256149937476,0,0,0,0,3.12595370784085,2.67256149937476,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_810322",0,0,0,0,4.02770560104768,4.34196549065187,3.62058211247986,0,2.782213556567,0,0,3.23558822623973,3.62058211247986,0,0,0,0,0,3.62058211247986,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_598822",2.67701278031196,0,2.67701278031196,0,3.61987013334484,3.51101221810897,3.36032780995955,3.51101221810897,3.61987013334484,2.67701278031196,0,0,0,3.51101221810897,0,0,0,2.67701278031196,3.12761372435165,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_553719",3.21287407186293,0,0,0,4.55765888572123,4.35348350066127,3.44876201097571,0,3.71184166595276,0,3.44876201097571,2.75622751719244,3.21287407186293,0,0,0,0,0,2.75622751719244,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_428431",3.74538682432656,0,0,0,0,4.9736846502085,0,0,0,0,0,4.00623902362661,3.51076359355409,0,0,0,0,0,3.05366909009519,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_286553",2.68286294875451,0,0,0,3.83883096996109,4.34922779212097,3.96516113187589,0,3.36915082752526,0,2.68286294875451,3.13533781341246,0,2.68286294875451,0,0,3.36915082752526,3.36915082752526,3.13533781341246,0,3.13533781341246,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_261434",2.9151946299171,0,0,0,4.41836354064087,4.74344120213576,3.37329231470005,3.37329231470005,0,0,3.76170734255302,2.9151946299171,3.87181687056646,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_198956",0,0,0,0,3.55727242935634,4.43606295335338,0,3.17091893310337,3.17091893310337,0,0,2.71694940043207,3.55727242935634,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_166423",0,3.70728234413708,0,0,4.27874560884593,4.68249960136424,4.02126316992794,0,3.70728234413708,0,3.32608874242564,0,3.96555595160114,0,0,0,0,0,2.87551936100014,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_74988",2.68589223449593,3.36420972542467,0,0,0,3.51357388302673,3.82738406841987,0,0,2.68589223449593,2.68589223449593,0,3.36420972542467,0,0,0,3.13341249989152,3.36420972542467,2.68589223449593,0,3.70465078246287,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_387233",3.51183498387882,0,0,0,3.51183498387882,2.67195865445408,2.67195865445408,2.67195865445408,3.51183498387882,3.12543338393582,0,2.67195865445408,3.12543338393582,0,0,0,0,3.12543338393582,2.67195865445408,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_175478",2.59327258651665,2.59327258651665,0,0,3.04570241417902,0,3.43207182410092,3.2801029582082,3.2801029582082,0,2.59327258651665,0,2.59327258651665,0,0,0,0,2.59327258651665,2.59327258651665,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_853021",2.70423699458459,0,0,0,3.15707578421606,3.6518367954645,3.39097260077081,3.39097260077081,0,0,0,3.39097260077081,2.70423699458459,0,0,0,2.70423699458459,0,2.70423699458459,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_89549",2.74652342347891,3.57916047425029,0,0,4.1533856925972,0,3.77123865428433,0,2.74652342347891,0,3.19685559741854,2.74652342347891,3.8945842037236,0,0,0,0,2.74652342347891,3.42897733539381,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_47536",0,4.10266504003943,0,0,2.85269143403545,4.85445344318969,0,0,0,0,0,3.88842032934797,2.85269143403545,0,0,0,0,3.69443060342022,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_736303",0,3.3661168274135,0,0,4.59321425952417,4.76114487253162,3.86107159359581,0,3.3661168274135,0,3.3661168274135,3.60035647090669,3.86107159359581,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_507214",0,2.79831847548172,0,0,4.53734703222618,0,4.04584832503696,2.79831847548172,3.63810911758806,2.79831847548172,3.25248586739187,3.25248586739187,3.74749836695167,0,0,0,0,3.25248586739187,2.79831847548172,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_406450",0,0,0,0,4.10894213431466,4.33149466947498,4.04311088163602,3.51097116084046,2.85061468906393,2.85061468906393,2.85061468906393,3.28742709775452,0,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_588677",0,0,0,0,0,3.67674109785959,2.72945643952482,0,3.56743550643867,2.72945643952482,2.72945643952482,3.18234017189564,3.41610666129848,0,0,0,0,0,2.72945643952482,0,3.18234017189564,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_443030",2.7293669434375,0,0,0,3.68384379315243,3.76887064693935,3.42097810611815,0,3.42097810611815,0,3.18533618760476,4.08383231806347,2.7293669434375,0,0,0,0,0,3.42097810611815,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_386592",0,0,0,0,2.80397048554195,4.25568881406111,3.90058476565343,3.25641905604658,3.64023632995262,0,0,3.48948466113278,3.95675171329394,0,0,0,0,2.80397048554195,3.48948466113278,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_671448",0,0,0,0,3.74754681665128,3.74754681665128,3.40237831737714,3.87197708379967,3.8155011258658,0,0,3.16849650284789,3.40237831737714,0,0,0,0,0,3.16849650284789,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_513555",0,0,0,0,3.88026994305748,2.60088111130941,3.69753862908685,0,3.43604118080807,0,3.0515690412517,0,3.0515690412517,3.0515690412517,0,0,0,2.60088111130941,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_499209",0,0,0,0,4.02221877041229,3.99295627611262,3.83410799288448,3.36461778573528,3.51598137931678,3.1309067803102,2.67864500114732,0,3.70968344427279,0,0,0,0,3.36461778573528,2.67864500114732,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_404967",2.84674851567272,0,0,0,4.02783216644793,3.85948036182368,2.84674851567272,3.77712472599173,3.29306519033415,0,2.84674851567272,3.77712472599173,3.29306519033415,0,0,0,0,3.67028381696679,3.29306519033415,0,0,2.84674851567272
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_382215",2.84408410391547,0,0,0,4.5320833683305,4.34778169156005,3.86531240281957,2.84408410391547,3.52492021569429,0,3.52492021569429,0,4.07625376442647,0,0,0,0,0,2.84408410391547,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_152990",0,0,0,0,4.24673959994833,3.71745597705807,3.13837486344565,3.52365914161856,0,0,2.68582111192379,2.68582111192379,0,2.68582111192379,0,0,0,2.68582111192379,2.68582111192379,2.68582111192379,2.68582111192379,2.68582111192379
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_131154",0,0,0,0,4.36066740411978,0,3.74706979363866,3.74706979363866,3.40944764243805,0,3.1803160757915,2.73507901409967,2.73507901409967,0,0,0,0,3.55761257347594,2.73507901409967,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_823049",0,0,0,0,2.62420126718171,3.31178249438861,3.57367693853144,3.4638030967487,3.83178696038006,0,0,0,3.4638030967487,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_748530",0,0,0,0,3.78961083487422,3.84585071359935,3.7219437260086,3.52903314615252,2.69431729859177,0,0,0,0,0,0,0,0,3.37825931599662,3.52903314615252,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_596925",0,0,0,0,0,4.35712904804464,2.74507539504421,2.74507539504421,3.19764162305352,0,0,3.19764162305352,3.19764162305352,0,0,0,2.74507539504421,2.74507539504421,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_736186",3.22872784720645,3.98324135075355,0,0,2.77353901571599,4.75658387413972,3.7254773510893,0,0,0,3.46362557259752,0,0,0,0,0,0,2.77353901571599,2.77353901571599,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_206474",0,0,2.688221817671,0,3.89344828900184,3.89344828900184,3.72074034260797,3.3751868471802,3.52676654758469,0,2.688221817671,2.688221817671,3.84533464601665,2.688221817671,0,0,0,0,2.688221817671,0,2.688221817671,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_776946",2.80550196549164,0,0,0,3.63781486247515,3.95259080742112,3.74606241718527,0,3.63781486247515,0,0,3.74606241718527,3.48787263046147,0,0,0,0,2.80550196549164,3.25599287638258,0,2.80550196549164,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_617926",0,0,0,0,4.24038076906487,0,3.09937365008328,3.739763708629,3.88450259779102,3.09937365008328,3.09937365008328,0,2.65111778365961,0,0,0,0,3.33083728526357,2.65111778365961,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_524330",0,2.72814958240414,0,0,3.91946406778237,4.10794083702751,3.55774585614294,3.55774585614294,3.40812570973808,0,2.72814958240414,0,3.91946406778237,0,0,0,0,3.40812570973808,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_144464",0,2.73717619314391,0,0,2.73717619314391,3.42311482168156,3.68337333743983,0,3.57422954546718,0,2.73717619314391,3.18964613295296,3.76753680664959,0,0,0,0,3.18964613295296,2.73717619314391,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_793329",2.78688866666437,0,0,0,4.60584096345797,3.89449243077704,3.99964626265389,0,2.78688866666437,0,3.82611751675525,3.47869822008771,3.47869822008771,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_91455",3.50845020607016,2.67161179760012,0,0,2.67161179760012,3.87445391404932,3.76997610308069,3.35716510387275,3.50845020607016,0,3.35716510387275,3.12358401068432,3.87445391404932,0,0,0,0,2.67161179760012,3.12358401068432,0,2.67161179760012,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_202743",3.18631013946511,3.41581635376652,0,0,3.56422861628185,4.34375027100157,4.03149515134208,0,2.74039490616292,2.74039490616292,0,3.41581635376652,3.41581635376652,0,0,0,0,2.74039490616292,2.74039490616292,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_698107",0,2.78152535670264,0,0,3.23760665595944,4.32643218911885,0,0,3.62536853057779,0,3.47299879169251,3.735415966102,3.47299879169251,0,0,0,0,2.78152535670264,2.78152535670264,0,2.78152535670264,0
