p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.61999825491924e-62,4.83073146632418,0.134,0.012,8.97873401960822e-59,8,RGS10
2.73188447283239e-60,4.59516695737196,0.12,0.006,9.36216808839661e-57,8,GRAP2
1.59208524153148e-58,7.74625325089197,0.107,0.001,5.45607612272837e-55,8,MYL9
3.20899944406663e-55,6.70254717202228,0.105,0.004,1.09972410948163e-51,8,PTGS1
6.68109858250977e-54,3.92654584734158,0.171,0.038,2.2896124842261e-50,8,VCL
1.06484752235282e-42,3.17724470230991,0.223,0.093,3.6492324591031e-39,8,NAP1L1
2.7975138176592e-39,3.45879744104942,0.137,0.025,9.58707985311808e-36,8,ITGB1
8.84367027953312e-32,3.55031904975253,0.178,0.081,3.030725804796e-28,8,H2AC6
3.1636083374867e-28,1.04250336258545,0.402,0.268,1.08416857725669e-24,8,PRIM1
1.47268671729169e-26,0.243880039665674,0.08,0.232,5.04689738015863e-23,8,S100A6
1.0599723998346e-20,0.747409483786736,0.03,0.109,3.63252541423318e-17,8,SUCNR1
2.78377623669131e-18,3.47081335128888,0.103,0.038,9.54000116314112e-15,8,ENSG00000290032
5.5569982091005e-16,2.20446817863235,0.1,0.036,1.90438328625874e-12,8,ENSG00000287256
2.83379379029132e-14,2.30507411605652,0.246,0.188,9.71141131932836e-11,8,TPM4
3.68489289907098e-13,0.214164916205303,0.036,0.104,1.26281279651162e-09,8,CALM2
2.42903169865781e-10,1.69508797152311,0.24,0.187,8.32429163130032e-07,8,PTMA
5.49807828044242e-10,1.1259924659855,0.422,0.424,1.88419142670762e-06,8,ENSG00000289901
1.18782188591504e-07,0.386623593077985,0.128,0.21,0.000407066560303084,8,IL1B
1.28738844194298e-06,0.463301962456794,0.201,0.325,0.0044118801905386,8,CFL1
1.99796911624938e-06,0.741427941911643,0.06,0.106,0.00684704016138662,8,CDK14
2.14096703808208e-06,0.297943804157562,0.062,0.118,0.00733709403950729,8,RBBP6
4.274257699259e-06,0.711667636951296,0.182,0.279,0.0146478811353606,8,ACTG1
1.52180439387688e-05,0.715511658075087,0.484,0.523,0.0521522365781608,8,ACTB
4.88537129787825e-05,0.33605357470761,0.064,0.116,0.167421674378288,8,RAB31
0.00539095558842973,1.36325385129816,0.081,0.123,1,8,ATF4
0.000349985134977669,1.00895930807713,0.131,0.201,1,8,ACTN1
0.00630679735441604,0.839101350148244,0.082,0.124,1,8,EIF4G2
0.00412386698308692,0.431123083817922,0.151,0.21,1,8,ARHGDIB
9.85676870120543e-268,3.08529462806103,0.845,0.321,3.3779146339031e-264,9,LYZ
7.78540460979824e-224,4.73755642201097,0.414,0.014,2.66805815977786e-220,9,CD24
1.1308321965308e-209,4.43619956068334,0.511,0.061,3.87536193751106e-206,9,LTF
8.16084421691924e-208,4.43872213966286,0.377,0.015,2.79672131313823e-204,9,BPI
5.98905348090121e-186,1.95853589830771,0.863,0.402,2.05244862790485e-182,9,S100A8
2.72550807350007e-179,5.13475540848263,0.316,0.007,9.34031616788474e-176,9,MS4A3
2.46103822473562e-164,4.50353018886119,0.301,0.008,8.43397799616897e-161,9,CEACAM8
4.85999598372534e-159,4.63871117114133,0.376,0.034,1.66552062362267e-155,9,DEFA3
1.2798643158662e-117,3.23318039649566,0.311,0.033,4.38609501047348e-114,9,SNHG29
7.39925905750475e-113,4.61682710828773,0.267,0.019,2.53572607900688e-109,9,CAMP
5.19578371495862e-104,4.58907843374581,0.192,0.004,1.78059507911632e-100,9,CEACAM6
3.42654565491832e-99,2.84108562058016,0.285,0.036,1.17427719594051e-95,9,ANXA1
2.82413559446371e-96,4.29088804334767,0.199,0.009,9.67831268222715e-93,9,LCN2
1.06678585848645e-91,2.97576649282523,0.257,0.037,3.65587513703307e-88,9,ANXA3
6.66847386802564e-84,2.57697460298556,0.218,0.022,2.28528599457239e-80,9,STOM
3.91621258155299e-83,2.62530944696281,0.212,0.02,1.34208605169821e-79,9,PLAC8
2.13150522781779e-82,1.76849099488478,0.566,0.276,7.30466841573158e-79,9,ACTG1
2.45663543034154e-81,3.14173865569206,0.292,0.049,8.41888961978047e-78,9,LTA4H
5.58361721537405e-74,2.42027952665953,0.321,0.091,1.91350561970869e-70,9,HMGN2
7.09994286967363e-72,1.05825545380975,0.613,0.325,2.43315042143715e-68,9,EEF1A1
6.57205387196655e-71,2.99387730522809,0.158,0.01,2.25224286192294e-67,9,ARG1
6.29127132922689e-67,5.1626104754249,0.129,0.004,2.15601868452606e-63,9,DEFA4
1.72815579834819e-64,2.57184162428771,0.179,0.025,5.92238992093926e-61,9,UGCG
3.18140097536611e-63,0.718013701312084,0.677,0.34,1.09026611425796e-59,9,S100A9
3.55156619374204e-63,2.09072765063363,0.311,0.086,1.2171217345954e-59,9,ANP32B
1.00616222025478e-61,2.30766882214093,0.24,0.052,3.44811792881313e-58,9,EMB
3.38165401483221e-60,1.91004107925337,0.168,0.018,1.158892830883e-56,9,NKG7
5.2044748310934e-58,1.80484579724493,0.354,0.137,1.78357352461571e-54,9,SERPINB1
2.48965239994374e-57,2.33248467191686,0.31,0.093,8.53203877460719e-54,9,HMGB2
3.16771480852402e-57,3.72166202410535,0.123,0.007,1.08557586488118e-53,9,TCN1
2.8174597553779e-56,2.40123948743312,0.164,0.024,9.65543458168008e-53,9,SLPI
4.62659873908345e-55,3.81461431714529,0.114,0.006,1.5855353878839e-51,9,RNASE2
2.44119601896009e-54,4.32326728947557,0.109,0.003,8.36597875697624e-51,9,MMP8
2.67248834318766e-54,2.77605249950835,0.166,0.025,9.1586175521041e-51,9,CPNE3
1.38831826376273e-53,2.75319739920776,0.157,0.019,4.75776668991489e-50,9,GYG1
8.49676304205542e-53,4.34124428914914,0.109,0.004,2.91184069451239e-49,9,HP
1.43561940612023e-52,2.6117354554196,0.142,0.015,4.91986770477404e-49,9,RGCC
3.27652746068574e-52,1.36333655399032,0.428,0.178,1.122865960777e-48,9,VIM
4.76073041727069e-51,4.59227499145653,0.115,0.004,1.63150231399866e-47,9,CRISP3
3.3380993596831e-50,3.5552056291668,0.11,0.007,1.1439666505634e-46,9,H1-0
3.78053920077729e-50,2.54536752382215,0.148,0.015,1.29559078410638e-46,9,GPI
2.83948220133043e-49,2.16807062429979,0.266,0.074,9.73090550395938e-46,9,APMAP
1.65604309228044e-48,2.7620611474036,0.105,0.008,5.67525967724508e-45,9,TTTY14
1.83784341403943e-47,1.99663131300746,0.166,0.033,6.29828937991312e-44,9,NUCB2
6.31672756935314e-44,2.01084431596371,0.139,0.02,2.16474253801732e-40,9,ATP8B4
5.37306477601186e-41,1.09157483738578,0.389,0.186,1.84134929873927e-37,9,PTMA
1.06243431732445e-40,1.61908995644481,0.189,0.041,3.64096240547087e-37,9,HNRNPA1
3.71755309086794e-37,2.88459934362272,0.115,0.017,1.27400544424044e-33,9,DUT
8.37757900914172e-36,1.77925024739588,0.184,0.047,2.87099632643287e-32,9,LDHA
8.58789157031675e-36,3.197590370675,0.117,0.016,2.94307044114755e-32,9,ORM1
2.30328126437766e-35,1.35915374540177,0.155,0.031,7.89334489302225e-32,9,APP
8.15243002145616e-35,1.41589997160863,0.215,0.072,2.79383776835303e-31,9,PPIA
8.44979133867215e-34,1.90512013607266,0.121,0.023,2.89574349176294e-30,9,TENT5A
1.86694003183668e-33,1.56868239387898,0.254,0.095,6.3980034891043e-30,9,CYBB
6.69408913780533e-31,1.21057022885785,0.184,0.052,2.29406434752589e-27,9,RACK1
1.11388540643692e-28,0.73745379256291,0.267,0.1,3.81728528785933e-25,9,OOEP
2.68676049230263e-27,2.63880783398247,0.113,0.022,9.2075282071211e-24,9,RSL24D1
6.10627818282625e-27,1.88846556224596,0.138,0.037,2.09262153325456e-23,9,TUBB
6.88331151657229e-27,1.59371784118775,0.31,0.159,2.35891085672933e-23,9,TKT
2.36748315925153e-25,2.07391163253298,0.107,0.022,8.113364786755e-22,9,YWHAH
2.83042449077728e-24,0.951579078106974,0.223,0.094,9.69986472989375e-21,9,NAP1L1
3.09484559747871e-24,0.976305543618422,0.309,0.159,1.06060358625595e-20,9,CALM1
9.23884565753486e-24,1.54174581574295,0.125,0.034,3.1661524068372e-20,9,EEF1B2
9.51726358327345e-23,1.21557438728781,0.254,0.122,3.26156622998781e-19,9,ATF4
2.17777996381357e-22,1.80066668702273,0.132,0.041,7.46325193598912e-19,9,ENO1
1.12986719848897e-21,1.46868354794681,0.104,0.026,3.87205488922171e-18,9,OLR1
9.06258714867774e-21,1.76761771176855,0.12,0.035,3.10574861585186e-17,9,CAT
1.59501390923462e-20,1.42942597725845,0.125,0.039,5.46611266694704e-17,9,ATP5MC2
3.82485381004892e-20,1.39681775086389,0.24,0.111,1.31077740070376e-16,9,PLP2
1.0048244527703e-19,1.2012765277166,0.109,0.025,3.44353339964381e-16,9,EIF3E
1.01275059061313e-19,0.890792287240406,0.15,0.053,3.47069627403119e-16,9,BTF3
2.43967865861204e-19,1.85474286845276,0.125,0.039,8.36077876306347e-16,9,TOMM7
4.94367148819111e-19,1.56467052821795,0.177,0.066,1.69419621900309e-15,9,PADI4
1.63740237879466e-18,1.18354807593059,0.189,0.082,5.61137795212931e-15,9,NACA
1.81247347708662e-18,0.804195883126349,0.163,0.068,6.21134660597583e-15,9,MTDH
1.70626434064865e-17,0.403872405630802,0.366,0.209,5.84736789540293e-14,9,ARHGDIB
4.17630770573936e-17,1.09776346854892,0.101,0.029,1.43122065075688e-13,9,TBCA
3.28659039826032e-16,0.777744489542145,0.122,0.038,1.12631452948381e-12,9,AMPD3
1.15884769231906e-14,0.80672427510019,0.183,0.081,3.97137104157742e-11,9,NPM1
2.29904869300345e-14,1.58021163607075,0.224,0.115,7.87883987092281e-11,9,RAB31
2.51224141703221e-14,1.24401604522738,0.106,0.037,8.60945133616939e-11,9,HINT1
2.69522700042562e-14,1.048169803654,0.121,0.049,9.2365429304586e-11,9,TUBA1B
2.68369127978516e-13,1.19172586227972,0.14,0.063,9.19701001582375e-10,9,CLEC12A
5.92058089684942e-13,1.2186040711888,0.18,0.092,2.0289830733503e-09,9,CANX
6.32816355041245e-13,0.34289283834324,0.142,0.061,2.16866164872635e-09,9,PDE4D
8.34430249826473e-12,0.862450883281629,0.116,0.051,2.85959246615532e-08,9,EEF2
9.92937017667913e-12,1.33838295445947,0.125,0.059,3.40279515954794e-08,9,PLBD1
4.83878477090986e-11,0.621624218043333,0.423,0.324,1.65825154099081e-07,9,CFL1
1.78424329896182e-10,0.854314128210083,0.102,0.04,6.11460178554216e-07,9,LIN7A
9.81208179748059e-10,0.211975124945287,0.278,0.176,3.3626004319966e-06,9,PI3
1.07642862624606e-09,0.421594796370418,0.221,0.147,3.68892090214526e-06,9,YBX1
4.20318747612714e-09,0.980459878414481,0.106,0.052,1.44043234806877e-05,9,RBM3
5.25693102010489e-09,0.621281261238828,0.335,0.247,1.80155026058994e-05,9,CD63
1.0922451638354e-06,0.465206639500669,0.136,0.076,0.0037431241764639,9,DHFR
1.32181829793517e-05,0.242322529382538,0.126,0.077,0.0452987130702382,9,SLC22A15
9.13762834669605e-05,0.639410623021123,0.115,0.075,0.313146523441274,9,NCL
0.000137259133123664,0.458359066670232,0.112,0.073,0.470387049214795,9,SLC25A3
0.000960404278267642,1.84675002353572,0.12,0.077,1,9,S100A12
0.00360908076231466,0.486741725575878,0.101,0.071,1,9,MATR3
0.00340768911608907,0.30729970858564,0.107,0.07,1,9,EIF3A
0,5.25950870090485,0.773,0.083,0,10,RORA
4.12041088917116e-258,4.9944124225544,0.544,0.024,1.41206481171896e-254,10,ENSG00000253300
4.71903042904671e-237,4.52429444019447,0.466,0.021,1.61721172803431e-233,10,SETBP1
9.06915082167097e-226,4.45753722675308,0.453,0.019,3.10799798658664e-222,10,FAM126A
2.37869292396932e-205,3.58736135502078,0.557,0.068,8.15178065044285e-202,10,ZBTB20
4.31084977816571e-177,2.8557933534439,0.469,0.042,1.47732821897739e-173,10,GNG12
4.23873654981092e-128,5.27027317988108,0.235,0.003,1.4526150156202e-124,10,LINC00613
1.39080434871434e-116,3.62827082519881,0.257,0.014,4.76628650304403e-113,10,F8
7.63933464152878e-112,5.18318038259235,0.201,0.003,2.61799998165191e-108,10,ARSF
2.47816049202423e-98,2.0281776702578,0.314,0.04,8.49265600616705e-95,10,WWOX
2.77601458384172e-94,2.08703446630838,0.317,0.046,9.51340197882558e-91,10,ZFHX3
5.53929700881375e-93,2.25928396118243,0.324,0.049,1.89831708492047e-89,10,SGCD
2.65587384811273e-87,3.12206515987343,0.181,0.009,9.10167967748231e-84,10,PDGFRA
3.73632545462736e-85,2.36827016084087,0.294,0.035,1.2804387333008e-81,10,EXT1
1.19073655166073e-79,2.10050011128871,0.338,0.06,4.08065416254133e-76,10,PDE4D
3.65277098040461e-73,2.38955195005697,0.168,0.012,1.25180461498466e-69,10,CALD1
1.47593338930888e-63,2.22367491185251,0.462,0.151,5.05802372516154e-60,10,COMMD1
2.09429383699674e-62,1.81516934336501,0.275,0.051,7.17714497938783e-59,10,NRG1
2.29637056858651e-61,1.87850380741569,0.235,0.043,7.86966193854597e-58,10,SYNE1
1.48110076552034e-56,3.58875008868759,0.134,0.006,5.07573232343821e-53,10,ENSG00000253194
6.1657561962957e-54,1.35988466326298,0.198,0.032,2.11300464847054e-50,10,AUTS2
6.31521272813767e-53,2.57974708836157,0.136,0.012,2.16422340193278e-49,10,SASH1
8.87046428738144e-47,2.29761510198302,0.173,0.023,3.03990811128562e-43,10,TENT5A
1.77312988871053e-44,1.76012378745174,0.168,0.025,6.07651612861099e-41,10,PLCB1
7.97149662470163e-44,2.27966439476828,0.141,0.017,2.73183189328525e-40,10,RPH3A
3.08457194907381e-42,1.39864615003995,0.265,0.077,1.05708280694759e-38,10,SLC8A1
1.09215431813847e-41,1.18337458965878,0.173,0.035,3.74281284826053e-38,10,SMYD3
6.08375251326653e-40,2.36039287826478,0.141,0.017,2.08490198629644e-36,10,PRKCA
8.57835253305206e-40,2.83802779869671,0.121,0.012,2.93980141307694e-36,10,TOX
4.59568469340018e-39,2.09666711279189,0.118,0.013,1.57494114442824e-35,10,PTPRM
2.88035427710133e-37,2.53061763614888,0.15,0.021,9.87097410762624e-34,10,C4orf45
6.18993949668282e-36,1.13989453894026,0.157,0.026,2.1212922655132e-32,10,LRBA
8.01023472577622e-36,1.48566004823562,0.247,0.07,2.74510744052351e-32,10,JAK2
2.72866002013143e-35,2.64879231204871,0.106,0.009,9.35111788899043e-32,10,LIMA1
3.65452713662703e-35,2.27782559754021,0.113,0.014,1.25240644972208e-31,10,LINGO2
2.02338338080672e-33,1.36008928679714,0.301,0.1,6.93413484602464e-30,10,OOEP
6.7784164813343e-31,2.09572221157638,0.106,0.015,2.32296332815327e-27,10,SRGAP1
1.8499208114531e-30,2.46340333879168,0.15,0.027,6.33967862084977e-27,10,CCDC190
4.63513044426091e-30,1.7043202741325,0.127,0.023,1.58845920324821e-26,10,CACNA1D
3.61156340869567e-29,1.6681364659765,0.145,0.029,1.23768278016001e-25,10,CASK
8.42762551259131e-29,1.52472573934347,0.108,0.015,2.88814726316504e-25,10,NTM
2.71888363792085e-28,1.04208333787093,0.214,0.063,9.31761422715477e-25,10,LTF
3.7574347565824e-28,1.62267606535441,0.111,0.019,1.28767289108079e-24,10,CAVIN1
4.10810247175142e-27,1.43169426955075,0.108,0.021,1.40784671706921e-23,10,KCNQ1OT1
4.00241536566142e-26,1.09956874866945,0.126,0.027,1.37162774581217e-22,10,PHACTR2
4.49894026870842e-21,2.99985815557849,0.132,0.036,1.54178683008637e-17,10,ENSG00000287256
1.45794919318487e-20,1.6663072552093,0.225,0.086,4.99639188504457e-17,10,BACH2
1.90211225632154e-20,1.7203674048993,0.103,0.024,6.51853870241391e-17,10,ARID5B
1.00939185912306e-17,1.06967733070458,0.121,0.038,3.45918590121474e-14,10,SOS1
2.03901438756004e-14,1.52784766846098,0.114,0.032,6.98770230616826e-11,10,PRKCE
4.80122871227944e-13,1.10594615394,0.118,0.046,1.64538107969817e-09,10,TLK1
1.01624688331005e-11,0.729257055220374,0.101,0.029,3.48267806910353e-08,10,GMDS
1.72412539082187e-11,1.13105405028554,0.132,0.05,5.90857771434655e-08,10,PITPNC1
2.36653728102227e-11,1.04737996118444,0.119,0.042,8.11012326206332e-08,10,MEF2C
3.15764214938343e-11,1.17161161542396,0.145,0.068,1.0821239645937e-07,10,CTSB
7.6703158417831e-06,0.407166837287177,0.1,0.05,0.0262861723897907,10,HIVEP3
0.00057521042445006,1.23828069202051,0.127,0.071,1,10,NGLY1
2.07780232385445e-301,5.95809109596531,0.545,0.005,7.1206285638492e-298,11,CD79A
3.49697295146259e-286,5.4762473374835,0.536,0.005,1.19841263046623e-282,11,MS4A1
1.55319515524349e-260,4.57911101333975,0.503,0.006,5.32279979701942e-257,11,HLA-DQA1
4.36336777458111e-259,4.2347096500721,0.539,0.015,1.49532613634895e-255,11,HLA-DPA1
9.45488478456218e-250,4.16554251380742,0.524,0.013,3.24018901566946e-246,11,HLA-DQB1
6.55760392901805e-246,4.28463206332356,0.636,0.042,2.24729086647449e-242,11,HLA-DRA
1.29931396695519e-236,4.14473803472333,0.506,0.012,4.45274896475543e-233,11,HLA-DPB1
1.81164621606367e-236,3.73406288982097,0.548,0.023,6.2085115824502e-233,11,HLA-DRB1
7.22997017015253e-201,3.18283932103727,0.545,0.031,2.47771077731127e-197,11,CD52
6.60686848783431e-198,3.95672489068082,0.409,0.008,2.26417383078082e-194,11,HLA-DMB
6.69447887027928e-197,4.12978562388313,0.415,0.008,2.29419790884471e-193,11,HLA-DMA
2.66093324744994e-179,5.44764777598583,0.318,0.001,9.11901823901094e-176,11,TNFRSF13C
3.53573954791184e-177,2.57331922863252,0.455,0.02,1.21169794306939e-173,11,CD22
1.92512913597938e-173,2.37868655201284,0.482,0.029,6.59741754900133e-170,11,TLE5
5.62869120610595e-171,2.58976847938998,0.5,0.033,1.92895247633251e-167,11,EEF1B2
9.50551042457896e-170,3.77597029273028,0.336,0.005,3.25753842250321e-166,11,IRF8
7.84734516891826e-162,2.43209595697597,0.536,0.051,2.68928518938829e-158,11,RACK1
8.13748879633856e-151,2.19859654520808,0.364,0.012,2.78871741050522e-147,11,IKZF3
5.43874548241751e-146,2.07745421415558,0.479,0.045,1.86385807682448e-142,11,HSP90AB1
6.71513261141118e-143,1.90999517082481,0.406,0.026,2.30127594593061e-139,11,PLEKHA7
7.60565861850354e-142,4.02245721554967,0.718,0.183,2.60645920856116e-138,11,CD74
2.20073574936896e-140,5.65287120702008,0.255,0.001,7.54192141308743e-137,11,HLA-DOA
3.81787901027493e-140,1.76121449794511,0.464,0.041,1.30838713682122e-136,11,HNRNPA1
1.42074877267143e-134,2.1962799032121,0.488,0.051,4.86890604394501e-131,11,EEF2
4.05472685875439e-130,2.14763034639573,0.43,0.038,1.38955489449513e-126,11,TOMM7
5.69815241554742e-127,2.04178190227181,0.606,0.093,1.9527568328081e-123,11,NAP1L1
6.05842935813791e-125,3.06357292292875,0.276,0.008,2.07622374103386e-121,11,HLA-DRB5
5.87519497921029e-123,2.32682150558033,0.355,0.022,2.01342931937537e-119,11,SLC25A6
9.21027023662791e-123,3.21403844568476,0.294,0.011,3.15635961009239e-119,11,HLA-DRB6
7.79877499434521e-110,6.34803767725938,0.194,0,2.67264019056211e-106,11,FCRLA
4.46058245870621e-106,2.07447699096413,0.373,0.037,1.52864160859862e-102,11,HINT1
3.28495687986998e-105,2.0677752666806,0.7,0.186,1.12575472273144e-101,11,PTMA
1.31321680541371e-103,1.44480066323981,0.515,0.072,4.50039399215279e-100,11,PPIA
5.11911324355239e-99,2.00729085400949,0.294,0.023,1.7543201085654e-95,11,ENSG00000262202
2.11718032298151e-98,1.14270126003135,0.506,0.081,7.25557696685764e-95,11,NPM1
2.83593425404588e-98,3.21825538658655,0.191,0.003,9.71874668861523e-95,11,PDLIM1
4.71533022308601e-98,1.42711814369716,0.573,0.1,1.61594366745158e-94,11,OOEP
2.04456698315098e-97,2.17247438013078,0.312,0.02,7.0067310512584e-94,11,NSA2
4.48802449868966e-97,1.61709778408095,0.342,0.025,1.53804599570095e-93,11,EIF3E
6.77555867892919e-97,1.35728490777459,0.294,0.02,2.32198395926903e-93,11,PLAC8
8.41473485055066e-97,1.50240247752847,0.4,0.041,2.88372963328371e-93,11,MEF2C
2.33277654708977e-95,1.33061642837933,0.345,0.039,7.99442522687663e-92,11,ATP5MC2
3.17994840871796e-94,1.71704890080907,0.406,0.051,1.08976831966765e-90,11,RBM3
4.23778465266202e-92,1.37781297170961,0.421,0.053,1.45228880046727e-88,11,BTF3
2.12842486276734e-89,2.94824278250381,0.23,0.01,7.29411200470368e-86,11,PEBP1
2.02371387386987e-88,1.5457510747767,0.339,0.034,6.93526744575206e-85,11,SNHG29
2.81601300111326e-88,0.758267022830722,0.312,0.028,9.65047655481513e-85,11,ETS1
7.34143843159614e-87,1.36191342581586,0.236,0.013,2.515910950508e-83,11,PALM2AKAP2
7.37207676753474e-87,3.06258795483227,0.194,0.006,2.52641070823416e-83,11,CD81
1.00710107101703e-84,1.64457814330578,0.494,0.082,3.45133537037536e-81,11,NACA
3.05775798530003e-84,1.7737285290759,0.197,0.006,1.04789366156232e-80,11,MTSS1
4.73012790898135e-84,1.82092294048227,0.812,0.325,1.62101483440791e-80,11,EEF1A1
1.57438229883906e-83,4.76698681546135,0.155,0.001,5.39540813812145e-80,11,HLA-DQA2
1.43563486836599e-82,1.47116994153244,0.364,0.042,4.91992069389025e-79,11,RBFOX2
3.34270347474637e-81,2.02961907578544,0.227,0.019,1.14554448079558e-77,11,SNHG3
1.42206860907859e-78,1.86251398923786,0.227,0.015,4.87342912331232e-75,11,CD69
3.06480735410741e-78,1.98611127528868,0.252,0.024,1.05030948025261e-74,11,RAN
5.74451660210239e-78,2.02702330100051,0.188,0.008,1.96864583954049e-74,11,AIDA
9.51701849378928e-77,1.93597213538283,0.233,0.017,3.26148223782159e-73,11,SNHG6
1.13242326615884e-76,1.33605022384849,0.258,0.023,3.88081453312635e-73,11,CHCHD3
2.21195523494209e-76,1.35139614846926,0.209,0.016,7.58037059014653e-73,11,COX6C
3.33790071618829e-75,1.67831307265217,0.264,0.023,1.14389857543773e-71,11,COX7C
1.99917235546839e-73,1.15235217442937,0.288,0.036,6.85116366219018e-70,11,TAF1D
5.3892798605496e-73,0.793279610012971,0.197,0.011,1.84690620821035e-69,11,PPP3CC
7.66564446869725e-72,1.62841604991719,0.391,0.06,2.62701635942255e-68,11,HNRNPDL
3.75033510166502e-71,3.96261229815158,0.145,0.001,1.2852398393406e-67,11,CD40
6.17691974036138e-71,1.15592434012348,0.191,0.011,2.11683039502185e-67,11,STRBP
2.7252919161351e-70,1.5293558917765,0.164,0.009,9.339575396595e-67,11,APPL1
1.4862382906515e-69,0.859705377476315,0.221,0.016,5.09333862206268e-66,11,ST6GAL1
3.44105501655998e-68,3.20201366108895,0.145,0.002,1.17924955417511e-64,11,CCDC50
3.21810270029856e-66,3.26910062765392,0.127,0.002,1.10284379539232e-62,11,CD72
3.79964272964304e-66,2.13134359144675,0.179,0.01,1.30213756344867e-62,11,ATXN7L3B
4.99771493552914e-66,1.75478879568516,0.188,0.014,1.71271690840584e-62,11,RSL1D1
7.64961806291112e-66,1.32624233245345,0.191,0.014,2.62152411015964e-62,11,NOP58
5.1119268852102e-65,0.72842707931022,0.248,0.023,1.75185734356154e-61,11,NUCKS1
1.26618490517252e-64,1.52318272751724,0.203,0.017,4.33921567002622e-61,11,EIF3F
2.25388143972706e-64,2.46527927987853,0.133,0.003,7.72405169394464e-61,11,CDCA7L
6.02729056041604e-64,2.20438183586687,0.152,0.006,2.06555247505458e-60,11,GLO1
8.25301901807852e-64,1.80748406498718,0.615,0.217,2.82830961749551e-60,11,TXNIP
8.98816789462952e-64,1.18407037123202,0.282,0.038,3.08024513748954e-60,11,HSP90B1
2.83894565010119e-63,1.15090505838473,0.455,0.092,9.72906674289677e-60,11,HMGN2
5.15960910456439e-63,4.65941004514706,0.118,0,1.76819804013422e-59,11,SPIB
1.05222368407846e-62,2.89307300135184,0.127,0.005,3.60597056533688e-59,11,TRIB2
1.11094693659896e-62,2.32574520593899,0.127,0.003,3.80721515172465e-59,11,AGPAT5
1.88174227680951e-62,1.45595490000434,0.23,0.025,6.44873078262618e-59,11,P2RY10
3.22880878346992e-61,0.818184485113164,0.185,0.015,1.10651277009514e-57,11,CAMK2D
3.35386066599993e-61,0.640187593870811,0.236,0.025,1.14936805023818e-57,11,AHNAK
4.1301163096198e-61,2.56860641458551,0.133,0.003,1.4153908593067e-57,11,SAV1
2.72401105159584e-60,0.407310870960897,0.412,0.087,9.33518587381895e-57,11,ANP32B
1.07594888034494e-59,0.280986411656778,0.23,0.031,3.6872768129421e-56,11,RUNX3
5.07162965013258e-59,2.68155896922305,0.161,0.009,1.73804748110044e-55,11,SMC6
1.39213970937508e-58,0.952259762454675,0.239,0.032,4.77086278402842e-55,11,SERBP1
2.01434743288829e-58,1.25662825776042,0.261,0.026,6.90316865250816e-55,11,YBX3
3.89471882689607e-58,2.28575602690182,0.13,0.005,1.33472014197728e-54,11,TRAF5
4.31954164033564e-58,2.17608291062161,0.145,0.007,1.48030692014302e-54,11,SLC2A1
5.6986549831209e-58,2.8657275197352,0.127,0.002,1.95292906271553e-54,11,TSPAN33
6.45003664587553e-58,1.76866350334959,0.161,0.008,2.21042755854155e-54,11,TSPAN3
1.14365688899483e-57,0.561230318376712,0.17,0.016,3.91931215858529e-54,11,BCL2
3.38928703169026e-57,0.47922706054843,0.536,0.145,1.16150866576025e-53,11,HSP90AA1
2.43773192558488e-56,2.20766997085669,0.139,0.006,8.3541073089794e-53,11,CCR7
8.66679066101042e-56,1.06134427774877,0.23,0.025,2.97010915952827e-52,11,HNRNPR
1.22955917389689e-55,1.95801761064457,0.142,0.007,4.21369928894464e-52,11,FBL
1.04460260550746e-54,1.79091268525725,0.2,0.014,3.57985312907406e-51,11,EID1
2.42476368634224e-54,1.82667116376412,0.133,0.006,8.30966515309484e-51,11,PKIG
3.64796238742297e-54,1.8507157523149,0.148,0.009,1.25015671016985e-50,11,KLF9
2.3550552182852e-53,0.446614621761496,0.203,0.019,8.07077423306339e-50,11,ITGA4
4.09092207530476e-53,0.944808428371707,0.248,0.034,1.40195899520694e-49,11,DDX24
5.70545558079283e-52,0.792806339889052,0.333,0.07,1.9552596275377e-48,11,C4orf3
1.41874432384853e-51,1.968815415138,0.115,0.005,4.8620367978289e-48,11,PHF10
8.47289211623138e-51,1.73594454278274,0.182,0.012,2.9036601282325e-47,11,LBH
9.91881460845998e-51,1.84515159614991,0.212,0.025,3.39917776631923e-47,11,NDUFA4
3.47392359534611e-50,1.06227835910141,0.252,0.035,1.19051361612511e-46,11,HSPA8
1.50218121611879e-49,1.26702202701844,0.173,0.015,5.1479750276391e-46,11,SSBP1
3.20912579746496e-49,0.492394967863922,0.521,0.147,1.09976741079124e-45,11,YBX1
3.74773580891984e-49,2.22418779116308,0.142,0.006,1.28434906171683e-45,11,TLE1
9.04855141009208e-49,0.751803785194488,0.348,0.075,3.10093856823856e-45,11,NCL
1.41891969277639e-48,1.88812234848133,0.148,0.011,4.86263778714469e-45,11,BANF1
4.29341960141117e-48,0.499966557247916,0.142,0.012,1.47135489740361e-44,11,GNA12
5.28591220549367e-48,1.65647036108887,0.188,0.021,1.81148211282268e-44,11,SOD1
1.36621888096164e-47,1.66680391765495,0.17,0.015,4.68203210505555e-44,11,MALT1
2.28369715610114e-46,1.78766465174138,0.124,0.007,7.82623015395859e-43,11,SNX5
2.85980837462438e-46,1.78351453363563,0.136,0.008,9.80056329983774e-43,11,KCNA3
