subset,marker,kind,family,n_PBS,n_GCV,PBS_median,GCV_median,PBS_q25,PBS_q75,GCV_q25,GCV_q75,status,p_exact,rank_biserial,median_difference,hodges_lehmann_shift,q_family,family_test_count,q_all_tests
Saved: osm+/cd177 hi,OSM,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,CXCR4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,MX1,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,PADI4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,NAMPT,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,CD177,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,CD11b,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,CD45,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,Ly6G,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+/cd177 hi,F4/80,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,OSM,saved gate,Exploratory subset MFI,2,5,-7400.3320430392905,2694.285982206207,-8660.004662952542,-6140.659423126038,-19573.99248353784,3340.0815793842658,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,CXCR4,saved gate,Exploratory subset MFI,2,5,12367.914359837803,3643.8559793703566,8468.316910768848,16267.51180890676,2852.9905480718935,3867.407856836735,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,MX1,saved gate,Exploratory subset MFI,2,5,1557.5503800582615,1082.0818043158715,680.4974701572521,2434.603289959271,-2595.434852294211,3387.051024036296,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,PADI4,saved gate,Exploratory subset MFI,2,5,10732.851376621049,10988.688058570935,10654.063987049074,10811.638766193024,10858.06850785635,12039.20847403859,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,NAMPT,saved gate,Exploratory subset MFI,2,5,299.6248325425215,95.40069899488554,-54.991262319772886,654.2409274048159,33.300712699153834,237.22475596621143,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,CD177,saved gate,Exploratory subset MFI,2,5,-15855.41313432686,-13068.43326669193,-17750.305803828658,-13960.520464825062,-15615.799579845843,-13047.332476517111,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,CD11b,saved gate,Exploratory subset MFI,2,5,10326.17672260127,11205.530375866407,8851.117551736528,11801.235893466011,9271.293541827026,13891.210146822374,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,CD45,saved gate,Exploratory subset MFI,2,5,41779.73605689509,33427.47979240461,37435.423307994766,46124.04880579541,32572.80389474772,39498.61815629553,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,Ly6G,saved gate,Exploratory subset MFI,2,5,10976.727952195459,20659.090305899386,10926.11901264847,11027.336891742449,17653.71850044046,22594.065343056893,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+,F4/80,saved gate,Exploratory subset MFI,2,5,10352.987241682105,8093.258721114455,10078.814188075337,10627.160295288872,1763.2983338827548,9891.189639453562,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,OSM,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,CXCR4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,MX1,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,PADI4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,NAMPT,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,CD177,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,CD11b,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,CD45,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,Ly6G,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: padi4+/cd177 hi,F4/80,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+,OSM,fixed FMO,Exploratory subset MFI,5,5,-2794.297825744299,-278.4230252532193,-7529.282995025816,-682.3098676291326,-10632.284909602906,10967.857556179766,tested,0.6904761904761905,0.19999999999999996,2515.87480049108,2515.87480049108,1.0,170.0,1.0
FMO: CXCR4+,CXCR4,fixed FMO,Exploratory subset MFI,5,5,6247.938219913835,4868.9079154322735,4841.462104587505,7244.928170379481,3714.7721434328187,5961.232053556175,tested,0.2222222222222222,-0.52,-1379.0303044815619,-1239.9798573830258,0.8925117435755734,170.0,0.8636363636363636
FMO: CXCR4+,MX1,fixed FMO,Exploratory subset MFI,5,5,483.98780152895273,417.20343710623797,-412.0708021336588,1591.4245055401368,-2192.2958632826503,3237.2609742694003,tested,1.0,-0.040000000000000036,-66.78436442271476,-66.78436442271476,1.0,170.0,1.0
FMO: CXCR4+,PADI4,fixed FMO,Exploratory subset MFI,5,5,2333.191239173412,2666.806471324229,2275.815388242914,2752.3252223450377,2404.555610280968,4433.801639253096,tested,0.42063492063492064,0.3600000000000001,333.6152321508166,433.24634413831336,0.9586466165413534,170.0,0.9339622641509433
FMO: CXCR4+,NAMPT,fixed FMO,Exploratory subset MFI,5,5,36.93020613119193,204.68698969758947,-33.05101406843941,113.64948657164885,-38.28967082277173,370.84939172853325,tested,0.6904761904761905,0.19999999999999996,167.75678356639753,132.46659138409098,1.0,170.0,1.0
FMO: CXCR4+,CD177,fixed FMO,Exploratory subset MFI,5,5,-7465.365311630744,-6800.3638951818875,-8248.687360585212,-6058.829922732174,-11167.851643412732,-6167.2055625560615,tested,0.6904761904761905,-0.19999999999999996,665.0014164488566,-741.5339724497135,1.0,170.0,1.0
FMO: CXCR4+,CD11b,fixed FMO,Exploratory subset MFI,5,5,9941.362368923863,16191.456717118153,7840.04130154765,14723.53027377001,11221.595920731026,18221.357648344914,tested,0.42063492063492064,0.3600000000000001,6250.09434819429,3381.5546191833764,0.9586466165413534,170.0,0.9339622641509433
FMO: CXCR4+,CD45,fixed FMO,Exploratory subset MFI,5,5,21308.434725512623,18954.71712016509,18549.741651194086,23536.357467198042,15908.216771616388,19271.00272526792,tested,0.42063492063492064,-0.36,-2353.717605347534,-3230.9798404517624,0.9586466165413534,170.0,0.9339622641509433
FMO: CXCR4+,Ly6G,fixed FMO,Exploratory subset MFI,5,5,10396.19568606165,16168.735987188462,7476.767946553576,11668.631888253269,15002.411276877847,27170.997727677874,tested,0.05555555555555555,0.76,5772.540301126812,7620.3681504694005,0.7622139764996907,170.0,0.8055555555555556
FMO: CXCR4+,F4/80,fixed FMO,Exploratory subset MFI,5,5,4184.1266215852675,5240.3296474883955,3151.776307462853,4346.578789389069,4241.408744423867,6741.217988209553,tested,0.30952380952380953,0.43999999999999995,1056.203025903128,1624.1135453718261,0.9586466165413534,170.0,0.9339622641509433
FMO: OSM+,OSM,fixed FMO,Exploratory subset MFI,0,1,,44227.01220842501,,,44227.01220842501,44227.01220842501,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,CXCR4,fixed FMO,Exploratory subset MFI,0,1,,4230.149836727838,,,4230.149836727838,4230.149836727838,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,MX1,fixed FMO,Exploratory subset MFI,0,1,,14374.371493460321,,,14374.371493460321,14374.371493460321,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,PADI4,fixed FMO,Exploratory subset MFI,0,1,,618.472128741996,,,618.472128741996,618.472128741996,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,NAMPT,fixed FMO,Exploratory subset MFI,0,1,,1989.7196233695888,,,1989.7196233695888,1989.7196233695888,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,CD177,fixed FMO,Exploratory subset MFI,0,1,,-25508.628467896913,,,-25508.628467896913,-25508.628467896913,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,CD11b,fixed FMO,Exploratory subset MFI,0,1,,35805.272948858525,,,35805.272948858525,35805.272948858525,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,CD45,fixed FMO,Exploratory subset MFI,0,1,,26292.487489977895,,,26292.487489977895,26292.487489977895,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,Ly6G,fixed FMO,Exploratory subset MFI,0,1,,80784.22026031365,,,80784.22026031365,80784.22026031365,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+,F4/80,fixed FMO,Exploratory subset MFI,0,1,,-9878.656074980529,,,-9878.656074980529,-9878.656074980529,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,OSM,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,CXCR4,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,MX1,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,PADI4,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,NAMPT,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,CD177,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,CD11b,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,CD45,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,Ly6G,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: PADI4+,F4/80,fixed FMO,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,OSM,fixed FMO,Exploratory subset MFI,1,3,4575.317772865833,22783.729433046854,4575.317772865833,4575.317772865833,20004.395738983676,22973.912947085963,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,CXCR4,fixed FMO,Exploratory subset MFI,1,3,6234.70792006578,2446.88783144156,6234.70792006578,6234.70792006578,2385.731561310011,2769.9493623902126,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,MX1,fixed FMO,Exploratory subset MFI,1,3,28043.910154080324,8792.48735154314,28043.910154080324,28043.910154080324,8524.421352640624,9365.194196552184,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,PADI4,fixed FMO,Exploratory subset MFI,1,3,4400.185752912248,2239.9417484263877,4400.185752912248,4400.185752912248,1844.622324869782,3193.4371815503914,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,NAMPT,fixed FMO,Exploratory subset MFI,1,3,777.3900066870641,878.2679309043917,777.3900066870641,777.3900066870641,824.208210167389,929.7477697359182,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,CD177,fixed FMO,Exploratory subset MFI,1,3,-19320.015672369092,-11216.027435703081,-19320.015672369092,-19320.015672369092,-13411.559446793603,-10613.200164152599,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,CD11b,fixed FMO,Exploratory subset MFI,1,3,17365.52587053708,15073.83483562689,17365.52587053708,17365.52587053708,13404.68220473771,16439.125458481973,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,CD45,fixed FMO,Exploratory subset MFI,1,3,21268.024373852342,18059.63841455167,21268.024373852342,21268.024373852342,15867.898110865011,19140.155085726077,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,Ly6G,fixed FMO,Exploratory subset MFI,1,3,6767.343986538632,38844.57661670315,6767.343986538632,6767.343986538632,34761.44352197305,41487.57799517404,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: MX1+,F4/80,fixed FMO,Exploratory subset MFI,1,3,-5395.130541140919,-7057.763214790644,-5395.130541140919,-5395.130541140919,-7309.058382082541,-6667.904651798697,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: NAMPT+,OSM,fixed FMO,Exploratory subset MFI,4,5,-7928.065428331281,13398.94406435917,-12063.123959536017,-5281.35742081962,-4253.638266060919,14659.276935235028,tested,0.2857142857142857,0.5,21327.00949269045,18238.415194015255,0.9586466165413534,170.0,0.9339622641509433
FMO: NAMPT+,CXCR4,fixed FMO,Exploratory subset MFI,4,5,795.67517525643,1923.704260793324,446.6124375587908,3041.4317150910338,1727.47510008676,2996.7823572453326,tested,0.2857142857142857,0.5,1128.029085536894,1147.6979866343456,0.9586466165413534,170.0,0.9339622641509433
FMO: NAMPT+,MX1,fixed FMO,Exploratory subset MFI,4,5,-247.08627345605726,4686.290102091371,-1530.0482318069573,1386.6291669303387,-48.50852230079218,5976.358860624516,tested,0.5555555555555556,0.30000000000000004,4933.376375547428,2702.8411016776417,1.0,170.0,1.0
FMO: NAMPT+,PADI4,fixed FMO,Exploratory subset MFI,4,5,1495.0764953581834,1177.0458946836286,844.4555506055634,2603.2593377433823,999.0710840307873,2789.6674339394135,tested,0.9047619047619048,0.10000000000000009,-318.03060067455476,186.9833946033737,1.0,170.0,1.0
FMO: NAMPT+,NAMPT,fixed FMO,Exploratory subset MFI,4,5,1025.2466791668417,806.5131474815604,951.660945997058,1273.3575179890581,707.0995635173585,859.5848772244616,tested,0.19047619047619047,-0.6,-218.73353168528126,-268.4403236673823,0.8925117435755734,170.0,0.8636363636363636
FMO: NAMPT+,CD177,fixed FMO,Exploratory subset MFI,4,5,-6691.914079933647,-9410.672301455625,-9076.68401318194,-4767.162170556708,-11408.806798626963,-5291.231419616735,tested,0.9047619047619048,-0.09999999999999998,-2718.7582215219772,-1936.8713355133148,1.0,170.0,1.0
FMO: NAMPT+,CD11b,fixed FMO,Exploratory subset MFI,4,5,17174.999184555054,12726.727645801415,13988.05268851113,22070.925379030083,10866.436868050221,14414.849948115447,tested,0.4126984126984127,-0.4,-4448.271538753639,-4281.262130002649,0.9586466165413534,170.0,0.9339622641509433
FMO: NAMPT+,CD45,fixed FMO,Exploratory subset MFI,4,5,12563.880065890433,15169.94251468058,11531.449327672877,15434.567251763576,12112.880761363234,17902.53606575613,tested,0.7301587301587301,0.19999999999999996,2606.0624487901478,752.9347446649963,1.0,170.0,1.0
FMO: NAMPT+,Ly6G,fixed FMO,Exploratory subset MFI,4,5,12811.430034564924,22943.98318961918,9685.67000723573,17095.18720173091,18442.131831636052,29783.087944365943,tested,0.06349206349206349,0.8,10132.553155054255,9501.306172432332,0.7622139764996907,170.0,0.8055555555555556
FMO: NAMPT+,F4/80,fixed FMO,Exploratory subset MFI,4,5,3561.620980708175,2149.026531181825,2727.4319473416954,3921.191154961729,-4524.2971276987355,7023.629568359032,tested,0.9047619047619048,-0.09999999999999998,-1412.5944495263502,-1412.5944495263502,1.0,170.0,1.0
FMO: CXCR4+ & OSM+,OSM,fixed FMO coexpression,Exploratory subset MFI,0,1,,45240.68056056895,,,45240.68056056895,45240.68056056895,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,0,1,,4395.746853808104,,,4395.746853808104,4395.746853808104,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,MX1,fixed FMO coexpression,Exploratory subset MFI,0,1,,15300.851942088859,,,15300.851942088859,15300.851942088859,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,PADI4,fixed FMO coexpression,Exploratory subset MFI,0,1,,1092.5743580740202,,,1092.5743580740202,1092.5743580740202,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,0,1,,2064.931965129851,,,2064.931965129851,2064.931965129851,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,CD177,fixed FMO coexpression,Exploratory subset MFI,0,1,,-26163.501276059684,,,-26163.501276059684,-26163.501276059684,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,CD11b,fixed FMO coexpression,Exploratory subset MFI,0,1,,36496.62154290918,,,36496.62154290918,36496.62154290918,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,CD45,fixed FMO coexpression,Exploratory subset MFI,0,1,,27146.95675962536,,,27146.95675962536,27146.95675962536,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,Ly6G,fixed FMO coexpression,Exploratory subset MFI,0,1,,82705.96756606804,,,82705.96756606804,82705.96756606804,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & OSM+,F4/80,fixed FMO coexpression,Exploratory subset MFI,0,1,,-10065.08741035065,,,-10065.08741035065,-10065.08741035065,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,OSM,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,MX1,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,PADI4,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,CD177,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,CD11b,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,CD45,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,Ly6G,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & PADI4+,F4/80,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,OSM,fixed FMO coexpression,Exploratory subset MFI,1,2,1140.3921913983122,27181.127149745247,1140.3921913983122,1140.3921913983122,25880.911342318956,28481.342957171542,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,1,2,10888.930105907419,3504.7783851287813,10888.930105907419,10888.930105907419,3401.9613422129196,3607.595428044643,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,MX1,fixed FMO coexpression,Exploratory subset MFI,1,2,26424.122300378123,9983.09296383455,26424.122300378123,26424.122300378123,9657.08332094346,10309.102606725639,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,PADI4,fixed FMO coexpression,Exploratory subset MFI,1,2,4719.44664751676,3101.3965006408143,4719.44664751676,4719.44664751676,2417.2551863649505,3785.537814916678,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,1,2,821.9789504889521,1098.9499079202722,821.9789504889521,821.9789504889521,981.2428150018578,1216.6570008386866,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,CD177,fixed FMO coexpression,Exploratory subset MFI,1,2,-19320.015672369092,-16948.256121858103,-19320.015672369092,-19320.015672369092,-17554.754476577484,-16341.757767138723,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,CD11b,fixed FMO coexpression,Exploratory subset MFI,1,2,16559.93718928162,20132.19652736285,16559.93718928162,16559.93718928162,19943.513830084397,20320.8792246413,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,CD45,fixed FMO coexpression,Exploratory subset MFI,1,2,24926.428586696442,20766.32612394885,24926.428586696442,24926.428586696442,19274.13740820945,22258.51483968825,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,Ly6G,fixed FMO coexpression,Exploratory subset MFI,1,2,6760.538256024601,50854.53443677905,6760.538256024601,6760.538256024601,49458.69321218328,52250.375661374834,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & MX1+,F4/80,fixed FMO coexpression,Exploratory subset MFI,1,2,-642.8932039218317,-7893.282744984408,-642.8932039218317,-642.8932039218317,-7959.171978648774,-7827.393511320043,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,OSM,fixed FMO coexpression,Exploratory subset MFI,1,4,-3509.6391958114345,12082.62944056544,-3509.6391958114345,-3509.6391958114345,-4161.610399946188,19724.9565537033,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,1,4,13175.388678322548,4414.883647548179,13175.388678322548,13175.388678322548,4028.623822626739,5392.905781232848,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,MX1,fixed FMO coexpression,Exploratory subset MFI,1,4,4384.624780721374,5556.484482323482,4384.624780721374,4384.624780721374,1196.9821270921243,7626.654600869213,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,PADI4,fixed FMO coexpression,Exploratory subset MFI,1,4,4497.277028283986,2400.0923802012762,4497.277028283986,4497.277028283986,2210.606902413737,2924.39636512365,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,1,4,984.0588806348179,1141.53560057392,984.0588806348179,984.0588806348179,977.6895886928694,1427.4134449773471,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,CD177,fixed FMO coexpression,Exploratory subset MFI,1,4,-13073.690067859934,-10557.889309407561,-13073.690067859934,-13073.690067859934,-13851.550332659957,-7491.864787129847,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,CD11b,fixed FMO coexpression,Exploratory subset MFI,1,4,13231.774762978343,18502.08834361042,13231.774762978343,13231.774762978343,16218.43752972134,21867.18178114001,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,CD45,fixed FMO coexpression,Exploratory subset MFI,1,4,21431.63003105641,18403.121928529323,21431.63003105641,21431.63003105641,16606.897929306964,20280.236893849742,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,Ly6G,fixed FMO coexpression,Exploratory subset MFI,1,4,7825.157257726104,30903.349751373724,7825.157257726104,7825.157257726104,24382.056438484793,39456.56922193438,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: CXCR4+ & NAMPT+,F4/80,fixed FMO coexpression,Exploratory subset MFI,1,4,4698.160219364002,-4115.608158495668,4698.160219364002,4698.160219364002,-6109.155951820947,422.6214514211297,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,OSM,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,MX1,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,PADI4,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,CD177,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,CD11b,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,CD45,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,Ly6G,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & PADI4+,F4/80,fixed FMO coexpression,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,OSM,fixed FMO coexpression,Exploratory subset MFI,0,1,,44733.84638449698,,,44733.84638449698,44733.84638449698,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,CXCR4,fixed FMO coexpression,Exploratory subset MFI,0,1,,4244.565035467622,,,4244.565035467622,4244.565035467622,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,MX1,fixed FMO coexpression,Exploratory subset MFI,0,1,,14715.570014793662,,,14715.570014793662,14715.570014793662,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,PADI4,fixed FMO coexpression,Exploratory subset MFI,0,1,,855.523243408008,,,855.523243408008,855.523243408008,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,NAMPT,fixed FMO coexpression,Exploratory subset MFI,0,1,,1984.7690831489385,,,1984.7690831489385,1984.7690831489385,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,CD177,fixed FMO coexpression,Exploratory subset MFI,0,1,,-25571.42351718057,,,-25571.42351718057,-25571.42351718057,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,CD11b,fixed FMO coexpression,Exploratory subset MFI,0,1,,35301.13635546988,,,35301.13635546988,35301.13635546988,insufficient mice with >=20 subset events,,,,,,170.0,
FMO: OSM+ & MX1+,CD45,fixed FMO coexpression,Exploratory subset MFI,0,1,,26532.73221980854,,,26532.73221980854,26532.73221980854,insufficient mice with >=20 subset events,,,,,,170.0,
