cell_ID,PatientID,Diagnosis2,cell_type,a5B1_cell_raw,a5B1_cell_clr,higher_signal_posterior,a5B1_positive,previous_a5B1_high
P15_6737,P15,UC_Inflamed,Fibroblast,1.8353,0.220374745130182,0.007758026518289605,False,False
P15_6741,P15,UC_Inflamed,Fibroblast,3.7009,0.520015143744488,0.007503530706498986,False,False
P15_6752,P15,UC_Inflamed,Fibroblast,4.8761,0.563221500702644,0.008625940793671138,False,False
P15_6753,P15,UC_Inflamed,Fibroblast,5.4979,0.489269342497996,0.00947237168752969,False,False
P15_6761,P15,UC_Inflamed,Fibroblast,3.5062,0.439183068807253,0.007385950667442168,False,False
P15_6764,P15,UC_Inflamed,Fibroblast,2.2458,0.315827413685009,0.007332509250596572,False,False
P15_6765,P15,UC_Inflamed,Fibroblast,3.6493,0.432680977744264,0.00747022775272596,False,False
P15_6766,P15,UC_Inflamed,Fibroblast,1.8416,0.371781402458066,0.0077486789704665025,False,False
P15_6776,P15,UC_Inflamed,Fibroblast,3.3492,0.491106138218761,0.007307875983180365,False,False
P15_6777,P15,UC_Inflamed,Fibroblast,1.5526,0.191028599662984,0.008301557258876411,False,False
P15_6781,P15,UC_Inflamed,Fibroblast,1.7232,0.398196398116285,0.007942797213934098,False,False
P15_6784,P15,UC_Inflamed,Fibroblast,2.3539,0.371861183582431,0.007270797794916278,False,False
P15_6798,P15,UC_Inflamed,Fibroblast,1.0491,0.154975203657584,0.010231369149252077,False,False
P15_68,P15,UC_Inflamed,Fibroblast,8.496,0.677737288873377,0.01599130347051134,False,False
P15_681,P15,UC_Inflamed,Fibroblast,8.3778,0.745631208932992,0.015650368288680248,False,False
P15_6813,P15,UC_Inflamed,Fibroblast,6.474,0.784080813942587,0.011137166672413356,False,False
P15_6814,P15,UC_Inflamed,Fibroblast,2.0462,0.283358627994162,0.007496833332380926,False,False
P15_6818,P15,UC_Inflamed,Fibroblast,2.2505,0.326963599745439,0.007329457744336285,False,False
P15_6819,P15,UC_Inflamed,Fibroblast,1.7003,0.348843146799769,0.007985143574887207,False,False
P15_6820,P15,UC_Inflamed,Fibroblast,13.4739,0.634783863190105,0.03886596616376897,False,False
P15_6829,P15,UC_Inflamed,Fibroblast,3.6886,0.543723199560349,0.007495455452426017,False,False
P15_6831,P15,UC_Inflamed,Fibroblast,4.3611,0.456186510289019,0.008053183602871704,False,False
P15_6832,P15,UC_Inflamed,Fibroblast,3.2938,0.397824808191355,0.007284128763302194,False,False
P15_6833,P15,UC_Inflamed,Fibroblast,5.7562,0.926801250645211,0.009872769767073906,False,False
P15_6838,P15,UC_Inflamed,Fibroblast,2.5084,0.313004116265876,0.007210732004913983,False,False
P15_6841,P15,UC_Inflamed,Fibroblast,8.0599,0.727085094939667,0.014770713758416293,False,False
P15_6842,P15,UC_Inflamed,Fibroblast,5.8959,0.470678932297055,0.010101269899443531,False,False
P15_685,P15,UC_Inflamed,Fibroblast,1.821,0.217092905558822,0.007779634393145574,False,False
P15_6863,P15,UC_Inflamed,Fibroblast,14.1161,0.630815434594885,0.04332164796124399,False,False
P15_6866,P15,UC_Inflamed,Fibroblast,8.3009,0.840038167222088,0.0154326319254709,False,False
P15_6867,P15,UC_Inflamed,Fibroblast,3.4588,0.523693456544843,0.007360745777440151,False,False
P15_6873,P15,UC_Inflamed,Fibroblast,1.725,0.259739462823122,0.007939538479914228,False,False
P15_6885,P15,UC_Inflamed,Fibroblast,2.9755,0.31719392650818,0.007190100294572924,False,False
P15_6886,P15,UC_Inflamed,Fibroblast,2.5415,0.506168756572208,0.007201760688424182,False,False
P15_6893,P15,UC_Inflamed,Fibroblast,3.573,0.418536722233643,0.007423787160595933,False,False
P15_6896,P15,UC_Inflamed,Fibroblast,8.7504,0.492268934730275,0.016751283634005878,False,False
P15_6898,P15,UC_Inflamed,Fibroblast,5.1971,0.48250798276024,0.009042124439378964,False,False
P15_690,P15,UC_Inflamed,Fibroblast,1.3282,0.149661009755724,0.008961201152995174,False,False
P15_6903,P15,UC_Inflamed,Fibroblast,6.0324,0.538896204942789,0.010332682792632096,False,False
P15_6909,P15,UC_Inflamed,Fibroblast,5.6703,0.695533856309923,0.009736437372022923,False,False
P15_6914,P15,UC_Inflamed,Fibroblast,7.6212,0.883180846924402,0.013643170271132474,False,False
P15_6917,P15,UC_Inflamed,Fibroblast,5.3219,0.619122347050904,0.0092159240420122,False,False
P15_6918,P15,UC_Inflamed,Fibroblast,5.0684,0.608981433965755,0.00886990753131192,False,False
P15_6934,P15,UC_Inflamed,Fibroblast,11.2773,0.720716422642988,0.026483619977183404,False,False
P15_6937,P15,UC_Inflamed,Fibroblast,10.0468,0.85392157463937,0.021217853949783122,False,False
P15_6939,P15,UC_Inflamed,Fibroblast,2.6963,0.441554296441205,0.007176205480027981,False,False
P15_695,P15,UC_Inflamed,Fibroblast,4.6,0.517283532082085,0.008304033316514548,False,False
P15_6955,P15,UC_Inflamed,Fibroblast,7.832,0.775545008183663,0.01417271973117422,False,False
P15_6960,P15,UC_Inflamed,Fibroblast,8.5746,0.655760279969757,0.01622226134427085,False,False
P15_6965,P15,UC_Inflamed,Fibroblast,6.8066,0.602953504584215,0.011800516566053791,False,False
P15_6966,P15,UC_Inflamed,Fibroblast,2.9295,0.393257425987929,0.007183024581727096,False,False
P15_6971,P15,UC_Inflamed,Fibroblast,14.87,1.18224557220593,0.049095414779606744,False,True
P15_6978,P15,UC_Inflamed,Fibroblast,13.9851,0.845907240498629,0.04237916288941541,False,False
P15_6980,P15,UC_Inflamed,Fibroblast,2.3452,0.400504476757146,0.007275130741054517,False,False
P15_6984,P15,UC_Inflamed,Fibroblast,11.9367,0.911729346245827,0.029770704008910995,False,False
P15_6988,P15,UC_Inflamed,Fibroblast,2.531,0.305828372142912,0.007204465970739125,False,False
P15_6994,P15,UC_Inflamed,Fibroblast,2.9674,0.4695737110894,0.007188726313980454,False,False
P15_70,P15,UC_Inflamed,Fibroblast,3.9645,0.424772236600919,0.007696397606751346,False,False
P15_700,P15,UC_Inflamed,Fibroblast,3.3206,0.368477899918935,0.007295360966937186,False,False
P15_7008,P15,UC_Inflamed,Fibroblast,3.4245,0.506813680216351,0.00734337709688486,False,False
P15_7013,P15,UC_Inflamed,Fibroblast,5.3949,0.610192418303544,0.009320681419166442,False,False
P15_7021,P15,UC_Inflamed,Fibroblast,2.3265,0.435822299968948,0.0072848088168664645,False,False
P15_7036,P15,UC_Inflamed,Fibroblast,5.3711,0.496044852717336,0.009286276822957797,False,False
P15_7049,P15,UC_Inflamed,Fibroblast,8.1835,0.681662870538665,0.015106341866391291,False,False
P15_7057,P15,UC_Inflamed,Fibroblast,2.7784,0.296371403267987,0.007172789906402646,False,False
P15_706,P15,UC_Inflamed,Fibroblast,5.4281,0.579886600993408,0.00936907961311031,False,False
P15_7062,P15,UC_Inflamed,Fibroblast,3.7854,0.500199593516043,0.007561281665510016,False,False
P15_7063,P15,UC_Inflamed,Fibroblast,9.3465,0.647172202892381,0.018677586780750623,False,False
P15_7064,P15,UC_Inflamed,Fibroblast,7.5539,0.500351703534553,0.013478789843653987,False,False
P15_7066,P15,UC_Inflamed,Fibroblast,3.9852,0.39354613070827,0.0077130934321166635,False,False
P15_7078,P15,UC_Inflamed,Fibroblast,3.8506,0.392386128508135,0.007608503853049596,False,False
P15_7093,P15,UC_Inflamed,Fibroblast,6.2249,0.574761306063679,0.01067281752628091,False,False
P15_7097,P15,UC_Inflamed,Fibroblast,6.048,0.576795210536055,0.01035964482831095,False,False
P15_7099,P15,UC_Inflamed,Fibroblast,3.9585,0.368994660358511,0.007691599309486823,False,False
P15_7100,P15,UC_Inflamed,Fibroblast,6.3963,0.691581097175883,0.010989371946704492,False,False
P15_7107,P15,UC_Inflamed,Fibroblast,3.8431,0.423931466721621,0.007602955784008505,False,False
P15_7110,P15,UC_Inflamed,Fibroblast,10.0219,0.748399019147315,0.021122131786318034,False,False
P15_7116,P15,UC_Inflamed,Fibroblast,4.7315,0.496017001162965,0.008453136266529564,False,False
P15_7118,P15,UC_Inflamed,Fibroblast,4.7259,0.664088117434923,0.008446629562757215,False,False
P15_7122,P15,UC_Inflamed,Fibroblast,4.7095,0.428648869683852,0.00842765426619863,False,False
P15_7126,P15,UC_Inflamed,Fibroblast,7.3696,0.805175486901003,0.013040049807753314,False,False
P15_7127,P15,UC_Inflamed,Fibroblast,4.3605,0.400840740118964,0.008052586726418924,False,False
P15_7132,P15,UC_Inflamed,Fibroblast,6.2358,0.760943051533088,0.010692562549708363,False,False
P15_7134,P15,UC_Inflamed,Fibroblast,3.0121,0.344239944232926,0.007196978071721965,False,False
P15_7146,P15,UC_Inflamed,Fibroblast,8.3966,0.699650443624775,0.01570408562074893,False,False
P15_7156,P15,UC_Inflamed,Fibroblast,2.4187,0.308440389736213,0.0072418092992352565,False,False
P15_718,P15,UC_Inflamed,Fibroblast,1.0317,0.13727554936664,0.01033362313912827,False,False
P15_7198,P15,UC_Inflamed,Fibroblast,9.7258,0.819841782379118,0.020014822512546947,False,False
P15_7227,P15,UC_Inflamed,Fibroblast,6.3644,0.540494800407095,0.010929472195310113,False,False
P15_7228,P15,UC_Inflamed,Fibroblast,3.8788,0.448101902344831,0.007629631816219877,False,False
P15_7232,P15,UC_Inflamed,Fibroblast,3.1499,0.473957894981087,0.007232317679006071,False,False
P15_7238,P15,UC_Inflamed,Fibroblast,5.6154,0.477215176598716,0.009650964387114113,False,False
P15_724,P15,UC_Inflamed,Fibroblast,0.7918,0.143686258019236,0.01215474325683532,False,False
P15_7240,P15,UC_Inflamed,Fibroblast,4.406,0.504079692110126,0.008098326059144305,False,False
P15_7241,P15,UC_Inflamed,Fibroblast,3.9002,0.468725897510921,0.007645945101327692,False,False
P15_7244,P15,UC_Inflamed,Fibroblast,2.75,0.40676388403662,0.0071732222584758,False,False
P15_7246,P15,UC_Inflamed,Fibroblast,5.1475,0.530508712986593,0.008974908271009689,False,False
P15_7247,P15,UC_Inflamed,Fibroblast,4.5551,0.550185359142741,0.008254899560732224,False,False
P15_7253,P15,UC_Inflamed,Fibroblast,7.8587,0.725471924533421,0.014241397179028533,False,False
P15_7256,P15,UC_Inflamed,Fibroblast,3.2364,0.573033135370889,0.007261716755723436,False,False
P15_7258,P15,UC_Inflamed,Fibroblast,3.0741,0.316875882237396,0.007211070984757956,False,False
P15_7259,P15,UC_Inflamed,Fibroblast,1.5183,0.444515901044861,0.008386989500479503,False,False
P15_7260,P15,UC_Inflamed,Fibroblast,2.7687,0.3419225406626,0.007172850206018449,False,False
P15_7264,P15,UC_Inflamed,Fibroblast,2.4288,0.702145588126926,0.007237798091870505,False,False
P15_7265,P15,UC_Inflamed,Fibroblast,5.3929,0.533013636084416,0.009317780939625847,False,False
P15_7267,P15,UC_Inflamed,Fibroblast,1.7518,0.238773479552018,0.007892192429571194,False,False
P15_7268,P15,UC_Inflamed,Fibroblast,1.9236,0.319839064113025,0.007636167012969026,False,False
P15_7271,P15,UC_Inflamed,Fibroblast,4.1082,0.360478364624813,0.007816768981319224,False,False
P15_7274,P15,UC_Inflamed,Fibroblast,0.8812,0.204285330140663,0.011373878626916493,False,False
P15_7275,P15,UC_Inflamed,Fibroblast,0.7785,0.180428891561299,0.012283661073920767,False,False
P15_7277,P15,UC_Inflamed,Fibroblast,2.7805,0.327890326331547,0.0071727886908891005,False,False
P15_7278,P15,UC_Inflamed,Fibroblast,1.5604,0.239383537890463,0.00828280632495718,False,False
P15_7280,P15,UC_Inflamed,Fibroblast,1.5787,0.274321398546121,0.008239765961770942,False,False
P15_7284,P15,UC_Inflamed,Fibroblast,4.9737,0.722181313841749,0.008747755833820444,False,False
P15_7286,P15,UC_Inflamed,Fibroblast,2.5503,0.327998611622091,0.007199592733643648,False,False
P15_7291,P15,UC_Inflamed,Fibroblast,2.442,0.352838257116259,0.007232755849978044,False,False
P15_7294,P15,UC_Inflamed,Fibroblast,17.0724,1.59417096149853,0.06970448543582562,False,True
P15_7296,P15,UC_Inflamed,Fibroblast,13.6504,1.68232498216521,0.04004977223375114,False,True
P15_730,P15,UC_Inflamed,Fibroblast,1.5269,0.226347249193522,0.008365105133191868,False,False
P15_7303,P15,UC_Inflamed,Fibroblast,2.668,0.365543744383234,0.0071789527068343035,False,False
P15_7308,P15,UC_Inflamed,Fibroblast,12.355,0.71254891090539,0.03203940118879949,False,False
P15_7311,P15,UC_Inflamed,Fibroblast,2.5773,0.252582619679946,0.007193498383327599,False,False
P15_7313,P15,UC_Inflamed,Fibroblast,10.2725,0.792645965740353,0.02210434031964678,False,False
P15_7314,P15,UC_Inflamed,Fibroblast,2.0504,0.29177303848402,0.007492619621934086,False,False
P15_7320,P15,UC_Inflamed,Fibroblast,11.3636,0.801771223079245,0.02689442279099772,False,False
P15_7322,P15,UC_Inflamed,Fibroblast,8.5541,0.737127637317546,0.016161695159143955,False,False
P15_7323,P15,UC_Inflamed,Fibroblast,10.4183,0.853329490657504,0.022695324331904337,False,False
P15_7332,P15,UC_Inflamed,Fibroblast,7.5954,0.535483352223808,0.013579888054323731,False,False
P15_7333,P15,UC_Inflamed,Fibroblast,4.6427,0.283572597134652,0.008351601785845894,False,False
P15_7336,P15,UC_Inflamed,Fibroblast,5.1111,0.332357907562449,0.008926254171348262,False,False
P15_7338,P15,UC_Inflamed,Fibroblast,7.4112,0.51554262890032,0.013137631370793998,False,False
P15_7353,P15,UC_Inflamed,Fibroblast,6.8943,0.448997248345211,0.011983835358979294,False,False
P15_7355,P15,UC_Inflamed,Fibroblast,5.0892,0.408791030937384,0.00889725675948272,False,False
P15_7362,P15,UC_Inflamed,Fibroblast,12.2516,0.893731714339756,0.031464867142515535,False,False
P15_7370,P15,UC_Inflamed,Fibroblast,5.9486,0.448354982125954,0.010189657131507546,False,False
P15_7371,P15,UC_Inflamed,Fibroblast,13.026,0.85277386733518,0.03599566754091223,False,False
P15_7376,P15,UC_Inflamed,Fibroblast,5.0489,0.470370294174529,0.008844437408322001,False,False
P15_7383,P15,UC_Inflamed,Fibroblast,7.8032,0.58705969521966,0.014099047835521558,False,False
P15_7384,P15,UC_Inflamed,Fibroblast,8.1959,0.644622726480258,0.015140458391511642,False,False
P15_7395,P15,UC_Inflamed,Fibroblast,3.3322,0.339773192226902,0.007300371667625376,False,False
P15_7399,P15,UC_Inflamed,Fibroblast,3.9337,0.414160591388255,0.00767196317709769,False,False
P15_7401,P15,UC_Inflamed,Fibroblast,6.823,0.589983529868716,0.011834528040957427,False,False
P15_7407,P15,UC_Inflamed,Fibroblast,3.6131,0.390572137171856,0.007447772282723693,False,False
P15_7410,P15,UC_Inflamed,Fibroblast,2.5563,0.273414226617453,0.007198166112783043,False,False
P15_7412,P15,UC_Inflamed,Fibroblast,3.2238,0.406117374414656,0.007257102673815479,False,False
P15_7414,P15,UC_Inflamed,Fibroblast,13.0343,0.80946294671037,0.036047147016733984,False,False
P15_7418,P15,UC_Inflamed,Fibroblast,4.3505,0.425391405553095,0.008042663577134923,False,False
P15_7419,P15,UC_Inflamed,Fibroblast,4.0853,0.435211758209806,0.007796893593527748,False,False
P15_742,P15,UC_Inflamed,Fibroblast,0.9424,0.107896782882924,0.010914293535085686,False,False
P15_7424,P15,UC_Inflamed,Fibroblast,4.4769,0.31093772938397,0.008171509739543158,False,False
P15_7431,P15,UC_Inflamed,Fibroblast,15.6628,1.28696223640814,0.05584376439807847,False,True
P15_7434,P15,UC_Inflamed,Fibroblast,3.2388,0.310383748426959,0.0072626082323001525,False,False
P15_7453,P15,UC_Inflamed,Fibroblast,4.6281,0.516767333324195,0.00833524508042222,False,False
P15_7457,P15,UC_Inflamed,Fibroblast,13.7906,1.03265383355971,0.04101190309367798,False,True
P15_7469,P15,UC_Inflamed,Fibroblast,5.0219,0.471311338712863,0.008809442637399478,False,False
P15_7470,P15,UC_Inflamed,Fibroblast,3.5199,0.183384128710744,0.007393491753728681,False,False
P15_7476,P15,UC_Inflamed,Fibroblast,1.3399,0.156248331487095,0.008920279611069988,False,False
P15_7484,P15,UC_Inflamed,Fibroblast,4.9522,0.497893736416156,0.008720565247789629,False,False
P15_7487,P15,UC_Inflamed,Fibroblast,4.4158,0.391210761527401,0.008108303520733433,False,False
P15_7489,P15,UC_Inflamed,Fibroblast,10.997,0.908294271384143,0.025188240002847466,False,False
P15_75,P15,UC_Inflamed,Fibroblast,13.1726,0.826217144961651,0.03691433486892948,False,False
P15_7506,P15,UC_Inflamed,Fibroblast,5.7883,0.545121145602564,0.009924530008964988,False,False
P15_753,P15,UC_Inflamed,Fibroblast,1.0053,0.102790495538493,0.010495223431446613,False,False
P15_7531,P15,UC_Inflamed,Fibroblast,10.4605,0.802417399092264,0.022869104937643114,False,False
P15_7540,P15,UC_Inflamed,Fibroblast,4.339,0.263381225604506,0.008031309862557052,False,False
P15_7547,P15,UC_Inflamed,Fibroblast,7.7585,0.734252009424035,0.013985536708425025,False,False
P15_7560,P15,UC_Inflamed,Fibroblast,4.8282,0.457414446111302,0.008567679080865295,False,False
P15_7573,P15,UC_Inflamed,Fibroblast,4.3297,0.243770770106586,0.008022173555228794,False,False
P15_7576,P15,UC_Inflamed,Fibroblast,4.047,0.263942203145366,0.007764235120575907,False,False
P15_7584,P15,UC_Inflamed,Fibroblast,5.7149,0.569773133058191,0.009806826639101318,False,False
P15_7588,P15,UC_Inflamed,Fibroblast,3.6713,0.240265938367222,0.00748424203567264,False,False
P15_7591,P15,UC_Inflamed,Fibroblast,1.9883,0.251020845853745,0.007558595391495914,False,False
P15_7594,P15,UC_Inflamed,Fibroblast,4.5279,0.258895223574487,0.008225578611857822,False,False
P15_7598,P15,UC_Inflamed,Fibroblast,4.2409,0.297061245943014,0.007936995430339823,False,False
P15_7604,P15,UC_Inflamed,Fibroblast,4.51,0.195335573180202,0.008206466317219874,False,False
P15_7606,P15,UC_Inflamed,Fibroblast,4.1167,0.194432840690088,0.007824212286706435,False,False
P15_7619,P15,UC_Inflamed,Fibroblast,4.1067,0.319845880640385,0.007815459158188898,False,False
P15_7674,P15,UC_Inflamed,Fibroblast,2.5332,0.356471785186361,0.007203888413855354,False,False
P15_7681,P15,UC_Inflamed,Fibroblast,2.3399,0.34621550251264,0.007277822922837971,False,False
P15_771,P15,UC_Inflamed,Fibroblast,2.5833,0.337635808770669,0.007192256801646097,False,False
P15_7710,P15,UC_Inflamed,Fibroblast,3.2073,0.291650990754393,0.007251229543936435,False,False
P15_7750,P15,UC_Inflamed,Fibroblast,2.6636,0.265644853548358,0.0071794544712527105,False,False
P15_7752,P15,UC_Inflamed,Fibroblast,2.788,0.347922183151795,0.007172818573575697,False,False
P15_7756,P15,UC_Inflamed,Fibroblast,8.8822,0.89429234803875,0.017159360489491585,False,False
P15_776,P15,UC_Inflamed,Fibroblast,1.7114,0.279751170442488,0.00796441057082226,False,False
P15_7764,P15,UC_Inflamed,Fibroblast,8.859,0.924434406391161,0.01708680881272383,False,False
P15_7823,P15,UC_Inflamed,Fibroblast,7.1565,0.871309561835675,0.012553259889957374,False,False
P15_7824,P15,UC_Inflamed,Fibroblast,9.5812,1.11450948132007,0.019494459011803696,False,True
P15_7839,P15,UC_Inflamed,Fibroblast,8.5736,0.777941817426248,0.016219301492123667,False,False
P15_7841,P15,UC_Inflamed,Fibroblast,8.8355,0.606184177926739,0.01701363374397367,False,False
P15_7854,P15,UC_Inflamed,Fibroblast,5.9462,0.630964135753901,0.010185605785421843,False,False
P15_7861,P15,UC_Inflamed,Fibroblast,3.5338,0.445372922230036,0.007401258982952975,False,False
P15_7863,P15,UC_Inflamed,Fibroblast,1.6239,0.231593794117597,0.008138965141140916,False,False
P15_788,P15,UC_Inflamed,Fibroblast,3.6751,0.473427358061312,0.007486690577897731,False,False
P15_791,P15,UC_Inflamed,Fibroblast,4.9978,0.497352477062819,0.008778473268755348,False,False
P15_7930,P15,UC_Inflamed,Fibroblast,7.4155,0.989333639178294,0.013147765916029765,False,True
P15_7933,P15,UC_Inflamed,Fibroblast,3.4945,0.550256474013693,0.00737960090357503,False,False
P15_7937,P15,UC_Inflamed,Fibroblast,6.0409,0.686932546376681,0.01034736052037068,False,False
P15_794,P15,UC_Inflamed,Fibroblast,3.7309,0.370926057376997,0.0075235817272735215,False,False
P15_7954,P15,UC_Inflamed,Fibroblast,3.5894,0.467122776917515,0.0074334825859766395,False,False
P15_7956,P15,UC_Inflamed,Fibroblast,2.7203,0.61361981621389,0.007174516482798458,False,False
P15_7958,P15,UC_Inflamed,Fibroblast,1.3716,0.188516959834233,0.008813414334674379,False,False
P15_7959,P15,UC_Inflamed,Fibroblast,3.4801,0.384153254034596,0.007371900877326372,False,False
P15_796,P15,UC_Inflamed,Fibroblast,1.6849,0.197199826142054,0.00801456594063066,False,False
P15_7960,P15,UC_Inflamed,Fibroblast,5.0552,0.59685880446848,0.00885264824093805,False,False
P15_7962,P15,UC_Inflamed,Fibroblast,10.1659,1.24983444798094,0.02168139321362223,False,True
P15_7965,P15,UC_Inflamed,Fibroblast,5.9426,0.623757252621834,0.010179533443143596,False,False
P15_7968,P15,UC_Inflamed,Fibroblast,2.0819,0.22077911492944,0.007462121523585891,False,False
P15_7972,P15,UC_Inflamed,Fibroblast,2.9715,0.376639326771711,0.007189415012368794,False,False
P15_7973,P15,UC_Inflamed,Fibroblast,5.8846,0.756513813500008,0.010082474149496166,False,False
P15_7974,P15,UC_Inflamed,Fibroblast,11.0396,1.59869364795291,0.025381326096670227,False,True
P15_798,P15,UC_Inflamed,Fibroblast,2.6596,0.389524317473659,0.007179928232242412,False,False
P15_7983,P15,UC_Inflamed,Fibroblast,15.3257,1.54746010139967,0.052886542014858935,False,True
P15_7984,P15,UC_Inflamed,Fibroblast,8.9832,1.16273746054817,0.01747882953522325,False,True
P15_7986,P15,UC_Inflamed,Fibroblast,2.5652,0.298896285269255,0.007196126353926339,False,False
P15_7994,P15,UC_Inflamed,Fibroblast,2.4192,0.348533733131151,0.007241607577581692,False,False
P15_7995,P15,UC_Inflamed,Fibroblast,9.3426,1.09501761518345,0.01866429830917343,False,True
P15_7999,P15,UC_Inflamed,Fibroblast,4.7739,0.587404049255721,0.008502851845003519,False,False
P15_8003,P15,UC_Inflamed,Fibroblast,4.3996,0.426505052475432,0.008091834199285112,False,False
P15_8019,P15,UC_Inflamed,Fibroblast,2.9401,0.266035866456866,0.007184497560825537,False,False
P15_8044,P15,UC_Inflamed,Fibroblast,2.7607,0.21796366511105,0.0071729679466854684,False,False
P15_8047,P15,UC_Inflamed,Fibroblast,2.7812,0.359967653135041,0.007172789219040075,False,False
P15_805,P15,UC_Inflamed,Fibroblast,7.9711,0.712237808910515,0.014534518684074219,False,False
P15_8057,P15,UC_Inflamed,Fibroblast,2.063,0.233675728621666,0.007480188057503838,False,False
P15_806,P15,UC_Inflamed,Fibroblast,2.4291,0.298170098764636,0.007237680985947045,False,False
P15_807,P15,UC_Inflamed,Fibroblast,0.0072,0.0015778485876037,0.037003687872243195,False,False
P15_8072,P15,UC_Inflamed,Fibroblast,5.9518,0.626743262252275,0.010195062806860429,False,False
P15_8082,P15,UC_Inflamed,Fibroblast,1.6706,0.194794946200256,0.00804258546514586,False,False
P15_809,P15,UC_Inflamed,Fibroblast,5.7903,0.683061924110171,0.009927769621446007,False,False
P15_8105,P15,UC_Inflamed,Fibroblast,3.0085,0.219562116035442,0.0071962534133475625,False,False
P15_8134,P15,UC_Inflamed,Fibroblast,1.627,0.132709616737165,0.008132328983641619,False,False
P15_814,P15,UC_Inflamed,Fibroblast,1.2664,0.163319456854737,0.009191488227466254,False,False
P15_8148,P15,UC_Inflamed,Fibroblast,6.9615,0.416412769464255,0.012126710850627269,False,False
P15_820,P15,UC_Inflamed,Fibroblast,0.0,0.0,0.03765701080864632,False,False
P15_8211,P15,UC_Inflamed,Fibroblast,6.6012,0.616691075374778,0.01138494899189075,False,False
P15_8236,P15,UC_Inflamed,Fibroblast,4.2412,0.519630916714777,0.007937276877680859,False,False
P15_8238,P15,UC_Inflamed,Fibroblast,6.3238,0.479887311315515,0.010853888743833818,False,False
P15_824,P15,UC_Inflamed,Fibroblast,2.491,0.265716996042842,0.007215975274057519,False,False
P15_8240,P15,UC_Inflamed,Fibroblast,3.1338,0.416569138206497,0.007227444670826972,False,False
P15_8253,P15,UC_Inflamed,Fibroblast,4.4785,0.184711264885989,0.008173187955425135,False,False
P15_8256,P15,UC_Inflamed,Fibroblast,2.8954,0.465733691734829,0.007178938161947067,False,False
P15_8261,P15,UC_Inflamed,Fibroblast,3.6054,0.362593837197814,0.007443093683502579,False,False
P15_8262,P15,UC_Inflamed,Fibroblast,2.0506,0.301159196183771,0.007492419844746177,False,False
P15_8264,P15,UC_Inflamed,Fibroblast,8.403,0.725221202623528,0.015722416163992475,False,False
P15_8270,P15,UC_Inflamed,Fibroblast,4.255,0.373300826813327,0.007950269988638925,False,False
P15_8272,P15,UC_Inflamed,Fibroblast,6.0197,0.65450573241686,0.010310811067987449,False,False
P15_8275,P15,UC_Inflamed,Fibroblast,3.726,0.349814049925678,0.007520272456048168,False,False
P15_8276,P15,UC_Inflamed,Fibroblast,4.7364,0.477355238160659,0.008458841036601798,False,False
P15_8283,P15,UC_Inflamed,Fibroblast,14.3276,0.667695010521918,0.04488063300119174,False,False
P15_8308,P15,UC_Inflamed,Fibroblast,1.2369,0.184912806211928,0.009310369663566222,False,False
P15_8310,P15,UC_Inflamed,Fibroblast,2.7689,0.343227643432813,0.007172848052171211,False,False
P15_8312,P15,UC_Inflamed,Fibroblast,4.2041,0.471053462950445,0.007902798927072232,False,False
P15_8321,P15,UC_Inflamed,Fibroblast,1.8097,0.385704902545881,0.007797098348925286,False,False
P15_833,P15,UC_Inflamed,Fibroblast,3.2059,0.374674314491747,0.00725074009644463,False,False
P15_8332,P15,UC_Inflamed,Fibroblast,3.588,0.393585901448978,0.007432648749253458,False,False
P15_8342,P15,UC_Inflamed,Fibroblast,0.7316,0.208028859880767,0.012768288426349758,False,False
P15_8343,P15,UC_Inflamed,Fibroblast,1.9418,0.311333698849534,0.007613391563714674,False,False
P15_8345,P15,UC_Inflamed,Fibroblast,1.0872,0.133299254948194,0.010018577427173731,False,False
P15_8346,P15,UC_Inflamed,Fibroblast,1.6231,0.195506239815894,0.008140683338109123,False,False
P15_8351,P15,UC_Inflamed,Fibroblast,2.5202,0.383593135999751,0.007207384345822261,False,False
P15_8354,P15,UC_Inflamed,Fibroblast,1.2192,0.239632646651038,0.009384678822717039,False,False
P15_8355,P15,UC_Inflamed,Fibroblast,10.5596,1.03813527286766,0.02328206975833742,False,True
P15_8361,P15,UC_Inflamed,Fibroblast,2.2157,0.284049909492263,0.007352886791227452,False,False
P15_8364,P15,UC_Inflamed,Fibroblast,2.4118,0.264448581565519,0.007244626724791084,False,False
P15_8365,P15,UC_Inflamed,Fibroblast,2.6125,0.334241863976374,0.007186788704011698,False,False
P15_8366,P15,UC_Inflamed,Fibroblast,1.878,0.311558027793935,0.007696677041801157,False,False
P15_8367,P15,UC_Inflamed,Fibroblast,3.9375,0.563141285378224,0.007674951320738478,False,False
P15_8378,P15,UC_Inflamed,Fibroblast,4.1846,0.447124249324974,0.007884943112101264,False,False
P15_8388,P15,UC_Inflamed,Fibroblast,0.7033,0.127162538253267,0.013085246669672881,False,False
P15_8391,P15,UC_Inflamed,Fibroblast,2.2267,0.229757230806537,0.0073452708962561735,False,False
P15_8400,P15,UC_Inflamed,Fibroblast,4.6655,0.532481133606574,0.008377335996073106,False,False
P15_8404,P15,UC_Inflamed,Fibroblast,1.9614,0.20135357402273,0.007589709731789096,False,False
P15_8406,P15,UC_Inflamed,Fibroblast,3.9769,0.472207033904659,0.007706372631089283,False,False
P15_8410,P15,UC_Inflamed,Fibroblast,9.1621,1.28946198810214,0.01805932229622169,False,True
