analysis	n_pairs	gene	logFC	logCPM	F	PValue	FDR
"All fibroblasts"	5	"UBE2K"	-0.362615322036255	7.30230360099043	1.55235970936504	0.233313733758227	0.695050678225558
"All fibroblasts"	5	"TNIK"	-0.579546848980293	6.3772487028893	1.54647938316248	0.233627118774341	0.695300276144892
"All fibroblasts"	5	"RAI1"	0.391390568848767	6.96361896202378	1.54762420073325	0.233636166241925	0.695300276144892
"All fibroblasts"	5	"AKIRIN2"	0.581844431791617	6.08666980972879	1.54022482901813	0.233953905665274	0.695828008797693
"All fibroblasts"	5	"SCAMP4"	0.625183486504928	6.10437658918493	1.54303503351853	0.234052324908783	0.695828008797693
"All fibroblasts"	5	"APBB3"	-0.494689411013657	6.03459122142055	1.53855412358768	0.234662794825178	0.697053888366843
"All fibroblasts"	5	"RNF11"	-0.378561704291774	7.16697118498259	1.54259550845186	0.234703917792302	0.697053888366843
"All fibroblasts"	5	"SLC15A4"	0.608661651188674	5.85037625816111	1.5274421137224	0.234829665366664	0.697072063215259
"All fibroblasts"	5	"MBD6"	0.397537742095667	6.71289537646782	1.53921156200111	0.235078280286293	0.69719536280831
"All fibroblasts"	5	"MBNL3"	-0.518762335444741	5.93055536483402	1.53222671875558	0.235217336434089	0.69719536280831
"All fibroblasts"	5	"KDM1A"	0.504721962613105	6.3423123984592	1.53830371408521	0.235230149868052	0.69719536280831
"All fibroblasts"	5	"PCGF5"	0.54621925593406	6.05201510147196	1.53024359512836	0.235769943937114	0.697541241839787
"All fibroblasts"	5	"CASP4"	0.392561790135229	7.5997669003026	1.53560060519548	0.235807825099546	0.697541241839787
"All fibroblasts"	5	"SAMD8"	-0.516308485137017	6.14013233574422	1.52182584863643	0.235868093022293	0.697541241839787
"All fibroblasts"	5	"ANXA11"	0.336400767020307	8.22939893173987	1.53441899509071	0.235974091588465	0.697541241839787
"All fibroblasts"	5	"MDK"	0.366714251022325	7.49775643953431	1.5344097862835	0.235999055765784	0.697541241839787
"All fibroblasts"	5	"UROD"	0.580371228033689	6.10354238890287	1.52781598355039	0.236065098491172	0.697541241839787
"All fibroblasts"	5	"TXN2"	0.46244635092775	6.8550185188225	1.52871645427391	0.236363451439805	0.697964497356743
"All fibroblasts"	5	"R3HCC1"	0.661993798196272	5.94618148460977	1.52299637236614	0.236515161368035	0.697964497356743
"All fibroblasts"	5	"PLEKHG2"	0.53156602498834	6.31130613170527	1.51867347459613	0.236682510515502	0.697964497356743
"All fibroblasts"	5	"ROR2"	0.619792886179547	5.99499335884627	1.50895397496398	0.236776137132257	0.697964497356743
"All fibroblasts"	5	"FTSJ3"	0.457184259031233	6.20657229477514	1.51947978343868	0.236825837072427	0.697964497356743
"All fibroblasts"	5	"MX2"	0.631830632218857	6.46630808808144	1.52203025988076	0.236965874866946	0.697964497356743
"All fibroblasts"	5	"TSR2"	0.451038943504623	6.28866027388036	1.52177736036417	0.237046806292946	0.697964497356743
"All fibroblasts"	5	"ARID3A"	0.614506190142003	5.84724522610388	1.5213333006555	0.237570990629825	0.698261704936488
"All fibroblasts"	5	"HIVEP3"	0.642219007979259	6.18016009255879	1.51026125298418	0.237755083783521	0.698261704936488
"All fibroblasts"	5	"AKAP13"	-0.309535471665743	8.24222323272062	1.5208799259192	0.237930987776531	0.698261704936488
"All fibroblasts"	5	"EMP2"	-0.330806949015909	8.10473850263141	1.51969826008015	0.238043137170818	0.698261704936488
"All fibroblasts"	5	"ALDH1A3"	0.461804337006346	7.47437887481629	1.52040879048808	0.238050982297103	0.698261704936488
"All fibroblasts"	5	"MMP23B"	0.602783985081969	6.22858151186903	1.51284855353958	0.238067294923552	0.698261704936488
"All fibroblasts"	5	"RUNX1"	0.389245605548735	7.66779255062525	1.51863936142476	0.238298697243038	0.698261704936488
"All fibroblasts"	5	"ODF2L"	0.41742752565796	7.26166979236451	1.5184026046163	0.238327745027443	0.698261704936488
"All fibroblasts"	5	"NSMAF"	0.648526211426584	5.99736062526283	1.5030683540683	0.238743064483579	0.698261704936488
"All fibroblasts"	5	"FAM210B"	-0.340548613665666	7.59347512045437	1.51344479448964	0.238754713217875	0.698261704936488
"All fibroblasts"	5	"KLHDC10"	-0.457938334359453	6.50251670898895	1.50684946997894	0.238809795877944	0.698261704936488
"All fibroblasts"	5	"MFSD14C"	-0.656843302346312	6.02308895769311	1.50519133266324	0.238966890555405	0.698261704936488
"All fibroblasts"	5	"FMOD"	0.429882916408172	7.16460881562126	1.51380759167829	0.238979363777277	0.698261704936488
"All fibroblasts"	5	"LSM1"	0.511744641379364	6.15909159675814	1.49481972061068	0.239120756729382	0.698261704936488
"All fibroblasts"	5	"HSPA5"	0.312356068858237	9.71846426924662	1.51171744054946	0.239252953011879	0.698261704936488
"All fibroblasts"	5	"CHL1"	-0.347163539836257	7.7476663786804	1.51133173180149	0.239265742979501	0.698261704936488
"All fibroblasts"	5	"NR1H2"	0.718763983104791	5.7371315374607	1.50761432288065	0.239638927082433	0.698261704936488
"All fibroblasts"	5	"VKORC1"	0.402529063332042	7.99164685994144	1.50897065916339	0.239719960915669	0.698261704936488
"All fibroblasts"	5	"ZNF264"	-0.528675777731812	6.20919544441115	1.49599348750761	0.239873932505501	0.698261704936488
"All fibroblasts"	5	"ZNF667-AS1"	-0.449206919868973	6.45239903729184	1.4954174543074	0.239901985707863	0.698261704936488
"All fibroblasts"	5	"FAM8A1"	-0.444119819249503	6.52317971768807	1.50144200554577	0.240072085483304	0.698261704936488
"All fibroblasts"	5	"TRIM27"	-0.480823330906433	6.39429972551133	1.51688445659064	0.240105123289216	0.698261704936488
"All fibroblasts"	5	"APOL4"	-0.588515668973983	6.64773152789691	1.4920973085788	0.240157004827206	0.698261704936488
"All fibroblasts"	5	"DBNL"	0.436130546156104	6.51766339890221	1.50451816586509	0.240254566837812	0.698261704936488
"All fibroblasts"	5	"CAMLG"	-0.34319549183262	7.29102778333174	1.50296013575492	0.240259561406178	0.698261704936488
"All fibroblasts"	5	"LDLRAD3"	0.700567175427738	6.52623734294455	1.49277003575197	0.240274624990588	0.698261704936488
"All fibroblasts"	5	"NIPBL"	-0.323137241715032	7.84067602473259	1.50222832650707	0.240697691372371	0.698261704936488
"All fibroblasts"	5	"CHFR"	0.640367445484654	5.96172618799603	1.49474519506994	0.240755295582031	0.698261704936488
"All fibroblasts"	5	"EPHX1"	-0.517633394055934	7.82934565967805	1.5008827803938	0.240905631359085	0.698261704936488
"All fibroblasts"	5	"FIGN"	-0.562146360570195	6.14639274571335	1.49340276742084	0.240995104943097	0.698261704936488
"All fibroblasts"	5	"GTF2A2"	-0.450205623514545	7.07596687710802	1.49853710311922	0.241176570720944	0.698261704936488
"All fibroblasts"	5	"CHSY1"	0.423237530305064	7.23089406659673	1.49349719365838	0.241234380449287	0.698261704936488
"All fibroblasts"	5	"MYH10"	0.427965182260345	6.66076757837445	1.49065797644917	0.241241573500601	0.698261704936488
"All fibroblasts"	5	"WASF2"	-0.346874567864486	8.60002547349344	1.49799720220508	0.241313533071337	0.698261704936488
"All fibroblasts"	5	"SPTY2D1"	-0.51027563259678	6.35656107030932	1.49170848554785	0.241638587040385	0.698261704936488
"All fibroblasts"	5	"PER1"	0.581638270230065	6.87501994844767	1.48435112627669	0.24164024499905	0.698261704936488
"All fibroblasts"	5	"PEX19"	-0.554597892788405	6.39770889474791	1.49355341682613	0.241714889810104	0.698261704936488
"All fibroblasts"	5	"RBMX"	-0.381459410823105	8.37845700670267	1.4941717114523	0.241898343702563	0.698261704936488
"All fibroblasts"	5	"CFDP1"	-0.418700781742527	7.10526959578219	1.49004781554849	0.241923121867156	0.698261704936488
"All fibroblasts"	5	"RAF1"	-0.463006631923861	6.50026241685616	1.50455011554143	0.241941030078388	0.698261704936488
"All fibroblasts"	5	"SUMF1"	-0.437183092908849	6.27109577586995	1.49045346860183	0.242392491539609	0.698957349698041
"All fibroblasts"	5	"POLR2C"	0.596981621381553	5.99660281714214	1.48075207053896	0.242421967348505	0.698957349698041
"All fibroblasts"	5	"GOLGA7"	-0.446609673780933	7.61342371900951	1.48770699887751	0.242829918625863	0.699410020468994
"All fibroblasts"	5	"GPR108"	0.470280675803719	6.42402022649095	1.47859064407202	0.242946649141179	0.699410020468994
"All fibroblasts"	5	"SLC23A2"	0.629116023852985	6.65087149924166	1.48125782596239	0.242961443267013	0.699410020468994
"All fibroblasts"	5	"ARHGAP6"	-0.405616233313568	7.1079167413134	1.47754107087359	0.243114718601847	0.699410020468994
"All fibroblasts"	5	"CSRNP1"	0.566855363257671	7.37331872306759	1.47086391258729	0.243251972894147	0.699410020468994
"All fibroblasts"	5	"OTUB1"	0.622338144093909	6.67989374819065	1.48150893282796	0.243299143897486	0.699410020468994
"All fibroblasts"	5	"PLAA"	0.554149191571712	5.84385112233527	1.46660427786819	0.243702938463666	0.700225356226716
"All fibroblasts"	5	"RFX1"	0.603301874508961	6.20714125790833	1.49093374039734	0.243861115246048	0.700334508890451
"All fibroblasts"	5	"HIGD1A"	-0.419072380049372	6.92475391710287	1.47814802164317	0.244231099740006	0.701051536051731
"All fibroblasts"	5	"SHKBP1"	0.756093630033045	5.82206056730417	1.46250135070361	0.244713737342809	0.702091062282889
"All fibroblasts"	5	"LTBP1"	0.375975680815683	7.66152284621845	1.47323318887909	0.245059219060067	0.702458671133067
"All fibroblasts"	5	"NHSL2"	-0.561512741667584	6.12945908336156	1.46026157665407	0.245169357223952	0.702458671133067
"All fibroblasts"	5	"PROCR"	-0.315355263138325	8.81748747741275	1.47147448515116	0.245328710044479	0.702458671133067
"All fibroblasts"	5	"REST"	-0.427258206139345	7.09805679142521	1.46186015569007	0.2455127524444	0.702458671133067
"All fibroblasts"	5	"C6orf120"	-0.796846457429384	5.69030419346297	1.45911541853471	0.245571695077482	0.702458671133067
"All fibroblasts"	5	"QPRT"	-0.513523223967402	6.66041093112744	1.46619845855124	0.245733022122096	0.702458671133067
"All fibroblasts"	5	"RASL11A"	-0.558373249622888	6.2881437248166	1.45936449824945	0.24575903206902	0.702458671133067
"All fibroblasts"	5	"TOR1A"	0.405448359157833	6.46353138711159	1.46422616613578	0.245901551461563	0.702458671133067
"All fibroblasts"	5	"USP9X"	-0.340073500085842	7.25751789363562	1.4667929062927	0.245926838701125	0.702458671133067
"All fibroblasts"	5	"HECA"	0.502975048614921	6.08206174185618	1.45964027554591	0.246344087311924	0.702833039019936
"All fibroblasts"	5	"JUP"	0.530228120101406	7.26700859544169	1.46427912237285	0.246390847966119	0.702833039019936
"All fibroblasts"	5	"MAFF"	0.519146665833793	7.50562499582013	1.45849731931005	0.246419752654493	0.702833039019936
"All fibroblasts"	5	"LRP10"	0.3058853977884	8.22429710042218	1.46337104972577	0.246571296837604	0.702921206787044
"All fibroblasts"	5	"FRY"	-0.545480387110914	5.78506173417806	1.44949751500802	0.247010132610053	0.703770844220397
"All fibroblasts"	5	"DPY19L4"	-0.47478807345422	6.68747004864342	1.45964172445312	0.2471108884975	0.703770844220397
"All fibroblasts"	5	"PIP5K1C"	0.469119832967726	6.54630441945881	1.45699220389908	0.247403398604989	0.703860864842896
"All fibroblasts"	5	"PDLIM3"	-0.337409992372688	7.80285584074848	1.45449181816269	0.247589940809958	0.703860864842896
"All fibroblasts"	5	"RTCB"	0.618441768622482	6.22388081094739	1.4419098555301	0.247646415087206	0.703860864842896
"All fibroblasts"	5	"LINC00623"	-0.469658279722459	5.92870481568806	1.44873075361998	0.247661229512841	0.703860864842896
"All fibroblasts"	5	"DDAH1"	0.45661319621334	6.54506751073514	1.45058883913577	0.247841482875468	0.703860864842896
"All fibroblasts"	5	"AGFG1"	0.395520595996305	6.71521926186288	1.45461076728561	0.247867254960979	0.703860864842896
"All fibroblasts"	5	"RPE"	-0.540532897744944	6.05811075470519	1.44649544216886	0.248499662393719	0.705312972609938
"All fibroblasts"	5	"BET1L"	-0.370214979506379	6.98983415995879	1.44740829618168	0.249011111165618	0.706345934882043
"All fibroblasts"	5	"DPYSL2"	-0.302768781393363	8.86129009087914	1.44695806950186	0.249106040189222	0.706345934882043
"All fibroblasts"	5	"MAT2B"	-0.422565038300861	6.8416381315461	1.44255723294491	0.249564981898492	0.707091962607014
"All fibroblasts"	5	"CCDC115"	-0.582323910392996	5.99715519832304	1.45271572080661	0.249611835778724	0.707091962607014
"All fibroblasts"	5	"RCOR3"	-0.537746813716715	6.22749815227204	1.43614646619207	0.249759610462469	0.707108928369112
"All fibroblasts"	5	"BIRC2"	0.39021229813975	7.17742302848827	1.44087497026096	0.249860525744294	0.707108928369112
"All fibroblasts"	5	"TINF2"	0.439869079573467	6.49505958903836	1.43695114350291	0.25017532211177	0.707124372390549
"All fibroblasts"	5	"EBAG9"	-0.479098771441072	6.40722687880586	1.43666490741904	0.250192564172051	0.707124372390549
"All fibroblasts"	5	"ARPC5L"	0.710846503149038	5.73725045489615	1.42444619556094	0.250530655696937	0.707124372390549
"All fibroblasts"	5	"OLFML2A"	-0.405701397173066	6.96796120696148	1.43467804413904	0.250838822997651	0.707124372390549
"All fibroblasts"	5	"AMD1"	0.386704817630655	7.00502140276136	1.43510431691421	0.250928972348412	0.707124372390549
"All fibroblasts"	5	"POLR3GL"	-0.562919853955153	6.13373653302772	1.43151108640932	0.250959624397991	0.707124372390549
"All fibroblasts"	5	"ISCA1"	-0.430517603091357	6.22442945512878	1.42624673037291	0.25115781594664	0.707124372390549
"All fibroblasts"	5	"RBM5"	-0.337888629159913	7.71207786157574	1.43335287227571	0.251244147015052	0.707124372390549
"All fibroblasts"	5	"STAT5B"	-0.335053663764127	7.24630182160545	1.43245709713612	0.251248814954482	0.707124372390549
"All fibroblasts"	5	"TCF4"	-0.284671757889557	9.49420239989438	1.43285540987173	0.251287857229966	0.707124372390549
"All fibroblasts"	5	"YWHAQ"	-0.285637505765253	8.68273864374185	1.43270937033377	0.251322761125249	0.707124372390549
"All fibroblasts"	5	"BCL2L11"	-0.615948138673887	6.13539406484683	1.42744361165011	0.251474619525219	0.707124372390549
"All fibroblasts"	5	"HADH"	-0.591282793017401	5.76069495237956	1.42645102538114	0.251728668318451	0.707124372390549
"All fibroblasts"	5	"BRWD3"	-0.515571934692726	5.98758141284735	1.4180778576149	0.251738663858207	0.707124372390549
"All fibroblasts"	5	"MRPL51"	0.368884032514435	7.37606301816353	1.43001337167407	0.251748139234845	0.707124372390549
"All fibroblasts"	5	"SULF1"	0.319733561044746	8.04449043770521	1.42975366231687	0.251807632179576	0.707124372390549
"All fibroblasts"	5	"MED28"	0.46520650595502	6.81928609197462	1.42774456515212	0.251981279691149	0.707271154508827
"All fibroblasts"	5	"TRAF5"	-0.574832843052391	5.81587527203981	1.41548772768406	0.252277501752576	0.707393099310484
"All fibroblasts"	5	"POGLUT1"	-0.442243700438203	6.16830471538977	1.41635158458332	0.252368087148892	0.707393099310484
"All fibroblasts"	5	"UBE2J2"	0.621552683801313	6.03058906808549	1.41911549692183	0.252518424769209	0.707393099310484
"All fibroblasts"	5	"LRCH3"	-0.510894364542257	6.41292294667777	1.4210449213206	0.25255702823109	0.707393099310484
"All fibroblasts"	5	"DNPH1"	0.518746225777283	6.42068678845376	1.41799913054776	0.252638084282139	0.707393099310484
"All fibroblasts"	5	"H3F3B"	-0.273047012050049	10.3060494347488	1.4232446622926	0.252804823318854	0.707393099310484
"All fibroblasts"	5	"SMG6"	0.62946518184745	5.68676786894148	1.40635250511909	0.25292553316534	0.707393099310484
"All fibroblasts"	5	"XPO7"	0.494091598021407	6.68982634572948	1.4155921641077	0.252995918819813	0.707393099310484
"All fibroblasts"	5	"ATG4B"	0.709625896520769	6.03405226314326	1.41728973344015	0.253133426007719	0.70743811671318
"All fibroblasts"	5	"ATF3"	0.800437139515181	8.458009036462	1.41738568838086	0.253494199915738	0.707675387610433
"All fibroblasts"	5	"PDCD6IP"	-0.412002037655698	7.10675387701794	1.41646671121611	0.253529752923171	0.707675387610433
"All fibroblasts"	5	"CIR1"	-0.402451851193383	7.37557556748559	1.41813036691356	0.253657095337048	0.707675387610433
"All fibroblasts"	5	"PGAM1"	0.365518291113474	7.94572110058002	1.41583251951153	0.253785289920088	0.707675387610433
"All fibroblasts"	5	"PCNP"	-0.339710393063574	7.61369383404335	1.41639166987022	0.253825563773092	0.707675387610433
"All fibroblasts"	5	"PTGFRN"	-0.369706206214034	8.06827488864295	1.41603551892873	0.253989124956867	0.707792745635421
"All fibroblasts"	5	"NUTF2"	0.326242924453541	7.62153961700363	1.41504016173603	0.254118879288519	0.707815826775429
"All fibroblasts"	5	"TMEM184B"	0.436207871347203	6.58185214885546	1.40432005152343	0.254541767904969	0.708165400416541
"All fibroblasts"	5	"MAP3K7"	0.50562584119971	6.30344744986205	1.39945371725373	0.254595393592212	0.708165400416541
"All fibroblasts"	5	"ATP1A1"	0.472661843218739	7.284379756122	1.41042336970689	0.254946997129113	0.708165400416541
"All fibroblasts"	5	"CBX1"	-0.388893944950977	6.75877721001881	1.40671244875569	0.254991131096669	0.708165400416541
"All fibroblasts"	5	"KCMF1"	-0.362738351982136	6.8535164670938	1.40159046433011	0.255160950097504	0.708165400416541
"All fibroblasts"	5	"KIF1C"	0.517318372159661	6.64878429393926	1.40043494749543	0.255189504271075	0.708165400416541
"All fibroblasts"	5	"CCDC130"	0.683827318067463	5.80246014948961	1.39352791567585	0.255350082784418	0.708165400416541
"All fibroblasts"	5	"METTL14"	-0.684946957469593	6.04774902120624	1.3989128700411	0.255465826249106	0.708165400416541
"All fibroblasts"	5	"PDXDC1"	0.437429958877344	6.46883643953748	1.40506649928269	0.25555595752481	0.708165400416541
"All fibroblasts"	5	"DLD"	0.516748958115163	5.93471211678549	1.40021632752045	0.25563146504707	0.708165400416541
"All fibroblasts"	5	"ATP5MF"	0.445301064087795	8.30053995196969	1.40545446621346	0.255681740516048	0.708165400416541
"All fibroblasts"	5	"KIAA1109"	-0.412290901629389	6.67339550973035	1.40528116195189	0.25573683018696	0.708165400416541
"All fibroblasts"	5	"PPP2R5A"	-0.400124161200701	6.88867292336149	1.40326089872102	0.255931108370715	0.708165400416541
"All fibroblasts"	5	"UBE4B"	-0.460311621804546	6.43207285743531	1.39963244390812	0.255945826888147	0.708165400416541
"All fibroblasts"	5	"NCBP2"	0.493322788860322	6.58772000644645	1.39786990490765	0.256106840245975	0.708274588568246
"All fibroblasts"	5	"ATG3"	-0.403469169659521	6.40715411432979	1.39554520909468	0.256432787382977	0.708839588273533
"All fibroblasts"	5	"XRN1"	-0.389104772625492	6.99230390887733	1.39736499006615	0.256737334287492	0.709019211593995
"All fibroblasts"	5	"TMEM50B"	-0.383196043421141	7.31566624458657	1.39654511845515	0.256741125186773	0.709019211593995
"All fibroblasts"	5	"DRAM1"	0.341159843182315	7.66842852446922	1.3969609644972	0.256955194259175	0.709193699924909
"All fibroblasts"	5	"THOC7"	-0.375711469947818	7.20744260646895	1.39731275778258	0.257047725114365	0.709193699924909
"All fibroblasts"	5	"IGSF8"	-0.429556475738739	6.73473580587949	1.39382538139859	0.257359032249596	0.70971655509626
"All fibroblasts"	5	"PLA2G2A"	0.594965256359073	7.26569737669943	1.39191162229326	0.257863573547199	0.710771543547554
"All fibroblasts"	5	"ANKS1A"	-0.468050607453557	5.87373049803728	1.38034025204195	0.25813093071114	0.711172072460431
"All fibroblasts"	5	"PTPA"	0.416204671431742	7.21917124698433	1.3871404785862	0.258555399895735	0.711632064846158
"All fibroblasts"	5	"LYAR"	0.63967296286819	6.01433747479565	1.37687732804484	0.258649024649079	0.711632064846158
"All fibroblasts"	5	"WDFY1"	-0.392752482949591	6.55564818809714	1.38668924525589	0.258674306704444	0.711632064846158
"All fibroblasts"	5	"SLF2"	-0.382961222045301	6.72663485357822	1.38649724614158	0.258786398731596	0.711632064846158
"All fibroblasts"	5	"NDUFB11"	0.409322500716282	7.37392099229141	1.38554253942026	0.258963209240135	0.711782368038806
"All fibroblasts"	5	"ARID1B"	-0.342795589075937	7.03397717553542	1.38278206196851	0.259270629369099	0.712291351878236
"All fibroblasts"	5	"GTDC1"	0.642411423469741	5.87156947613756	1.37804547118811	0.259413438028468	0.712347833832179
"All fibroblasts"	5	"EIF5"	-0.3180933591962	8.43799526465939	1.38130084426639	0.259621165542138	0.712398791959695
"All fibroblasts"	5	"SRP14"	-0.379270138819563	8.76010584888115	1.38086931042697	0.259676511776625	0.712398791959695
"All fibroblasts"	5	"GNB1"	0.308787611618757	8.88018044812813	1.37950157724003	0.259909444379895	0.712702274071364
"All fibroblasts"	5	"SF1"	0.298548912232217	8.76088817450163	1.37536866662983	0.260591020575606	0.714072017956443
"All fibroblasts"	5	"FENDRR"	0.345839161253809	8.93378991664167	1.37489258704559	0.260654055636409	0.714072017956443
"All fibroblasts"	5	"COA3"	0.481887733289288	6.77826512794146	1.37340869082661	0.260784047929059	0.714092409437325
"All fibroblasts"	5	"CAPN5"	-0.498913635154897	5.9246310432743	1.35948060506683	0.26120565279115	0.714910915365915
"All fibroblasts"	5	"MALAT1"	-0.244979203338092	12.0585288739399	1.36935986032389	0.261558773839605	0.715541302893604
"All fibroblasts"	5	"SART1"	-0.454422004786318	5.97904122058923	1.36642979326828	0.261728064143107	0.715668432548983
"All fibroblasts"	5	"JAZF1"	-0.588238931516449	6.53022972265208	1.35739261961408	0.262300259076159	0.716119010202705
"All fibroblasts"	5	"GYPC"	0.615750380635397	5.92587682280691	1.35007512347333	0.262496317310173	0.716119010202705
"All fibroblasts"	5	"CCNL2"	0.303437130535161	8.38263069378448	1.36374975292731	0.262536957868244	0.716119010202705
"All fibroblasts"	5	"ADIPOR1"	-0.383403932215354	6.85059292625695	1.36286024712359	0.262551633835784	0.716119010202705
"All fibroblasts"	5	"CREBBP"	-0.325664640277402	7.46391432487547	1.36320567091643	0.262611884080892	0.716119010202705
"All fibroblasts"	5	"MED6"	-0.47621293213589	5.80797981804286	1.35873987288534	0.262730056311693	0.716119010202705
"All fibroblasts"	5	"ALAD"	-0.480392152037301	6.54165328583349	1.35754473300101	0.262762525558979	0.716119010202705
"All fibroblasts"	5	"ICE1"	-0.508832004785566	6.27862527319543	1.36005123085696	0.262876019018978	0.716119010202705
"All fibroblasts"	5	"EFNB1"	-0.452676565566798	6.28115191389004	1.35483885722442	0.263143643455723	0.716513088979671
"All fibroblasts"	5	"CPPED1"	-0.520656585597708	6.12303015857413	1.34943901841016	0.263303670911329	0.716613960952973
"All fibroblasts"	5	"CCDC90B"	-0.409284179153753	6.26884541269933	1.35330241341141	0.263612465916251	0.716769897101583
"All fibroblasts"	5	"SCAMP3"	0.56622553251538	6.43985989895158	1.34708439887003	0.263736370993404	0.716769897101583
"All fibroblasts"	5	"PRDX5"	0.375063548395476	8.29200079029896	1.35604674053447	0.263826494818349	0.716769897101583
"All fibroblasts"	5	"TRPC6"	-0.469499673792331	5.92143315530626	1.34154933132724	0.263852999705319	0.716769897101583
"All fibroblasts"	5	"SLCO3A1"	0.516974118552019	6.53562295761007	1.34711750270957	0.264215608400527	0.717190955690169
"All fibroblasts"	5	"AFTPH"	-0.559343260796734	6.01134287391716	1.34209110767198	0.264254158549304	0.717190955690169
"All fibroblasts"	5	"PTPN23"	0.434066099631472	6.29344437602454	1.34669791053299	0.264729850671808	0.718147504592469
"All fibroblasts"	5	"COX5A"	-0.321517665096811	7.36686839216995	1.34701546695611	0.265253517821699	0.719209598851776
"All fibroblasts"	5	"MCRS1"	0.558367446091713	6.04660415125447	1.33395765028603	0.265406270125125	0.719209598851776
"All fibroblasts"	5	"RHEB"	-0.374746207496919	6.90392652762278	1.34089626225972	0.265509279744066	0.719209598851776
"All fibroblasts"	5	"DSE"	-0.364515934180348	7.43379060873583	1.34071323042294	0.265615077523429	0.719209598851776
"All fibroblasts"	5	"SF3B6"	-0.339482591477876	7.16028894382231	1.34333841151241	0.265895316812673	0.719458464386209
"All fibroblasts"	5	"CELF1"	0.305988045228135	7.54290398202163	1.34286630694543	0.265953926941461	0.719458464386209
"All fibroblasts"	5	"EZH1"	-0.505162726120025	6.13145762115803	1.33872506128576	0.266507935769843	0.720622617972564
"All fibroblasts"	5	"ASH1L"	-0.326076321511197	7.66297168183328	1.3384423027693	0.266712345317897	0.720840833101755
"All fibroblasts"	5	"SCAPER"	-0.527842352577124	6.30576227296331	1.32591438916024	0.267283172571072	0.721704079295788
"All fibroblasts"	5	"VEZT"	0.427562228664384	6.29593539402308	1.33386116516803	0.267313176275404	0.721704079295788
"All fibroblasts"	5	"ASAP1"	0.378539403283218	7.25352188337132	1.33458301254767	0.267403313403056	0.721704079295788
"All fibroblasts"	5	"ZFYVE16"	-0.394498926654361	6.54093932421987	1.32762878987844	0.267721500698746	0.722057985349667
"All fibroblasts"	5	"DDX27"	0.36554138049972	6.79023917662631	1.32652038859297	0.267947476873893	0.722057985349667
"All fibroblasts"	5	"HLA-B"	0.212497099964524	11.6269181612066	1.33139962148286	0.267975146739972	0.722057985349667
"All fibroblasts"	5	"OPTN"	0.332972075339396	7.74529166154646	1.3310573959951	0.268085793186443	0.722057985349667
"All fibroblasts"	5	"STIM2"	-0.525692112503136	6.41285818495515	1.32934432057596	0.268154020987932	0.722057985349667
"All fibroblasts"	5	"SGCB"	-0.338862256379303	7.65790531804613	1.32803424121903	0.268512330513705	0.722590946514606
"All fibroblasts"	5	"FUT8"	-0.365473668398826	6.89563734965411	1.32835658397943	0.268599963986723	0.722590946514606
"All fibroblasts"	5	"SUB1"	0.365542430619264	8.09927952094951	1.32626151079192	0.268912482763661	0.722947804487309
"All fibroblasts"	5	"TCIM"	0.524795298334057	9.15720649581628	1.32469054434726	0.269160535113469	0.722947804487309
"All fibroblasts"	5	"HAT1"	-0.477359081591391	6.19594237801572	1.31576910244376	0.26918322229878	0.722947804487309
"All fibroblasts"	5	"CDC37L1"	-0.461404198235229	6.07799042735172	1.31886716768028	0.269407494920297	0.722947804487309
"All fibroblasts"	5	"SMARCA1"	0.307092634589698	7.42148791990121	1.32318882631487	0.269413979880824	0.722947804487309
"All fibroblasts"	5	"SMAD9"	0.651111626859582	5.82501657339851	1.3279137453118	0.269647170267507	0.722947804487309
"All fibroblasts"	5	"UACA"	-0.547385304302633	6.47546184885733	1.3203442718095	0.269661080594728	0.722947804487309
"All fibroblasts"	5	"TUBB"	0.291731180907402	9.25302350155183	1.32131052199006	0.269725163369729	0.722947804487309
"All fibroblasts"	5	"GTF3C6"	0.430600591774394	6.33325998770073	1.31772965492496	0.270144085894711	0.723411519061332
"All fibroblasts"	5	"ARFGEF2"	-0.411830771146361	6.52949852589442	1.31890209581105	0.270169605977748	0.723411519061332
"All fibroblasts"	5	"LAMA4"	-0.243176489788824	9.81371420041474	1.3181335498154	0.270270615582035	0.723411519061332
"All fibroblasts"	5	"APOL1"	0.321198879805581	8.32020424581273	1.3171226395603	0.270464847764225	0.723413271830409
"All fibroblasts"	5	"TRIM26"	-0.494773436882882	6.17318694894299	1.30924727205894	0.270519567413499	0.723413271830409
"All fibroblasts"	5	"SS18L2"	-0.497576050832009	6.16774430516779	1.30506492175984	0.270739555742098	0.723421431316151
"All fibroblasts"	5	"DENR"	0.314343688466255	7.33946949215257	1.3157125299089	0.27077091843153	0.723421431316151
"All fibroblasts"	5	"SHROOM1"	0.708443119817374	6.02179219746803	1.30122645222985	0.271028374904813	0.723494125154639
"All fibroblasts"	5	"MYO1D"	-0.491463198487173	6.04496761466233	1.31233423443783	0.271146633309657	0.723494125154639
"All fibroblasts"	5	"RPRD1A"	0.549042324297823	5.79600325259839	1.31868310046482	0.271293748782064	0.723494125154639
"All fibroblasts"	5	"ARIH1"	-0.373272550231611	7.28264377836253	1.31232686860382	0.271294776636843	0.723494125154639
"All fibroblasts"	5	"TRIM23"	-0.558334298764589	5.86144282218468	1.30453649384277	0.271938466872912	0.72358804039534
