p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.32568832140205e-08,0.849649293401025,0.088,0.431,0.00161356825764939,1,WBP11
4.3311045453533e-08,0.670930807611361,0.044,0.324,0.00161558861750769,1,SEC61G
4.45041327104936e-08,0.284644921207417,0.11,0.48,0.00166009315836683,1,EIF1AX
4.47336196323977e-08,1.04728164979255,0.132,0.529,0.0016686534795277,1,BTF3
4.66135864058864e-08,0.444489003064824,0.022,0.265,0.00173878000011238,1,NCBP2
4.67802706509817e-08,0.944378676272521,0.051,0.343,0.00174499765582292,1,ATF6
4.67802706509817e-08,0.286682691666293,0.051,0.343,0.00174499765582292,1,UFM1
4.75410611680416e-08,1.22743651635593,0.051,0.343,0.00177337666369029,1,SOD1
4.9553406592465e-08,0.726409423835986,0.096,0.441,0.00184844117271213,1,C11orf58
5.19382553565556e-08,1.31217226967943,0.037,0.304,0.00193740080131024,1,NUTF2
5.28361193280467e-08,1.11787621400768,0.037,0.304,0.0019708929231748,1,HNRNPLL
5.28722869415441e-08,0.59544281926019,0.044,0.324,0.00197224204749348,1,UBA2
5.42912337016985e-08,1.47911680548378,0.015,0.245,0.00202517159954076,1,GLRX5
5.46531075566645e-08,0.334765573116316,0.044,0.324,0.0020386702180787,1,LAMTOR5
5.53534909977113e-08,0.936450363269666,0.015,0.245,0.00206479592119663,1,ZCCHC8
5.71573037704602e-08,0.290037511376763,0.022,0.265,0.00213208174524571,1,PSMG2
5.93080569334475e-08,1.86003431316887,0.022,0.265,0.00221230913973146,1,WEE1
6.04126362462633e-08,1.76206192681421,0.022,0.265,0.00225351215725811,1,UTP4
6.05812003307568e-08,1.65260005009051,0.037,0.304,0.00225979993473789,1,XPO1
6.18754024226908e-08,1.00274894446428,0.029,0.284,0.00230807626117121,1,SNRPD1
6.35274677647249e-08,0.821018098577804,0.074,0.392,0.00236970160255977,1,COX8A
7.16677537065832e-08,1.59688950574914,0.044,0.314,0.00267335054876297,1,TCEA1
7.26307752897505e-08,0.763619783161442,0.037,0.294,0.00270927317985827,1,SPARC
7.70285307700083e-08,0.427894238752976,0.051,0.333,0.00287331825478285,1,COPZ1
7.78994192437138e-08,0.260678195014074,0.103,0.451,0.00290580413662901,1,COX4I1
8.60086072623819e-08,0.670188328130367,0.118,0.49,0.00320829306810137,1,RPS3
8.67499812720627e-08,0.738945932933087,0.022,0.255,0.00323594780141048,1,PDIA6
8.68000856850322e-08,0.325162199755707,0.162,0.578,0.00323781679622307,1,RPL6
8.7555837675735e-08,0.228146185771502,0.051,0.333,0.00326600785698027,1,SPCS3
8.76792750393096e-08,1.07132519393712,0.037,0.294,0.00327061231751633,1,HADHB
8.77826761594714e-08,0.434890586930147,0.096,0.422,0.0032744693861006,1,CD47
8.84502755599024e-08,1.04763771109629,0.015,0.235,0.00329937217893548,1,CAND1
8.99761301461211e-08,0.222492266971928,0.059,0.353,0.00335628960671061,1,ANKLE2
9.63523180093462e-08,0.259091980136596,0.051,0.333,0.00359413416638463,1,DSTN
9.80776289092866e-08,0.644943928709751,0.044,0.314,0.00365849171357421,1,NFE2L1
9.8740953580174e-08,0.29841733005374,0.059,0.353,0.00368323505044765,1,HDAC2
1.02430520754172e-07,0.512883598549334,0.022,0.255,0.00382086328517213,1,KMT2A
1.03823538979491e-07,1.44171836117003,0.007,0.216,0.00387282565101298,1,LGMN
1.03823538979491e-07,1.36154965101418,0.007,0.216,0.00387282565101298,1,CCT3
1.11484899648722e-07,0.79669419969291,0.125,0.49,0.00415860972669662,1,RPL5
1.13667093271879e-07,0.708576371596147,0.044,0.314,0.00424000991322765,1,MRPS22
1.13823144505133e-07,0.252572909833827,0.074,0.382,0.00424583093633047,1,OCIAD1
1.18457683340978e-07,0.646792030970039,0.029,0.275,0.00441870850398516,1,COPRS
1.19031846295924e-07,0.602530252589277,0.037,0.294,0.00444012593053055,1,SYNCRIP
1.20477730062025e-07,0.491893046723839,0.015,0.235,0.00449406028677364,1,HSPA14
1.20555730934074e-07,0.305851561569011,0.029,0.275,0.00449696987530282,1,ATP5F1C
1.20838846672365e-07,0.85268149101932,0.022,0.255,0.00450753065857257,1,CD81
1.22814751200767e-07,1.91816816979693,0.015,0.235,0.00458123584929102,1,YAP1
1.22814751200767e-07,1.79383563233226,0.015,0.235,0.00458123584929102,1,CUL5
1.22814751200767e-07,0.710963569290346,0.015,0.235,0.00458123584929102,1,THAP1
1.22814751200767e-07,0.698666854087611,0.015,0.235,0.00458123584929102,1,PRPF18
1.22814751200767e-07,0.518430320118024,0.015,0.235,0.00458123584929102,1,CTSK
1.22814751200767e-07,0.207226316340656,0.015,0.235,0.00458123584929102,1,ERLEC1
1.23121692140417e-07,1.17057724511914,0.037,0.294,0.00459268536022185,1,YTHDF1
1.24261081427673e-07,0.835840921886808,0.103,0.451,0.00463518685941505,1,EIF2S2
1.28657136601743e-07,1.00240332909627,0.066,0.363,0.0047991685095182,1,PTPN11
1.29512456969167e-07,0.991072124069711,0.037,0.294,0.00483107366986388,1,SMIM12
1.32408974607257e-07,1.37843566307083,0.022,0.255,0.00493911957079991,1,ADH5
1.32408974607257e-07,0.785374700448641,0.022,0.255,0.00493911957079991,1,MMGT1
1.33919714571678e-07,0.810083041055004,0.029,0.275,0.00499547319295272,1,GRPEL1
1.33919714571678e-07,0.464755388821157,0.029,0.275,0.00499547319295272,1,SPTBN1
1.412460586064e-07,0.771000079065777,0.051,0.324,0.00526876047813594,1,TARDBP
1.48611548588924e-07,0.440699830358193,0.118,0.48,0.00554350798546403,1,RACK1
1.49682069240669e-07,1.02371920859282,0.096,0.431,0.00558344054681544,1,PPP4R3A
1.53027059490725e-07,0.526371079200996,0.088,0.412,0.00570821537312304,1,RPL29
1.61958351971122e-07,0.532734894991949,0.11,0.461,0.00604137044522681,1,PTGES3
1.70827649843565e-07,0.844418740396255,0.051,0.324,0.00637221299446468,1,PWWP2A
1.71047896118902e-07,0.419736013078634,0.059,0.343,0.00638042862102727,1,TNPO1
1.73546807130586e-07,0.336504431311456,0.051,0.324,0.00647364299958513,1,ATP5PF
1.78033885908563e-07,1.38235277720202,0.044,0.304,0.00664102001216121,1,EIF5B
1.80587081451391e-07,0.24902538669196,0.147,0.51,0.00673625931229979,1,RUNX1
1.81591104149509e-07,1.85564670830928,0.066,0.363,0.00677371136698497,1,CTNNB1
1.83632119033616e-07,0.463930696421332,0.162,0.559,0.00684984530419194,1,RPL35A
1.83632119033616e-07,0.428862885453368,0.162,0.559,0.00684984530419194,1,SAP18
1.87508192823581e-07,0.690722369309655,0.059,0.343,0.00699443060870522,1,CHTOP
1.94041185873866e-07,0.793478556521559,0.074,0.373,0.00723812431546697,1,KTN1
1.9542701239832e-07,0.336309647698471,0.132,0.5,0.00728981841648212,1,RPL26
1.9972395076054e-07,0.513978780550017,0.088,0.412,0.00745010281126966,1,UBE2L3
2.03143838545569e-07,0.627819453996235,0.051,0.324,0.00757767146542683,1,ATP5PB
2.03270808328355e-07,0.358518685609233,0.037,0.284,0.00758240769226429,1,IMP3
2.10217058974518e-07,2.49472924961226,0.037,0.284,0.00784151673386746,1,POLR2K
2.13775659160696e-07,1.47686752758149,0.037,0.284,0.00797425963801229,1,AIMP1
2.3079631826293e-07,0.835138588059872,0.044,0.304,0.00860916426384382,1,MSL3
2.31459961569462e-07,1.05524005442531,0.007,0.206,0.00863391948646406,1,PDHB
2.3935652124003e-07,0.391859871106486,0.081,0.392,0.0089284769552956,1,EIF3D
2.42245570123556e-07,1.1009678039638,0.044,0.304,0.00903624425674889,1,CDK2AP1
2.45558531752383e-07,0.478378931627924,0.059,0.333,0.0091598243514274,1,RPS27L
2.45849172926618e-07,0.234302563583408,0.088,0.402,0.00917066584850871,1,CS
2.46118998311033e-07,1.2141184833128,0.029,0.265,0.00918073087499815,1,PDCD5
2.50868298315712e-07,1.57720460600598,0.015,0.225,0.00935788926377269,1,NPIPA1
