program,population,version,n,effect,se,low,high,p,p_signflip,same_sign,contrast,min_cells,q,q_signflip
Chemotaxis,All annotated,identity_markers_removed,6,-0.0483709148351867,0.0242677241168164,-0.110753085642108,0.0140112559717349,0.102826094854536,0.125,4,UC_vs_control_fibroblasts,20,0.239916350315156,0.291666666666667
Chemotaxis,Resolved,full_gene,5,-0.00348568398241129,0.0358834998911118,-0.103114251612454,0.0961428836476315,0.92728868408757,0.9375,2,UC_vs_control_fibroblasts,20,0.92728868408757,0.9375
Chemotaxis,Resolved,identity_markers_removed,5,-0.00908538413614312,0.0321881285452734,-0.0984539560811447,0.0802831878088585,0.791747599349393,0.875,2,UC_vs_control_fibroblasts,20,0.852651260837808,0.9375
Chemotaxis,Resolved; >=100 genes,full_gene,5,0.00290427596517415,0.0431705361277226,-0.116956347755406,0.122764899685754,0.949591647380007,1,3,UC_vs_control_fibroblasts,20,0.949591647380007,1
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,5,0.000271306533738419,0.0393196095570788,-0.108897430959301,0.109440044026778,0.994825027910078,1,3,UC_vs_control_fibroblasts,20,0.994825027910078,1
OSM_inflammation,All annotated,full_gene,6,-0.00921602734684507,0.0428156583461531,-0.119277180972277,0.100845126278586,0.838077748009334,0.90625,2,UC_vs_control_fibroblasts,20,0.900034044595423,0.90625
OSM_inflammation,All annotated,identity_markers_removed,6,0.00685724190243137,0.044647221532722,-0.107912094781214,0.121626578586077,0.883941564978132,0.90625,4,UC_vs_control_fibroblasts,20,0.900034044595423,0.90625
OSM_inflammation,Resolved,full_gene,5,0.0847131435473275,0.0326212854159245,-0.00585806467097634,0.175284351765631,0.0602464883732926,0.125,4,UC_vs_control_fibroblasts,20,0.396216626653617,0.4375
OSM_inflammation,Resolved,identity_markers_removed,5,0.112589017171402,0.0354699959303833,0.0141085205891041,0.211069513753701,0.0337217258221445,0.0625,5,UC_vs_control_fibroblasts,20,0.329783041233065,0.291666666666667
OSM_inflammation,Resolved; >=100 genes,full_gene,5,0.0964905852107558,0.0417119334073264,-0.0193203081263519,0.212301478547863,0.0817390221423218,0.125,4,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,5,0.124265819933465,0.0439499112296204,0.00224130402610806,0.246290335840822,0.0474680853966982,0.0625,5,UC_vs_control_fibroblasts,20,0.407312858513155,0.4375
Type_I_interferon,All annotated,full_gene,6,-0.00634669152281501,0.00539689432796687,-0.0202198500511353,0.00752646700550528,0.292537474800742,0.40625,4,UC_vs_control_fibroblasts,20,0.372320422473672,0.517045454545455
Type_I_interferon,All annotated,identity_markers_removed,6,-0.00873921373472674,0.00589716323146779,-0.0238983544193202,0.00641992694986672,0.198453187114299,0.34375,4,UC_vs_control_fibroblasts,20,0.252576783600017,0.4375
Type_I_interferon,Resolved,full_gene,5,-0.014284127069464,0.00862526461020663,-0.0382317007775079,0.00966344663857997,0.173047114292544,0.25,3,UC_vs_control_fibroblasts,20,0.484531920019123,0.7
Type_I_interferon,Resolved,identity_markers_removed,5,-0.0176920637968764,0.00967127564909615,-0.044543829733828,0.00915970214007524,0.141335589099885,0.1875,4,UC_vs_control_fibroblasts,20,0.329783041233065,0.4375
Type_I_interferon,Resolved; >=100 genes,full_gene,5,-0.0128538678955557,0.0101537921852579,-0.0410453145075107,0.0153375787163992,0.274251182986747,0.375,3,UC_vs_control_fibroblasts,20,0.767903312362892,0.75
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,5,-0.0168969607813215,0.0117077873398598,-0.049402989633772,0.015609068071129,0.222437717366505,0.375,3,UC_vs_control_fibroblasts,20,0.622825608626214,0.75
Immature_granulopoiesis,All annotated,full_gene,6,0.000868293643238022,0.00657151707846917,-0.0160243287912487,0.0177609160777247,0.900034044595423,0.84375,4,UC_vs_control_fibroblasts,20,0.900034044595423,0.90625
Immature_granulopoiesis,All annotated,identity_markers_removed,6,0.000868293643238022,0.00657151707846917,-0.0160243287912487,0.0177609160777247,0.900034044595423,0.84375,4,UC_vs_control_fibroblasts,20,0.900034044595423,0.90625
Immature_granulopoiesis,Resolved,full_gene,5,0.0326689348740598,0.0161545936878643,-0.0121834076970701,0.0775212774451897,0.113204750472462,0.0625,5,UC_vs_control_fibroblasts,20,0.396216626653617,0.4375
Immature_granulopoiesis,Resolved,identity_markers_removed,5,0.0326689348740598,0.0161545936878643,-0.0121834076970701,0.0775212774451897,0.113204750472462,0.0625,5,UC_vs_control_fibroblasts,20,0.329783041233065,0.291666666666667
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,5,0.0306279875291483,0.0159925509311443,-0.0137744522232538,0.0750304272815504,0.127985644623671,0.0625,5,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,5,0.0306279875291483,0.0159925509311443,-0.0137744522232538,0.0750304272815504,0.127985644623671,0.0625,5,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
Survival_antiapoptosis,All annotated,full_gene,6,-0.03271376818791,0.0187621046832332,-0.0809432936849365,0.0155157573091164,0.141684516083814,0.21875,4,UC_vs_control_fibroblasts,20,0.247947903146675,0.340277777777778
Survival_antiapoptosis,All annotated,identity_markers_removed,6,-0.03271376818791,0.0187621046832332,-0.0809432936849365,0.0155157573091164,0.141684516083814,0.21875,4,UC_vs_control_fibroblasts,20,0.245907690670179,0.340277777777778
Survival_antiapoptosis,Resolved,full_gene,5,0.00494359490716988,0.0283357964214827,-0.073729188369137,0.0836163781834767,0.869974674506591,0.9375,3,UC_vs_control_fibroblasts,20,0.92728868408757,0.9375
Survival_antiapoptosis,Resolved,identity_markers_removed,5,0.00494359490716988,0.0283357964214827,-0.073729188369137,0.0836163781834767,0.869974674506591,0.9375,3,UC_vs_control_fibroblasts,20,0.869974674506591,0.9375
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,5,0.0131640986186966,0.0357835212477377,-0.0861868837963259,0.112515081033719,0.731601474220974,0.8125,3,UC_vs_control_fibroblasts,20,0.948888248904302,0.942307692307692
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,5,0.0131640986186966,0.0357835212477377,-0.0861868837963259,0.112515081033719,0.731601474220974,0.8125,3,UC_vs_control_fibroblasts,20,0.926544930966315,0.942307692307692
Hypoxia_glycolysis,All annotated,full_gene,6,-0.0437351054829095,0.0192648314036172,-0.0932569311556439,0.00578672018982497,0.0724202765956883,0.125,4,UC_vs_control_fibroblasts,20,0.247947903146675,0.328125
Hypoxia_glycolysis,All annotated,identity_markers_removed,6,-0.0437351054829095,0.0192648314036172,-0.0932569311556439,0.00578672018982497,0.0724202765956883,0.125,4,UC_vs_control_fibroblasts,20,0.239916350315156,0.291666666666667
Hypoxia_glycolysis,Resolved,full_gene,5,-0.0578701251470172,0.0228944962451545,-0.121435437182846,0.00569518688881132,0.0648239811385456,0.125,4,UC_vs_control_fibroblasts,20,0.396216626653617,0.4375
Hypoxia_glycolysis,Resolved,identity_markers_removed,5,-0.0578701251470172,0.0228944962451545,-0.121435437182846,0.00569518688881132,0.0648239811385456,0.125,4,UC_vs_control_fibroblasts,20,0.329783041233065,0.4375
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,5,-0.0537929414383681,0.0204537617519927,-0.11058168813757,0.00299580526083394,0.058187551216165,0.125,4,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,5,-0.0537929414383681,0.0204537617519927,-0.11058168813757,0.00299580526083394,0.058187551216165,0.125,4,UC_vs_control_fibroblasts,20,0.407312858513155,0.4375
ER_stress,All annotated,full_gene,6,-0.0369584586317461,0.0229645682782036,-0.0959907607109261,0.0220738434474339,0.168449692234935,0.15625,5,UC_vs_control_fibroblasts,20,0.248947995855156,0.328125
ER_stress,All annotated,identity_markers_removed,6,-0.0369584586317461,0.0229645682782036,-0.0959907607109261,0.0220738434474339,0.168449692234935,0.15625,5,UC_vs_control_fibroblasts,20,0.245907690670179,0.3125
ER_stress,Resolved,full_gene,5,-0.0196278491568984,0.0297207056926335,-0.102145757000235,0.0628900586864381,0.545084106300438,0.5,4,UC_vs_control_fibroblasts,20,0.8330476800813,0.715909090909091
ER_stress,Resolved,identity_markers_removed,5,-0.0196278491568984,0.0297207056926335,-0.102145757000235,0.0628900586864381,0.545084106300438,0.5,4,UC_vs_control_fibroblasts,20,0.8330476800813,0.715909090909091
ER_stress,Resolved; >=100 genes,full_gene,5,-0.00780342758438296,0.031892168523146,-0.0963502827746149,0.080743427605849,0.818742264135779,0.875,3,UC_vs_control_fibroblasts,20,0.948888248904302,0.942307692307692
ER_stress,Resolved; >=100 genes,identity_markers_removed,5,-0.00780342758438296,0.031892168523146,-0.0963502827746149,0.080743427605849,0.818742264135779,0.875,3,UC_vs_control_fibroblasts,20,0.926544930966315,0.942307692307692
Proliferation_stress,All annotated,full_gene,6,-0.0178517531905105,0.0294210676937756,-0.0934810153891563,0.0577775090081354,0.570498979112655,0.78125,2,UC_vs_control_fibroblasts,20,0.665582142298098,0.90625
Proliferation_stress,All annotated,identity_markers_removed,6,-0.0178517531905105,0.0294210676937756,-0.0934810153891563,0.0577775090081354,0.570498979112655,0.78125,2,UC_vs_control_fibroblasts,20,0.665582142298098,0.90625
Proliferation_stress,Resolved,full_gene,5,0.0120320541362057,0.0318221683169592,-0.0763204493241959,0.100384557596607,0.724563538903418,0.5625,4,UC_vs_control_fibroblasts,20,0.922171776786168,0.715909090909091
Proliferation_stress,Resolved,identity_markers_removed,5,0.0120320541362057,0.0318221683169592,-0.0763204493241959,0.100384557596607,0.724563538903418,0.5625,4,UC_vs_control_fibroblasts,20,0.852651260837808,0.715909090909091
Proliferation_stress,Resolved; >=100 genes,full_gene,5,0.0194406701319379,0.0321519451549614,-0.0698274406161427,0.108708780880018,0.57803416222078,0.5625,4,UC_vs_control_fibroblasts,20,0.899164252343436,0.875
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,5,0.0194406701319379,0.0321519451549614,-0.0698274406161427,0.108708780880018,0.57803416222078,0.5625,4,UC_vs_control_fibroblasts,20,0.899164252343436,0.875
Integrin_adhesion,All annotated,full_gene,6,-0.0859745428345253,0.0407711584033377,-0.190780142043996,0.0188310563749455,0.0887670048111556,0.0625,5,UC_vs_control_fibroblasts,20,0.247947903146675,0.328125
Integrin_adhesion,All annotated,identity_markers_removed,6,-0.0859745428345253,0.0407711584033377,-0.190780142043996,0.0188310563749455,0.0887670048111556,0.0625,5,UC_vs_control_fibroblasts,20,0.239916350315156,0.291666666666667
Integrin_adhesion,Resolved,full_gene,5,-0.0557929409173581,0.0246837796757325,-0.124326100175826,0.0127402183411101,0.0866509529373103,0.0625,5,UC_vs_control_fibroblasts,20,0.396216626653617,0.4375
Integrin_adhesion,Resolved,identity_markers_removed,5,-0.0557929409173581,0.0246837796757325,-0.124326100175826,0.0127402183411101,0.0866509529373103,0.0625,5,UC_vs_control_fibroblasts,20,0.329783041233065,0.291666666666667
Integrin_adhesion,Resolved; >=100 genes,full_gene,5,-0.0545414631223738,0.0256969087463645,-0.125887519629932,0.0168045933851842,0.101058199062701,0.125,4,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,5,-0.0545414631223738,0.0256969087463645,-0.125887519629932,0.0168045933851842,0.101058199062701,0.125,4,UC_vs_control_fibroblasts,20,0.447949756182849,0.4375
CXCR4_aging_retention,All annotated,full_gene,6,-0.104678829530377,0.0462006669134653,-0.223441424692414,0.0140837656316608,0.0728259489369199,0.09375,5,UC_vs_control_fibroblasts,20,0.247947903146675,0.328125
CXCR4_aging_retention,All annotated,identity_markers_removed,6,-0.11462401381856,0.0438229428028032,-0.227274474571575,-0.00197355306554524,0.0473475760463901,0.09375,5,UC_vs_control_fibroblasts,20,0.239916350315156,0.291666666666667
CXCR4_aging_retention,Resolved,full_gene,5,-0.0616346000061428,0.0468976365918745,-0.191843313566998,0.068574113554712,0.259063146947813,0.3125,4,UC_vs_control_fibroblasts,20,0.580578535171732,0.715909090909091
CXCR4_aging_retention,Resolved,identity_markers_removed,5,-0.0811039634261137,0.0439266131404805,-0.203063793467918,0.0408558666156906,0.138574204925512,0.1875,4,UC_vs_control_fibroblasts,20,0.329783041233065,0.4375
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,5,-0.0518593940361626,0.0547880366329953,-0.20397537016924,0.100256582096915,0.397467610909781,0.3125,4,UC_vs_control_fibroblasts,20,0.81852665183629,0.75
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,5,-0.06649828524044,0.0521637680667606,-0.21132812375807,0.0783315532771904,0.271396879895796,0.3125,4,UC_vs_control_fibroblasts,20,0.633259386423524,0.75
NETosis,All annotated,full_gene,6,0.0130201708093512,0.0272469876746341,-0.0570204407828699,0.0830607824015722,0.652911922362629,0.625,4,UC_vs_alone,20,0.703135916390523,0.673076923076923
NETosis,All annotated,identity_markers_removed,6,0.00757085999869994,0.0264192867824177,-0.0603420787146495,0.0754837987120493,0.7859397264748,0.78125,4,UC_vs_alone,20,0.7859397264748,0.78125
NETosis,Resolved,full_gene,6,0.132104425249783,0.0392184985091938,0.031290065361119,0.232918785138446,0.0199239775112648,0.0625,5,UC_vs_alone,20,0.0278935685157707,0.0729166666666667
NETosis,Resolved,identity_markers_removed,6,0.129330063994478,0.0392621381697672,0.0284035247870314,0.230256603201925,0.0216176029209471,0.0625,5,UC_vs_alone,20,0.0302646440893259,0.0795454545454545
NETosis,Resolved; >=100 genes,full_gene,6,0.107100660029141,0.0361489781481184,0.0141767534247736,0.200024566633508,0.0314186551213087,0.0625,5,UC_vs_alone,20,0.0439861171698322,0.0875
NETosis,Resolved; >=100 genes,identity_markers_removed,6,0.106570047914691,0.0355487967501454,0.0151889567100396,0.197951139119342,0.0301736234225887,0.0625,5,UC_vs_alone,20,0.0422430727916242,0.0875
Degranulation,All annotated,full_gene,6,-0.0655552858955778,0.0375876600790094,-0.162177442138751,0.0310668703475959,0.141601394439571,0.21875,4,UC_vs_alone,20,0.198241952215399,0.255208333333333
Degranulation,All annotated,identity_markers_removed,6,-0.0655552858955778,0.0375876600790094,-0.162177442138751,0.0310668703475959,0.141601394439571,0.21875,4,UC_vs_alone,20,0.198241952215399,0.255208333333333
Degranulation,Resolved,full_gene,6,0.0152390104417445,0.0515098397348417,-0.117171247937177,0.147649268820666,0.779240224515652,0.78125,3,UC_vs_alone,20,0.779240224515652,0.78125
Degranulation,Resolved,identity_markers_removed,6,0.0152390104417445,0.0515098397348417,-0.117171247937177,0.147649268820666,0.779240224515652,0.78125,3,UC_vs_alone,20,0.779240224515652,0.78125
Degranulation,Resolved; >=100 genes,full_gene,6,-0.0341615537877229,0.0582334150452636,-0.183855312730148,0.115532205154702,0.582935931379833,0.5625,3,UC_vs_alone,20,0.582935931379833,0.5625
Degranulation,Resolved; >=100 genes,identity_markers_removed,6,-0.0341615537877229,0.0582334150452636,-0.183855312730148,0.115532205154702,0.582935931379833,0.5625,3,UC_vs_alone,20,0.582935931379833,0.5625
Oxidative_burst,All annotated,full_gene,6,0.0566413229151916,0.0355879352474933,-0.0348403769998161,0.148123022830199,0.172352776914487,0.1875,4,UC_vs_alone,20,0.219358079709347,0.238636363636364
Oxidative_burst,All annotated,identity_markers_removed,6,0.0566413229151916,0.0355879352474933,-0.0348403769998161,0.148123022830199,0.172352776914487,0.1875,4,UC_vs_alone,20,0.219358079709347,0.238636363636364
Oxidative_burst,Resolved,full_gene,6,0.278415449805064,0.0538056199592192,0.140103700482744,0.416727199127383,0.00354163609921505,0.03125,6,UC_vs_alone,20,0.00550921170989008,0.04375
Oxidative_burst,Resolved,identity_markers_removed,6,0.278415449805064,0.0538056199592192,0.140103700482744,0.416727199127383,0.00354163609921505,0.03125,6,UC_vs_alone,20,0.00550921170989008,0.04375
Oxidative_burst,Resolved; >=100 genes,full_gene,6,0.248381096427254,0.0607070207869239,0.092328731496791,0.404433461357716,0.00943320810091711,0.03125,6,UC_vs_alone,20,0.0146738792680933,0.0486111111111111
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,6,0.248381096427254,0.0607070207869239,0.092328731496791,0.404433461357716,0.00943320810091711,0.03125,6,UC_vs_alone,20,0.0146738792680933,0.0486111111111111
Phagocytosis,All annotated,full_gene,6,0.146087952801888,0.0505268158167265,0.0162046378508697,0.275971267752907,0.0341352042735165,0.03125,6,UC_vs_alone,20,0.157469907995328,0.109375
Phagocytosis,All annotated,identity_markers_removed,6,0.146087952801888,0.0505268158167265,0.0162046378508697,0.275971267752907,0.0341352042735165,0.03125,6,UC_vs_alone,20,0.151477153190502,0.0875
Phagocytosis,Resolved,full_gene,6,0.458968075481032,0.0381674491956253,0.360855523866186,0.557080627095878,7.01786718182494e-05,0.03125,6,UC_vs_alone,20,0.000196500281091098,0.04375
Phagocytosis,Resolved,identity_markers_removed,6,0.458968075481032,0.0381674491956253,0.360855523866186,0.557080627095878,7.01786718182494e-05,0.03125,6,UC_vs_alone,20,0.000245625351363873,0.04375
Phagocytosis,Resolved; >=100 genes,full_gene,6,0.429559955636037,0.0451677119410538,0.313452655763111,0.545667255508964,0.000217374007105095,0.03125,6,UC_vs_alone,20,0.00058285933481026,0.0486111111111111
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,6,0.429559955636037,0.0451677119410538,0.313452655763111,0.545667255508964,0.000217374007105095,0.03125,6,UC_vs_alone,20,0.000629916313345601,0.0486111111111111
Chemotaxis,All annotated,full_gene,6,0.13571186656749,0.0539741659577861,-0.00303314403721447,0.274456877172195,0.0535403975083155,0.0625,5,UC_vs_alone,20,0.157469907995328,0.125
Chemotaxis,All annotated,identity_markers_removed,6,0.147957447970476,0.0493198100280442,0.0211768401753522,0.2747380557656,0.0301006378761397,0.03125,6,UC_vs_alone,20,0.151477153190502,0.0875
Chemotaxis,Resolved,full_gene,6,0.481561132027388,0.0369942839895867,0.386464297581385,0.576657966473391,4.77137831044581e-05,0.03125,6,UC_vs_alone,20,0.000179887972071319,0.04375
Chemotaxis,Resolved,identity_markers_removed,6,0.470665887587807,0.0333317219154421,0.384983968681491,0.556347806494123,3.20605607392813e-05,0.03125,6,UC_vs_alone,20,0.000193896026761088,0.04375
Chemotaxis,Resolved; >=100 genes,full_gene,6,0.454951296964854,0.0461736997617714,0.336258023073119,0.573644570856588,0.000183518062393735,0.03125,6,UC_vs_alone,20,0.00058285933481026,0.0486111111111111
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,6,0.460434092167897,0.0471507457515243,0.339229241602322,0.581638942733471,0.000191562400187127,0.03125,6,UC_vs_alone,20,0.000629916313345601,0.0486111111111111
OSM_inflammation,All annotated,full_gene,6,0.180864413202762,0.0780605099710274,-0.019796515809268,0.381525342214792,0.0683104379569932,0.0625,5,UC_vs_alone,20,0.157469907995328,0.125
OSM_inflammation,All annotated,identity_markers_removed,6,0.185598608236093,0.0807622681019992,-0.0220074111516963,0.393204627623882,0.0699394283713232,0.0625,5,UC_vs_alone,20,0.151477153190502,0.109375
OSM_inflammation,Resolved,full_gene,6,0.395512165665862,0.030850797832299,0.316207665143266,0.474816666188458,5.13965634489482e-05,0.03125,6,UC_vs_alone,20,0.000179887972071319,0.04375
OSM_inflammation,Resolved,identity_markers_removed,6,0.390632494001812,0.0361890602791122,0.297605552999578,0.483659435004045,0.000118363954442956,0.03125,6,UC_vs_alone,20,0.000276182560366897,0.04375
OSM_inflammation,Resolved; >=100 genes,full_gene,6,0.390290032097353,0.019450620081476,0.340290621424048,0.440289442770658,5.68258427971771e-06,0.03125,6,UC_vs_alone,20,7.95561799160479e-05,0.0486111111111111
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,6,0.382497220527694,0.0261824875495586,0.315192993621025,0.449801447434364,2.71429902608938e-05,0.03125,6,UC_vs_alone,20,0.000380001863652513,0.0486111111111111
Type_I_interferon,All annotated,full_gene,6,0.0027902383450672,0.0135867532716339,-0.0321356228202671,0.0377160995104015,0.845386393877874,0.875,3,UC_vs_alone,20,0.845386393877874,0.875
Type_I_interferon,All annotated,identity_markers_removed,6,0.00653766332046348,0.0158511243917151,-0.0342089491152911,0.047284275756218,0.697104052484178,0.71875,3,UC_vs_alone,20,0.750727441136807,0.774038461538462
Type_I_interferon,Resolved,full_gene,6,0.0367455996923878,0.0164053609779119,-0.00542572324448942,0.078916922629265,0.0752285084787514,0.0625,5,UC_vs_alone,20,0.08776659322521,0.0729166666666667
Type_I_interferon,Resolved,identity_markers_removed,6,0.0382965708375733,0.0178414110401665,-0.00756623630439997,0.0841593779795465,0.08461881046526,0.09375,5,UC_vs_alone,20,0.0987219455428033,0.109375
Type_I_interferon,Resolved; >=100 genes,full_gene,6,0.0268273913897145,0.0203856664570631,-0.0255756325121524,0.0792304152915814,0.245278704196149,0.3125,4,UC_vs_alone,20,0.264146296826622,0.336538461538462
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,6,0.0281940901054685,0.0222693279616868,-0.0290510398446713,0.0854392200556084,0.26127594254035,0.3125,4,UC_vs_alone,20,0.281374091966531,0.336538461538462
Immature_granulopoiesis,All annotated,full_gene,6,-0.116342645382265,0.0417972878071608,-0.223785994198216,-0.0088992965663144,0.0387414969394958,0.03125,6,UC_vs_alone,20,0.157469907995328,0.109375
Immature_granulopoiesis,All annotated,identity_markers_removed,6,-0.116342645382265,0.0417972878071608,-0.223785994198216,-0.0088992965663144,0.0387414969394958,0.03125,6,UC_vs_alone,20,0.151477153190502,0.0875
Immature_granulopoiesis,Resolved,full_gene,6,-0.0916079541137521,0.061334558966731,-0.249273457290395,0.0660575490628909,0.195509344051977,0.21875,4,UC_vs_alone,20,0.210548524363668,0.235576923076923
Immature_granulopoiesis,Resolved,identity_markers_removed,6,-0.0916079541137521,0.061334558966731,-0.249273457290395,0.0660575490628909,0.195509344051977,0.21875,4,UC_vs_alone,20,0.210548524363668,0.235576923076923
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,6,-0.148622475200373,0.0698438875684466,-0.328161903914047,0.0309169535133005,0.0866315973405228,0.125,5,UC_vs_alone,20,0.110258396615211,0.159090909090909
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,6,-0.148622475200373,0.0698438875684466,-0.328161903914047,0.0309169535133005,0.0866315973405228,0.125,5,UC_vs_alone,20,0.110258396615211,0.159090909090909
Survival_antiapoptosis,All annotated,full_gene,6,0.104602077226272,0.0446595176881778,-0.0101988677312363,0.219403022183781,0.0661978035856872,0.03125,6,UC_vs_alone,20,0.157469907995328,0.109375
Survival_antiapoptosis,All annotated,identity_markers_removed,6,0.104602077226272,0.0446595176881778,-0.0101988677312363,0.219403022183781,0.0661978035856872,0.03125,6,UC_vs_alone,20,0.151477153190502,0.0875
Survival_antiapoptosis,Resolved,full_gene,6,0.31092771555078,0.0222341295802751,0.253773065920541,0.368082365181019,3.36204037723557e-05,0.03125,6,UC_vs_alone,20,0.000179887972071319,0.04375
Survival_antiapoptosis,Resolved,identity_markers_removed,6,0.31092771555078,0.0222341295802751,0.253773065920541,0.368082365181019,3.36204037723557e-05,0.03125,6,UC_vs_alone,20,0.000193896026761088,0.04375
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,6,0.300023736249248,0.0317749504191565,0.21834362587352,0.381703846624976,0.000224970111909143,0.03125,6,UC_vs_alone,20,0.00058285933481026,0.0486111111111111
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,6,0.300023736249248,0.0317749504191565,0.21834362587352,0.381703846624976,0.000224970111909143,0.03125,6,UC_vs_alone,20,0.000629916313345601,0.0486111111111111
Hypoxia_glycolysis,All annotated,full_gene,6,0.0357871345175516,0.0170578419814993,-0.00806144423524508,0.0796357132703483,0.0899828045687589,0.125,4,UC_vs_alone,20,0.157469907995328,0.194444444444444
Hypoxia_glycolysis,All annotated,identity_markers_removed,6,0.0357871345175516,0.0170578419814993,-0.00806144423524508,0.0796357132703483,0.0899828045687589,0.125,4,UC_vs_alone,20,0.157469907995328,0.194444444444444
Hypoxia_glycolysis,Resolved,full_gene,6,0.137984943407559,0.01385006923972,0.10238220699763,0.173587679817488,0.000174033082309053,0.03125,6,UC_vs_alone,20,0.000304557894040843,0.04375
Hypoxia_glycolysis,Resolved,identity_markers_removed,6,0.137984943407559,0.01385006923972,0.10238220699763,0.173587679817488,0.000174033082309053,0.03125,6,UC_vs_alone,20,0.000304557894040843,0.04375
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,6,0.120497056553686,0.0174661892844606,0.0755987876412663,0.165395325466106,0.000980165288327819,0.03125,6,UC_vs_alone,20,0.00171528925457368,0.0486111111111111
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,6,0.120497056553686,0.0174661892844606,0.0755987876412663,0.165395325466106,0.000980165288327819,0.03125,6,UC_vs_alone,20,0.00171528925457368,0.0486111111111111
ER_stress,All annotated,full_gene,6,0.0986902207780624,0.0441671605003307,-0.0148450797357214,0.212225521291846,0.0757385765952509,0.03125,6,UC_vs_alone,20,0.157469907995328,0.109375
ER_stress,All annotated,identity_markers_removed,6,0.0986902207780624,0.0441671605003307,-0.0148450797357214,0.212225521291846,0.0757385765952509,0.03125,6,UC_vs_alone,20,0.151477153190502,0.0875
ER_stress,Resolved,full_gene,6,0.303811797197961,0.0226869940938562,0.245493022275106,0.362130572120816,4.15491485916618e-05,0.03125,6,UC_vs_alone,20,0.000179887972071319,0.04375
ER_stress,Resolved,identity_markers_removed,6,0.303811797197961,0.0226869940938562,0.245493022275106,0.362130572120816,4.15491485916618e-05,0.03125,6,UC_vs_alone,20,0.000193896026761088,0.04375
ER_stress,Resolved; >=100 genes,full_gene,6,0.294882344650576,0.0329757015024341,0.210115605351054,0.379649083950098,0.00029142966740513,0.03125,6,UC_vs_alone,20,0.00058285933481026,0.0486111111111111
ER_stress,Resolved; >=100 genes,identity_markers_removed,6,0.294882344650576,0.0329757015024341,0.210115605351054,0.379649083950098,0.00029142966740513,0.03125,6,UC_vs_alone,20,0.000680002557278637,0.0486111111111111
Proliferation_stress,All annotated,full_gene,6,0.0321364744829827,0.0213114705209883,-0.0226464045289686,0.086919353494934,0.191935420546691,0.1875,5,UC_vs_alone,20,0.223924657304473,0.238636363636364
Proliferation_stress,All annotated,identity_markers_removed,6,0.0321364744829827,0.0213114705209883,-0.0226464045289686,0.086919353494934,0.191935420546691,0.1875,5,UC_vs_alone,20,0.223924657304473,0.238636363636364
Proliferation_stress,Resolved,full_gene,6,0.0713876601471529,0.0263891395011596,0.0035522174873993,0.139223102806907,0.0425195932181429,0.03125,6,UC_vs_alone,20,0.0541158459140001,0.04375
Proliferation_stress,Resolved,identity_markers_removed,6,0.0713876601471529,0.0263891395011596,0.0035522174873993,0.139223102806907,0.0425195932181429,0.03125,6,UC_vs_alone,20,0.0541158459140001,0.04375
Proliferation_stress,Resolved; >=100 genes,full_gene,6,0.0513686176501362,0.0308957140697532,-0.0280513437365847,0.130788579036857,0.157271032215947,0.15625,5,UC_vs_alone,20,0.183482870918605,0.182291666666667
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,6,0.0513686176501362,0.0308957140697532,-0.0280513437365847,0.130788579036857,0.157271032215947,0.15625,5,UC_vs_alone,20,0.183482870918605,0.182291666666667
Integrin_adhesion,All annotated,full_gene,6,0.0608857238706023,0.0314590961147623,-0.0199824571675426,0.141753904908747,0.110722400553872,0.0625,5,UC_vs_alone,20,0.172234845306023,0.125
Integrin_adhesion,All annotated,identity_markers_removed,6,0.0608857238706023,0.0314590961147623,-0.0199824571675426,0.141753904908747,0.110722400553872,0.0625,5,UC_vs_alone,20,0.172234845306023,0.109375
