DonorID,ConditionCode,program,value,cells,population,version
Donor2,UA5,CXCR4_aging_retention,-0.625563065122203,5195,All annotated,full_gene
Donor6,UA5,CXCR4_aging_retention,-0.664332129588992,3261,All annotated,full_gene
Donor1,UD,CXCR4_aging_retention,-0.588334828322784,915,All annotated,full_gene
Donor5,UA5,CXCR4_aging_retention,-0.767568003435357,19,All annotated,full_gene
Donor3,NA5,CXCR4_aging_retention,-0.00110004020431224,6663,All annotated,full_gene
Donor4,CF,CXCR4_aging_retention,0.0271939986290163,4562,All annotated,full_gene
Donor6,CF,CXCR4_aging_retention,-0.60351559078445,6575,All annotated,full_gene
Donor1,CF,CXCR4_aging_retention,-0.574810989218263,5995,All annotated,full_gene
Donor5,NA5,CXCR4_aging_retention,-0.589289290525671,12415,All annotated,full_gene
Donor2,NA5,CXCR4_aging_retention,-0.571571790973156,5389,All annotated,full_gene
Donor3,CF,CXCR4_aging_retention,0.103942513132376,4923,All annotated,full_gene
Donor4,NA5,CXCR4_aging_retention,0.0905791051607256,2472,All annotated,full_gene
Donor1,NA5,CXCR4_aging_retention,-0.565242722440114,310,All annotated,full_gene
Donor2,CF,CXCR4_aging_retention,-0.481223088059251,61,All annotated,full_gene
Donor5,CF,CXCR4_aging_retention,-0.335908881000707,34,All annotated,full_gene
Donor6,NA5,CXCR4_aging_retention,-0.148676943282713,3,All annotated,full_gene
Donor1,N,NETosis,-0.0724718761395462,38,Resolved; >=100 genes,full_gene
Donor6,N,NETosis,-0.0184881620748614,584,Resolved; >=100 genes,full_gene
Donor5,NNAMPT,NETosis,-0.139292094548721,24,Resolved; >=100 genes,full_gene
Donor2,NNAMPT,NETosis,-0.0766388616178033,141,Resolved; >=100 genes,full_gene
Donor1,NNAMPT,NETosis,-0.139421297170034,43,Resolved; >=100 genes,full_gene
Donor4,NNAMPT,NETosis,0.0416545699501837,173,Resolved; >=100 genes,full_gene
Donor4,N,NETosis,-0.0300179203911538,177,Resolved; >=100 genes,full_gene
Donor5,N,NETosis,-0.124199800996868,42,Resolved; >=100 genes,full_gene
Donor3,N,NETosis,0.0675478136105944,91,Resolved; >=100 genes,full_gene
Donor3,NNAMPT,NETosis,0.193472680173571,33,Resolved; >=100 genes,full_gene
Donor2,N,NETosis,-0.0987827682949777,31,Resolved; >=100 genes,full_gene
Donor6,NNAMPT,NETosis,-0.187905956433942,8,Resolved; >=100 genes,full_gene
Donor4,UF,NETosis,0.0612752592819467,3335,Resolved; >=100 genes,full_gene
Donor4,UN,NETosis,0.11017668671734,1196,Resolved; >=100 genes,full_gene
Donor3,UN,NETosis,0.0665539437050805,2516,Resolved; >=100 genes,full_gene
Donor2,UF,NETosis,0.0389902771603781,653,Resolved; >=100 genes,full_gene
Donor3,UF,NETosis,0.0572980496520253,2322,Resolved; >=100 genes,full_gene
Donor2,UN,NETosis,0.0612098392519786,418,Resolved; >=100 genes,full_gene
Donor6,UF,NETosis,0.0344318342979473,323,Resolved; >=100 genes,full_gene
Donor1,UF,NETosis,0.0457570603706552,126,Resolved; >=100 genes,full_gene
Donor1,UN,NETosis,0.0125945705271196,86,Resolved; >=100 genes,full_gene
Donor5,UF,NETosis,0.128438765125079,25,Resolved; >=100 genes,full_gene
Donor6,UN,NETosis,0.035979912405927,51,Resolved; >=100 genes,full_gene
Donor5,UN,NETosis,0.0813041016768893,24,Resolved; >=100 genes,full_gene
Donor4,UD,NETosis,0.145191654754014,1835,Resolved; >=100 genes,full_gene
Donor4,UA5,NETosis,0.145643409614921,1568,Resolved; >=100 genes,full_gene
Donor5,UD,NETosis,0.00505767179840606,1119,Resolved; >=100 genes,full_gene
Donor2,UD,NETosis,0.00659790704393104,874,Resolved; >=100 genes,full_gene
Donor3,UA5,NETosis,0.109222439883504,2043,Resolved; >=100 genes,full_gene
Donor2,UA5,NETosis,0.0550790513820742,876,Resolved; >=100 genes,full_gene
Donor6,UD,NETosis,-0.00303121221807829,455,Resolved; >=100 genes,full_gene
Donor1,UA5,NETosis,0.0199040577488502,1307,Resolved; >=100 genes,full_gene
Donor3,UD,NETosis,0.0687777625901821,1499,Resolved; >=100 genes,full_gene
Donor6,UA5,NETosis,-0.0315809198350719,498,Resolved; >=100 genes,full_gene
Donor1,UD,NETosis,0.0255201843417266,191,Resolved; >=100 genes,full_gene
Donor5,UA5,NETosis,-0.0714959157849628,4,Resolved; >=100 genes,full_gene
Donor4,CF,NETosis,0.138038809642016,2817,Resolved; >=100 genes,full_gene
Donor3,NA5,NETosis,0.145597178296792,3826,Resolved; >=100 genes,full_gene
Donor2,NA5,NETosis,0.0637994556045725,996,Resolved; >=100 genes,full_gene
Donor5,NA5,NETosis,0.0632037146487712,2164,Resolved; >=100 genes,full_gene
Donor3,CF,NETosis,0.163944980406927,3316,Resolved; >=100 genes,full_gene
Donor6,CF,NETosis,0.0284498388848127,1091,Resolved; >=100 genes,full_gene
Donor1,CF,NETosis,0.0636256877609668,1097,Resolved; >=100 genes,full_gene
Donor4,NA5,NETosis,0.126488521069547,1557,Resolved; >=100 genes,full_gene
Donor1,NA5,NETosis,0.0710520555085314,66,Resolved; >=100 genes,full_gene
Donor5,CF,NETosis,0.146846132951373,11,Resolved; >=100 genes,full_gene
Donor2,CF,NETosis,-0.119578788958488,22,Resolved; >=100 genes,full_gene
Donor6,NA5,NETosis,0.27371199912597,1,Resolved; >=100 genes,full_gene
Donor1,N,Degranulation,-0.0783376738014607,38,Resolved; >=100 genes,full_gene
Donor6,N,Degranulation,0.209524705936355,584,Resolved; >=100 genes,full_gene
Donor5,NNAMPT,Degranulation,-0.0547314240055293,24,Resolved; >=100 genes,full_gene
Donor2,NNAMPT,Degranulation,0.0322880943726091,141,Resolved; >=100 genes,full_gene
Donor1,NNAMPT,Degranulation,-0.113187536950327,43,Resolved; >=100 genes,full_gene
Donor4,NNAMPT,Degranulation,0.130656667856415,173,Resolved; >=100 genes,full_gene
Donor4,N,Degranulation,0.0616944751710379,177,Resolved; >=100 genes,full_gene
Donor5,N,Degranulation,-0.073582690930438,42,Resolved; >=100 genes,full_gene
Donor3,N,Degranulation,0.195614787513167,91,Resolved; >=100 genes,full_gene
Donor3,NNAMPT,Degranulation,0.161258103233955,33,Resolved; >=100 genes,full_gene
Donor2,N,Degranulation,-0.0937683733344506,31,Resolved; >=100 genes,full_gene
Donor6,NNAMPT,Degranulation,0.0392213863681432,8,Resolved; >=100 genes,full_gene
Donor4,UF,Degranulation,-0.0155899423259045,3335,Resolved; >=100 genes,full_gene
Donor4,UN,Degranulation,0.0686144942616168,1196,Resolved; >=100 genes,full_gene
Donor3,UN,Degranulation,0.0153703509894781,2516,Resolved; >=100 genes,full_gene
Donor2,UF,Degranulation,0.0303633878868564,653,Resolved; >=100 genes,full_gene
Donor3,UF,Degranulation,-0.00397476028966394,2322,Resolved; >=100 genes,full_gene
Donor2,UN,Degranulation,0.0666127164454423,418,Resolved; >=100 genes,full_gene
Donor6,UF,Degranulation,0.0173184813267515,323,Resolved; >=100 genes,full_gene
Donor1,UF,Degranulation,0.0113764656476035,126,Resolved; >=100 genes,full_gene
Donor1,UN,Degranulation,-0.00986088654210169,86,Resolved; >=100 genes,full_gene
Donor5,UF,Degranulation,-0.0233177244177695,25,Resolved; >=100 genes,full_gene
Donor6,UN,Degranulation,-0.0450414558437161,51,Resolved; >=100 genes,full_gene
Donor5,UN,Degranulation,-0.148856295924462,24,Resolved; >=100 genes,full_gene
Donor4,UD,Degranulation,0.0865815374632422,1835,Resolved; >=100 genes,full_gene
Donor4,UA5,Degranulation,0.0509600658928385,1568,Resolved; >=100 genes,full_gene
Donor5,UD,Degranulation,0.0871873569580901,1119,Resolved; >=100 genes,full_gene
Donor2,UD,Degranulation,0.0570667879563381,874,Resolved; >=100 genes,full_gene
Donor3,UA5,Degranulation,0.0610690570828263,2043,Resolved; >=100 genes,full_gene
Donor2,UA5,Degranulation,0.087851518497195,876,Resolved; >=100 genes,full_gene
Donor6,UD,Degranulation,0.10198342853266,455,Resolved; >=100 genes,full_gene
Donor1,UA5,Degranulation,0.0691511717781005,1307,Resolved; >=100 genes,full_gene
Donor3,UD,Degranulation,0.0537302294531577,1499,Resolved; >=100 genes,full_gene
Donor6,UA5,Degranulation,0.061925301344904,498,Resolved; >=100 genes,full_gene
Donor1,UD,Degranulation,0.142483784441537,191,Resolved; >=100 genes,full_gene
Donor5,UA5,Degranulation,-0.151473914730994,4,Resolved; >=100 genes,full_gene
Donor4,CF,Degranulation,0.0443074116878201,2817,Resolved; >=100 genes,full_gene
Donor3,NA5,Degranulation,0.051806153843873,3826,Resolved; >=100 genes,full_gene
Donor2,NA5,Degranulation,0.0295947298351882,996,Resolved; >=100 genes,full_gene
Donor5,NA5,Degranulation,0.0264400303424168,2164,Resolved; >=100 genes,full_gene
Donor3,CF,Degranulation,0.0555761366771436,3316,Resolved; >=100 genes,full_gene
Donor6,CF,Degranulation,0.00551489126074697,1091,Resolved; >=100 genes,full_gene
Donor1,CF,Degranulation,0.0380263047957358,1097,Resolved; >=100 genes,full_gene
Donor4,NA5,Degranulation,0.0485638125354532,1557,Resolved; >=100 genes,full_gene
Donor1,NA5,Degranulation,0.0188180640014805,66,Resolved; >=100 genes,full_gene
Donor5,CF,Degranulation,0.143497706311117,11,Resolved; >=100 genes,full_gene
Donor2,CF,Degranulation,-0.0280948930858412,22,Resolved; >=100 genes,full_gene
Donor6,NA5,Degranulation,0.172333167803168,1,Resolved; >=100 genes,full_gene
Donor1,N,Oxidative_burst,-0.136996943208404,38,Resolved; >=100 genes,full_gene
Donor6,N,Oxidative_burst,-0.163514327911145,584,Resolved; >=100 genes,full_gene
Donor5,NNAMPT,Oxidative_burst,-0.288676031107054,24,Resolved; >=100 genes,full_gene
Donor2,NNAMPT,Oxidative_burst,-0.176439270397143,141,Resolved; >=100 genes,full_gene
Donor1,NNAMPT,Oxidative_burst,-0.206019419941582,43,Resolved; >=100 genes,full_gene
Donor4,NNAMPT,Oxidative_burst,-0.121568211010811,173,Resolved; >=100 genes,full_gene
Donor4,N,Oxidative_burst,-0.0408624236049017,177,Resolved; >=100 genes,full_gene
Donor5,N,Oxidative_burst,-0.243476058182216,42,Resolved; >=100 genes,full_gene
Donor3,N,Oxidative_burst,0.00196856634593481,91,Resolved; >=100 genes,full_gene
Donor3,NNAMPT,Oxidative_burst,-0.0292815862570123,33,Resolved; >=100 genes,full_gene
Donor2,N,Oxidative_burst,-0.166136145745206,31,Resolved; >=100 genes,full_gene
Donor6,NNAMPT,Oxidative_burst,-0.341812834880546,8,Resolved; >=100 genes,full_gene
Donor4,UF,Oxidative_burst,0.108627366276601,3335,Resolved; >=100 genes,full_gene
Donor4,UN,Oxidative_burst,0.176028147285439,1196,Resolved; >=100 genes,full_gene
Donor3,UN,Oxidative_burst,0.095178296364292,2516,Resolved; >=100 genes,full_gene
Donor2,UF,Oxidative_burst,0.0749711151512464,653,Resolved; >=100 genes,full_gene
Donor3,UF,Oxidative_burst,0.10590757114549,2322,Resolved; >=100 genes,full_gene
Donor2,UN,Oxidative_burst,0.0917024602464213,418,Resolved; >=100 genes,full_gene
Donor6,UF,Oxidative_burst,0.0524940068539722,323,Resolved; >=100 genes,full_gene
Donor1,UF,Oxidative_burst,0.113630623995283,126,Resolved; >=100 genes,full_gene
Donor1,UN,Oxidative_burst,0.0959531076305126,86,Resolved; >=100 genes,full_gene
Donor5,UF,Oxidative_burst,0.285638562834992,25,Resolved; >=100 genes,full_gene
Donor6,UN,Oxidative_burst,0.0617626113574169,51,Resolved; >=100 genes,full_gene
Donor5,UN,Oxidative_burst,0.364502010474181,24,Resolved; >=100 genes,full_gene
Donor4,UD,Oxidative_burst,0.171006509673405,1835,Resolved; >=100 genes,full_gene
Donor4,UA5,Oxidative_burst,0.205624982929973,1568,Resolved; >=100 genes,full_gene
Donor5,UD,Oxidative_burst,-0.0827344601268747,1119,Resolved; >=100 genes,full_gene
Donor2,UD,Oxidative_burst,-0.0876917493615391,874,Resolved; >=100 genes,full_gene
Donor3,UA5,Oxidative_burst,0.154879338469732,2043,Resolved; >=100 genes,full_gene
Donor2,UA5,Oxidative_burst,-0.0463248890780722,876,Resolved; >=100 genes,full_gene
Donor6,UD,Oxidative_burst,-0.116222081155091,455,Resolved; >=100 genes,full_gene
Donor1,UA5,Oxidative_burst,-0.0448368991750155,1307,Resolved; >=100 genes,full_gene
Donor3,UD,Oxidative_burst,0.0709039073500376,1499,Resolved; >=100 genes,full_gene
Donor6,UA5,Oxidative_burst,-0.159490820895513,498,Resolved; >=100 genes,full_gene
Donor1,UD,Oxidative_burst,0.0533154533805635,191,Resolved; >=100 genes,full_gene
Donor5,UA5,Oxidative_burst,0.0464039363807557,4,Resolved; >=100 genes,full_gene
Donor4,CF,Oxidative_burst,0.217615658748128,2817,Resolved; >=100 genes,full_gene
Donor3,NA5,Oxidative_burst,0.214002143197703,3826,Resolved; >=100 genes,full_gene
Donor2,NA5,Oxidative_burst,0.0645019074560714,996,Resolved; >=100 genes,full_gene
Donor5,NA5,Oxidative_burst,0.066515263816187,2164,Resolved; >=100 genes,full_gene
Donor3,CF,Oxidative_burst,0.238095389650231,3316,Resolved; >=100 genes,full_gene
Donor6,CF,Oxidative_burst,0.0216205424587677,1091,Resolved; >=100 genes,full_gene
Donor1,CF,Oxidative_burst,0.0742477014454021,1097,Resolved; >=100 genes,full_gene
Donor4,NA5,Oxidative_burst,0.197921572416656,1557,Resolved; >=100 genes,full_gene
Donor1,NA5,Oxidative_burst,0.0903791013106777,66,Resolved; >=100 genes,full_gene
Donor5,CF,Oxidative_burst,0.281425694143446,11,Resolved; >=100 genes,full_gene
Donor2,CF,Oxidative_burst,-0.0196133437432211,22,Resolved; >=100 genes,full_gene
Donor6,NA5,Oxidative_burst,1.03848799113541,1,Resolved; >=100 genes,full_gene
Donor1,N,Phagocytosis,-0.30634441976143,38,Resolved; >=100 genes,full_gene
Donor6,N,Phagocytosis,-0.288634390696329,584,Resolved; >=100 genes,full_gene
Donor5,NNAMPT,Phagocytosis,-0.33915045959718,24,Resolved; >=100 genes,full_gene
Donor2,NNAMPT,Phagocytosis,-0.302544371376987,141,Resolved; >=100 genes,full_gene
Donor1,NNAMPT,Phagocytosis,-0.279274153438868,43,Resolved; >=100 genes,full_gene
Donor4,NNAMPT,Phagocytosis,-0.199466799614902,173,Resolved; >=100 genes,full_gene
Donor4,N,Phagocytosis,-0.182712029552432,177,Resolved; >=100 genes,full_gene
Donor5,N,Phagocytosis,-0.342943293191955,42,Resolved; >=100 genes,full_gene
Donor3,N,Phagocytosis,-0.115733721192128,91,Resolved; >=100 genes,full_gene
Donor3,NNAMPT,Phagocytosis,0.0861839039349733,33,Resolved; >=100 genes,full_gene
Donor2,N,Phagocytosis,-0.28702728775586,31,Resolved; >=100 genes,full_gene
Donor6,NNAMPT,Phagocytosis,-0.454996422623812,8,Resolved; >=100 genes,full_gene
Donor4,UF,Phagocytosis,0.16655683400585,3335,Resolved; >=100 genes,full_gene
Donor4,UN,Phagocytosis,0.275203137585726,1196,Resolved; >=100 genes,full_gene
Donor3,UN,Phagocytosis,0.208139675798907,2516,Resolved; >=100 genes,full_gene
Donor2,UF,Phagocytosis,0.158642298714281,653,Resolved; >=100 genes,full_gene
Donor3,UF,Phagocytosis,0.19300272867941,2322,Resolved; >=100 genes,full_gene
Donor2,UN,Phagocytosis,0.125853648605729,418,Resolved; >=100 genes,full_gene
Donor6,UF,Phagocytosis,0.0926721320923647,323,Resolved; >=100 genes,full_gene
Donor1,UF,Phagocytosis,0.167851567693492,126,Resolved; >=100 genes,full_gene
Donor1,UN,Phagocytosis,0.116836684070662,86,Resolved; >=100 genes,full_gene
Donor5,UF,Phagocytosis,0.27523903048069,25,Resolved; >=100 genes,full_gene
Donor6,UN,Phagocytosis,0.0889480526021074,51,Resolved; >=100 genes,full_gene
Donor5,UN,Phagocytosis,0.194033218812732,24,Resolved; >=100 genes,full_gene
Donor4,UD,Phagocytosis,0.229067763781743,1835,Resolved; >=100 genes,full_gene
Donor4,UA5,Phagocytosis,0.203643939881266,1568,Resolved; >=100 genes,full_gene
Donor5,UD,Phagocytosis,-0.0893268663997053,1119,Resolved; >=100 genes,full_gene
Donor2,UD,Phagocytosis,-0.0840623755739953,874,Resolved; >=100 genes,full_gene
Donor3,UA5,Phagocytosis,0.187685836038382,2043,Resolved; >=100 genes,full_gene
Donor2,UA5,Phagocytosis,-0.0415890352965121,876,Resolved; >=100 genes,full_gene
Donor6,UD,Phagocytosis,-0.142314252238179,455,Resolved; >=100 genes,full_gene
Donor1,UA5,Phagocytosis,-0.0430222021005883,1307,Resolved; >=100 genes,full_gene
Donor3,UD,Phagocytosis,0.151918945377785,1499,Resolved; >=100 genes,full_gene
Donor6,UA5,Phagocytosis,-0.14907157232992,498,Resolved; >=100 genes,full_gene
Donor1,UD,Phagocytosis,0.0539743930547225,191,Resolved; >=100 genes,full_gene
Donor5,UA5,Phagocytosis,0.006899782207552,4,Resolved; >=100 genes,full_gene
Donor4,CF,Phagocytosis,0.325442822212735,2817,Resolved; >=100 genes,full_gene
Donor3,NA5,Phagocytosis,0.326822731616977,3826,Resolved; >=100 genes,full_gene
Donor2,NA5,Phagocytosis,0.14119005377311,996,Resolved; >=100 genes,full_gene
Donor5,NA5,Phagocytosis,0.143791138418752,2164,Resolved; >=100 genes,full_gene
Donor3,CF,Phagocytosis,0.341480532729444,3316,Resolved; >=100 genes,full_gene
Donor6,CF,Phagocytosis,0.128783688712064,1091,Resolved; >=100 genes,full_gene
Donor1,CF,Phagocytosis,0.159056917299335,1097,Resolved; >=100 genes,full_gene
Donor4,NA5,Phagocytosis,0.322430672499299,1557,Resolved; >=100 genes,full_gene
Donor1,NA5,Phagocytosis,0.21507271955252,66,Resolved; >=100 genes,full_gene
Donor5,CF,Phagocytosis,0.30708868151777,11,Resolved; >=100 genes,full_gene
Donor2,CF,Phagocytosis,0.0527872848176682,22,Resolved; >=100 genes,full_gene
Donor6,NA5,Phagocytosis,0.730054642684113,1,Resolved; >=100 genes,full_gene
Donor1,N,Chemotaxis,-0.257138393198683,38,Resolved; >=100 genes,full_gene
Donor6,N,Chemotaxis,-0.283615043020426,584,Resolved; >=100 genes,full_gene
Donor5,NNAMPT,Chemotaxis,-0.243424137673881,24,Resolved; >=100 genes,full_gene
Donor2,NNAMPT,Chemotaxis,-0.290856072398294,141,Resolved; >=100 genes,full_gene
Donor1,NNAMPT,Chemotaxis,-0.260570443470849,43,Resolved; >=100 genes,full_gene
Donor4,NNAMPT,Chemotaxis,-0.137356174093352,173,Resolved; >=100 genes,full_gene
Donor4,N,Chemotaxis,-0.14116090793328,177,Resolved; >=100 genes,full_gene
Donor5,N,Chemotaxis,-0.311014573550813,42,Resolved; >=100 genes,full_gene
Donor3,N,Chemotaxis,-0.181356023512273,91,Resolved; >=100 genes,full_gene
Donor3,NNAMPT,Chemotaxis,0.160738231762468,33,Resolved; >=100 genes,full_gene
Donor2,N,Chemotaxis,-0.357484967746985,31,Resolved; >=100 genes,full_gene
Donor6,NNAMPT,Chemotaxis,-0.52303488527909,8,Resolved; >=100 genes,full_gene
Donor4,UF,Chemotaxis,0.165706981083585,3335,Resolved; >=100 genes,full_gene
Donor4,UN,Chemotaxis,0.332911389595919,1196,Resolved; >=100 genes,full_gene
Donor3,UN,Chemotaxis,0.260490453834142,2516,Resolved; >=100 genes,full_gene
Donor2,UF,Chemotaxis,0.205244592316146,653,Resolved; >=100 genes,full_gene
Donor3,UF,Chemotaxis,0.210417781996992,2322,Resolved; >=100 genes,full_gene
Donor2,UN,Chemotaxis,0.213461710952401,418,Resolved; >=100 genes,full_gene
Donor6,UF,Chemotaxis,0.150239280153729,323,Resolved; >=100 genes,full_gene
Donor1,UF,Chemotaxis,0.164659140594115,126,Resolved; >=100 genes,full_gene
Donor1,UN,Chemotaxis,0.196150413755078,86,Resolved; >=100 genes,full_gene
Donor5,UF,Chemotaxis,0.301670096682095,25,Resolved; >=100 genes,full_gene
