"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24412540_857489",-3.08684499379878,0.199355522700075,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_524437",-2.35483653661495,1.83783758670879,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_763969",-4.55740840551143,-1.82619487255025,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_829122",-3.27292592641597,0.257583657809023,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_80724",4.40616814974064,4.2385019162376,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_364194",-1.35413034078365,-1.36784349887776,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_420017",-5.00470359441524,-3.2835837504189,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_739964",-2.62101943609004,-0.351559807948347,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_126201",-5.4618025552917,-6.08051978557515,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_206486",-4.51853377935176,0.128397772618059,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_608305",-3.94495208379512,-1.10137783496785,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_3956",-3.21765906926876,0.941122154303316,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_17846",-2.97046716329341,0.0126505592544119,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_810499",-2.99333245870357,-0.216446866683241,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_65404",-1.04908902761226,-1.62311588733601,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_100601",-2.37971074697261,0.743312525161032,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_328498",-3.12304599401241,-3.54014121501851,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_601230",2.55343751791234,2.61224282772136,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_89644",4.73138313177342,4.20071781665874,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_301086",-4.85724361058956,-1.31729983299183,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_845723",-2.87832601186519,-1.14967106788563,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_769879",-3.11070306417232,-1.68583594768452,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_688712",-2.95082862493282,0.914151499577288,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_301813",-3.00376184102779,-3.76008998363423,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_696737",-3.68641479131465,-1.24032460658955,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_103727",0.137377189428754,-0.65380631893086,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_455778",-5.43139846441036,-0.601751675299879,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_766853",-3.32539851781612,-1.05465959518361,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_819122",4.20162055823321,4.32035697490764,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_838420",-3.70505149480586,-1.89550863712239,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_42814",-0.282649112908892,-1.13694941013264,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_431663",-3.11154945012813,-1.88658582179951,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_452024",-4.86966045018917,-4.09685336559224,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_521718",-2.1693506967712,-2.0804895064156,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_592877",0.441034959585615,-0.441561331443067,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_400723",1.78857557657475,0.933883766241793,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_620885",-2.6017385255981,-3.92436086147236,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_209089",-3.25190599080806,-0.54551671951222,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_699703",-2.55344016668086,-1.52430831401753,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_365643",-3.50385816213375,0.355609307595019,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_299264",-3.36566121694332,-1.19650780170369,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_140470",-4.04059321996456,0.174875150032763,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_278948",-5.30801494237667,-6.00676404445576,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_391452",-2.3254729044128,-0.96991001575398,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_743617",-4.27043540593868,-4.31125890224385,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_179878",-3.15851934072261,-0.652319540671583,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_432869",-3.85882718679195,-2.94537245243001,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_598742",3.21884821537251,3.32068432361675,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_11062",-1.63383967992549,-1.9276004931252,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_302628",-3.0244622957397,-0.817076553992506,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_760210",1.97189633730168,3.43523324520183,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_532512",-5.01678760167842,-4.37553035228657,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_330113",5.14546339395756,5.2137216428001,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_195628",-4.60169894811397,-2.28965245693135,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_369379",2.25755588892216,1.4045727947433,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_210933",-3.90496547338252,-2.58113013713765,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_522282",-3.71343095418697,-2.89485894649434,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_222253",-2.37430865880733,-1.72243772952962,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_391423",-4.22752387639766,-0.769433846167799,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_619848",-2.31579692479854,-1.07830976455617,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_814773",-4.67783649083858,-4.19885121791768,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_881264",2.01318590524907,1.21880585939479,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_128163",2.04472367647404,5.248648534127,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_167017",-4.80339152929073,-5.14185153453755,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_403926",2.38953022840733,1.74561596901012,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_565484",2.06423275354619,3.37435663730693,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_788003",2.99196152570958,2.79240382701946,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_50501",-1.34423596975093,-0.568691005400892,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_365439",-4.109152866571,0.00456959993434358,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_461820",-1.11107261296993,-2.80172001331257,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_682437",-4.58491141912227,-4.11503564327168,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_88811",-4.20793826696163,0.134982655354265,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_435829",3.56560741546864,3.52337587863994,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_756991",2.479465650351,3.83016932994914,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_865909",1.39281599405522,0.103463838406328,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_626395",-3.00560720083003,-1.06814800708699,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_457080",-4.85655315038448,-3.03480254619526,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_90725",-1.77065379735713,-0.724074711493726,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_646546",0.415135787756391,-0.732111205748792,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_374290",1.61630813959355,3.27584994823528,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_164611",-4.37618644353633,-2.91498648136067,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_235189",-4.96674831029659,-4.28981172054219,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_391045",-1.23653180715328,2.26522995025707,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_855695",-4.82171352025752,-5.45798694103169,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_513463",-0.675671173303179,-0.38599740474629,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_254786",-3.74916370031124,-2.17003308742451,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_740004",-4.01957233068233,-1.03370439021992,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_792309",-3.16649825689083,0.444141591497187,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_829930",-4.22280986425167,0.537562380142931,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_339491",-2.74997480031734,-4.13912688701558,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_546661",-4.35225970861202,-1.08020650356221,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_438591",-3.64543683645015,-1.95684634654927,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_208693",4.79854677799458,4.80307425052715,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_259255",-2.15223987218624,-1.06199048965382,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_518779",-4.22725494024044,-1.60058056323933,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_195893",-2.59243638631587,-0.360966553382154,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_458649",4.91057776096577,4.07162846118999,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_346735",1.53799621942753,4.2047842839439,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_15733",-2.17961318609004,-0.930700769118543,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_842278",-4.92662532445674,-4.51593362300801,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_459320",4.01495055291171,2.60778344661785,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_801398",-1.67384965535884,0.571537370391611,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_510161",-4.90299518224483,-3.580368628196,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_40607",1.80751817110295,4.10663546115947,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_508192",2.79441110971684,4.10191024334026,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_43039",2.58129720571751,5.7648257115562,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_151427",-1.81904800054317,-0.670616020850416,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_75159",-3.88970382329708,-2.05971681087422,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_213823",-5.90967376348262,-1.73503910510945,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_54750",-2.65566880819087,-2.12468420474934,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_359307",-3.44258649465328,1.02665714413715,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_233442",3.07708816412205,5.17046345264507,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_732101",-2.1299105417419,-0.70710348098683,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_648091",-4.9758406412292,-0.488981356314893,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_231688",-1.44778306600337,-0.841215123824354,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_815782",-4.19896800634151,-0.860639085463758,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_204420",5.19011263731236,3.79893411190105,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_206654",-1.82048661824947,-1.57278524845051,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_240139",-4.13930328008419,-1.86201631038594,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_256016",-3.99394710180049,-2.27202378719258,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_448898",-2.35577447530513,-0.192474295787092,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_149277",-4.31424338933711,-0.596585144690748,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_597734",-2.45587499257808,-4.0538679262917,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_520668",-4.58420760747676,-2.26942764728474,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_719567",-3.55386312124019,-2.78994714229512,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_817171",-3.97539718267208,0.464608455606226,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_461368",-4.89155490514522,-4.23689614742207,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_646266",-3.5467692148376,-0.665155043296095,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_695368",-5.71517665502315,-2.20017754047322,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_712666",-5.34783942815547,-5.92169343440938,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_19577",3.50822995784993,2.75595081836772,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_45146",-3.78840549108272,-2.48622762172627,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_282005",-2.15584905263668,-2.06525002925801,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_413594",-4.60752971288448,-0.186176111392256,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_501375",2.88804440382237,1.70677364856792,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_629874",-1.79702909108882,-0.586066593817945,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_739957",4.2274568844151,2.52571083099437,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_43883",-2.92889554616695,-0.458382239035841,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_747327",4.63776426199193,4.87966526538921,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_505416",-3.16069419500118,0.365728656359438,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_873565",-3.38337237951045,1.22342498094631,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_317290",4.30148436311001,4.69313801319194,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_800623",1.71132008913273,0.995376149721865,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_858214",-3.46050746557002,-1.97448026149678,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_90763",-1.31170423146968,2.4956013062675,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_592643",-2.70315654393917,-1.89624749629902,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_789590",0.779522584707685,4.79937590152812,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_54858",2.9655279386353,3.74012268573833,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_826832",-4.14158160802608,-1.41082369296956,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_851115",-3.61507470723873,0.244116018124346,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_791537",3.10990588548893,3.14349664241863,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_850642",2.5895890462708,2.63657034427715,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_236008",-2.50629956838375,0.889992038317446,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_422475",-3.48754508611446,-0.157614161662336,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_265673",5.12010394218678,4.30443156749797,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_43329",-3.38927896138912,-1.24612354247975,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_162259",-3.67912633535152,1.01810775191379,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_104238",-3.6126027834106,0.743078085191969,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_150041",-3.93232829686885,-1.55650412052083,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_760213",-3.70404822942501,-2.15845834224629,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_866973",-3.21676261541133,-3.7684880396645,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_204926",-0.70488031026607,-1.95336805789876,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_233151",-5.23822982427364,-1.36179350822377,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_80592",-5.3788700830627,-3.24073683231282,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_562984",-1.28801019307857,-1.32051001995015,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_268565",-4.31749541875606,0.103598544903521,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_262805",-3.16720063802486,-1.51801310985493,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_471989",5.63505809190983,2.52748621494365,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_174816",3.81136293891186,3.95981682331157,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_691049",-3.22443254110103,0.908902863569979,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_185465",1.26302473428959,-0.0614452263634164,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_358369",2.68026833418126,2.95542229206157,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_457649",3.02090530279393,5.04444111377788,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_711906",3.27125285747761,3.15703238040996,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_875996",-4.20103366491085,0.220102647848849,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_234381",4.75116668823475,5.00419748813701,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_539166",-4.48873622533565,-1.07488535850453,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_544614",4.43177502039189,4.23313892871929,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_448814",-4.61646087285762,-2.01400410144734,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_571601",-4.14512736913448,-1.8375912806313,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_56158",3.44443176868672,3.64238394290996,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_107317",-2.05141217824703,0.569619538791899,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_57275",2.06219904306645,4.07733644039226,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_560765",-4.22142417546993,-1.40358816593098,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_736020",4.22937750253195,4.34631408245159,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_878665",-3.12958295461421,-3.12997113674092,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_276228",2.50874321344609,4.160757909127,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_81519",-4.23164470311885,-0.232286324195143,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_634046",-4.03991229650264,-1.01116060226368,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_504878",2.93568007829899,3.43401468784404,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_721053",-3.96392257329708,-1.18120001762318,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_688542",-2.19851119634395,-0.875405420951124,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_22179",1.70747725847477,0.892446587391619,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_582835",2.13002924803013,3.6038616994102,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_774315",-4.30049140569454,-1.99499165027546,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_202413",1.10912315729374,-0.0993216535370309,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_487004",-2.39982612249141,-0.79302751033711,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_856137",0.792394088537641,-0.244780292205091,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_881734",-4.20928390142208,-0.0241452357094247,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_59992",-3.43587978002315,1.16964496166301,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_134033",-4.16206939336544,-1.95143281429219,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_407897",-4.7078085672546,-1.88851105182576,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_245980",-3.23142535802608,-0.955164899520155,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_516206",3.69162987354512,2.70388926059795,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_710402",0.621881173880048,-0.358580400637861,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_781955",-1.63150270101314,-1.69708000629353,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_575751",0.300664829046674,0.0283371308524649,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_313890",5.16616122606511,3.89095772296977,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_443341",-3.20388419744258,-0.836002816848036,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_523371",2.49594216230626,5.21948278934551,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_765594",-4.14659221288448,-2.16882358997273,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_12339",-4.15747840520626,-1.39319359271931,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_195319",-3.70539720174556,-0.179632951907392,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_648635",-3.07097251531368,1.17755425960613,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_207432",-3.72351510640865,-2.00299560039448,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_548289",-3.95315082189327,-3.07539068668294,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_4895",-3.77564103719478,0.484687531896357,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_835067",-3.72695262548213,-1.7726019522469,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_700045",4.02955977800602,2.2421959737022,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_793157",-3.48176152822261,-0.640187372855421,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_855325",5.01653181198353,4.08973277599407,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_83701",-0.689976288049273,1.13704741985393,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_131375",1.93234436395878,4.3984083035667,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_364131",-1.48222072240596,1.19706160814357,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_541500",-4.08841426488643,-2.40926181285786,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_564206",2.00889603975529,4.02615369350505,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_269876",-2.94377572652584,-0.548240055732008,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_508577",-2.62106759664302,-4.03002845256733,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_843407",4.01009029331917,3.24402321369243,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_471702",-4.54430873510127,-2.83922254054951,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_451928",-1.45387609121089,-1.17467295139241,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_213664",-1.84951360341793,-1.14585374801564,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_672547",0.298931049139448,-0.690659751586195,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_559640",-4.97113521215206,-2.81525956600117,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
